areacd,total,value
E01008899,478,142
E01008901,573,237
E01008905,421,232
E01008906,476,177
E01008907,560,123
E01008909,472,169
E01008910,661,141
E01008911,596,76
E01008913,681,120
E01008914,895,102
E01008915,506,292
E01008916,454,228
E01008998,639,348
E01008999,522,334
E01009000,794,294
E01009001,694,477
E01009002,653,197
E01009003,690,474
E01009005,643,409
E01009006,763,505
E01009007,777,286
E01009008,603,477
E01009009,637,441
E01009011,783,476
E01009012,590,464
E01009013,857,412
E01009047,552,186
E01009048,567,191
E01009049,570,347
E01009050,652,244
E01009051,478,215
E01009053,435,191
E01009054,417,322
E01009056,749,283
E01009057,647,233
E01009058,465,300
E01009059,569,151
E01009060,426,186
E01009061,432,255
E01009062,476,223
E01009079,719,244
E01009080,412,134
E01009081,558,179
E01009082,500,317
E01009083,559,236
E01009084,515,394
E01009085,505,432
E01009086,605,442
E01009087,582,472
E01009088,711,410
E01009089,495,423
E01009090,540,399
E01009091,663,335
E01009092,632,206
E01009093,648,282
E01009094,532,279
E01009095,637,443
E01009096,774,302
E01009097,792,226
E01009098,933,441
E01009099,811,174
E01009100,839,456
E01009101,626,269
E01009102,630,286
E01009103,657,181
E01009104,646,304
E01009105,653,511
E01009106,587,416
E01009121,926,405
E01009122,665,274
E01009123,611,373
E01009124,639,127
E01009125,689,430
E01009126,542,470
E01009127,586,248
E01009128,532,255
E01009129,581,237
E01009130,608,280
E01009131,517,284
E01009132,616,277
E01009133,610,278
E01009134,664,302
E01009135,597,484
E01009136,798,356
E01009137,581,329
E01009151,614,322
E01009152,624,260
E01009153,850,235
E01009192,614,416
E01009194,679,365
E01009195,678,380
E01009201,695,251
E01009202,593,136
E01009203,1145,72
E01009204,706,106
E01009220,628,420
E01009221,593,473
E01009222,604,289
E01009223,676,492
E01009224,620,538
E01009225,764,411
E01009226,663,508
E01009227,693,563
E01009228,677,539
E01009229,637,522
E01009230,655,527
E01009231,758,650
E01009232,606,481
E01009233,628,350
E01009234,623,494
E01009235,625,510
E01009236,636,474
E01009237,604,394
E01009238,632,495
E01009239,495,186
E01009240,610,478
E01009241,608,466
E01009242,605,423
E01009243,626,494
E01009244,620,451
E01009245,565,448
E01009246,637,517
E01009247,571,495
E01009248,696,558
E01009262,520,422
E01009263,650,321
E01009264,585,65
E01009265,572,357
E01009266,615,324
E01009267,567,423
E01009268,432,350
E01009269,544,263
E01009270,646,261
E01009271,535,288
E01009272,487,221
E01009273,512,309
E01009274,739,332
E01009275,476,243
E01009276,528,457
E01009278,540,442
E01009279,445,398
E01009297,727,408
E01009298,577,248
E01009300,713,284
E01009304,836,459
E01009305,753,270
E01009306,684,374
E01009307,759,319
E01009308,805,330
E01009309,657,248
E01009310,803,390
E01009311,583,323
E01009345,527,142
E01009346,540,269
E01009347,755,174
E01009348,801,334
E01009349,595,218
E01009350,454,209
E01009351,564,248
E01009352,465,249
E01009353,460,278
E01009354,520,202
E01009355,522,178
E01009358,691,269
E01009359,710,258
E01009360,920,336
E01009361,827,220
E01009400,525,290
E01009401,636,238
E01009403,615,334
E01009404,632,346
E01009405,604,380
E01009406,775,380
E01009407,733,370
E01009408,657,391
E01009409,724,382
E01009410,764,433
E01009411,871,604
E01009412,651,353
E01009413,655,387
E01009414,768,438
E01009415,672,611
E01009416,1008,842
E01009417,608,454
E01009418,645,460
E01009419,579,449
E01009420,632,543
E01009421,639,614
E01009422,864,718
E01009423,759,483
E01009424,689,502
E01009425,846,646
E01009426,607,564
E01009427,702,503
E01009428,650,618
E01009429,588,544
E01009430,648,557
E01009431,611,570
E01009432,642,429
E01009433,746,670
E01009434,626,535
E01009435,711,603
E01009436,539,506
E01009437,806,579
E01009438,608,547
E01009439,619,528
E01009440,630,575
E01009441,639,373
E01009442,605,564
E01009443,536,466
E01009444,623,588
E01009445,686,303
E01009446,1008,706
E01009447,629,472
E01009448,673,408
E01009449,949,559
E01009450,679,577
E01009451,652,433
E01009452,682,554
E01009453,526,452
E01009454,655,552
E01009455,721,271
E01009456,660,567
E01009457,608,583
E01009458,784,387
E01009459,665,571
E01009460,833,451
E01009461,522,487
E01009462,798,470
E01009463,619,545
E01009464,530,490
E01009465,503,469
E01009466,668,556
E01009467,662,512
E01009468,626,566
E01009469,591,521
E01009470,532,515
E01009471,701,575
E01009472,635,559
E01009473,682,503
E01009474,635,501
E01009475,589,304
E01009476,570,252
E01009478,655,225
E01009479,607,291
E01009480,583,319
E01009481,696,502
E01009482,472,210
E01009483,504,244
E01009484,515,207
E01009485,488,316
E01009486,587,380
E01009487,604,389
E01009488,688,225
E01009489,526,271
E01009490,669,305
E01009491,470,274
E01009492,542,284
E01009507,606,253
E01009756,527,237
E01009757,645,398
E01009758,664,365
E01009759,526,481
E01009760,505,359
E01009762,489,127
E01009763,690,343
E01009764,571,489
E01009765,641,525
E01009766,672,444
E01009767,615,409
E01009768,626,406
E01009769,708,260
E01009770,634,406
E01009771,640,565
E01009774,625,469
E01009775,597,387
E01009776,590,512
E01009784,625,589
E01009839,582,377
E01009840,533,330
E01009842,902,296
E01009843,659,493
E01009844,608,269
E01009871,833,504
E01009872,615,282
E01009873,620,480
E01009874,581,328
E01009875,623,419
E01009879,802,469
E01009880,569,487
E01009881,1131,278
E01009882,542,444
E01009885,682,357
E01009886,833,285
E01009887,637,407
E01009888,660,485
E01009889,681,341
E01009890,665,296
E01009891,615,294
E01009892,632,208
E01009893,607,206
E01009894,696,435
E01009934,590,287
E01009935,885,304
E01009936,669,565
E01009941,596,404
E01009942,627,355
E01009943,478,269
E01009944,575,305
E01009946,657,544
E01009947,788,515
E01009948,585,502
E01009949,578,529
E01009950,639,489
E01009951,1004,279
E01009960,649,307
E01009961,534,480
E01009962,499,197
E01009963,497,212
E01009964,564,229
E01009965,471,185
E01009966,467,249
E01009967,770,503
E01009968,646,513
E01009969,774,371
E01009970,629,404
E01009971,670,322
E01009972,723,611
E01009973,761,604
E01009974,608,553
E01009975,658,562
E01009976,980,700
E01009977,711,399
E01009978,625,393
E01009979,797,188
E01009980,825,447
E01009981,716,355
E01009982,528,259
E01009983,570,270
E01009985,674,303
E01009986,453,267
E01009987,471,169
E01009988,734,264
E01009989,642,361
E01009991,797,372
E01009992,615,379
E01009993,715,293
E01009994,620,309
E01009995,612,395
E01009996,654,246
E01009997,627,320
E01009998,772,353
E01010002,817,581
E01010003,712,264
E01010004,773,385
E01010005,572,416
E01010006,640,502
E01010007,507,345
E01010008,627,471
E01010009,541,370
E01010010,598,261
E01010011,688,547
E01010012,564,513
E01010013,513,448
E01010014,713,571
E01010015,619,486
E01010016,578,361
E01010017,841,283
E01010018,862,495
E01010019,621,394
E01010020,668,409
E01010021,654,366
E01010029,536,151
E01010030,654,228
E01010031,720,251
E01010032,467,99
E01010033,767,271
E01010034,507,457
E01010035,589,537
E01010036,615,333
E01010037,407,150
E01010038,669,382
E01010039,499,242
E01010040,572,402
E01010041,744,336
E01010043,592,520
E01010044,582,354
E01010045,625,365
E01010046,581,289
E01010047,564,371
E01010048,514,323
E01010049,568,296
E01010050,496,332
E01010051,465,266
E01010052,475,229
E01010053,576,216
E01010054,868,238
E01010055,643,394
E01010056,629,292
E01010057,658,343
E01010058,681,306
E01010059,612,282
E01010060,689,320
E01010061,523,282
E01010062,659,176
E01010063,775,95
E01010064,683,268
E01010065,845,342
E01010066,651,262
E01010067,641,295
E01010068,620,341
E01010069,627,466
E01010070,719,452
E01010071,682,282
E01010072,931,503
E01010073,593,360
E01010074,953,494
E01010075,446,335
E01010076,578,225
E01010077,651,304
E01010078,517,469
E01010079,612,485
E01010080,695,310
E01010081,626,523
E01010082,852,642
E01010083,674,398
E01010084,546,243
E01010085,606,442
E01010086,690,321
E01010087,615,363
E01010088,557,324
E01010089,697,377
E01010090,708,295
E01010091,634,354
E01010092,781,430
E01010093,477,192
E01010094,485,343
E01010095,488,240
E01010096,714,332
E01010097,731,566
E01010098,748,293
E01010099,655,450
E01010100,666,421
E01010101,872,223
E01010102,683,338
E01010103,782,371
E01010104,827,374
E01010105,517,332
E01010106,486,263
E01010107,663,239
E01010117,533,470
E01010118,508,374
E01010119,604,570
E01010120,656,327
E01010121,605,542
E01010122,600,541
E01010123,583,538
E01010124,619,574
E01010241,1039,787
E01010242,801,434
E01010243,688,596
E01010244,633,325
E01010245,649,584
E01010246,623,565
E01010247,701,554
E01010248,649,604
E01010249,737,433
E01010250,584,472
E01010251,517,485
E01010252,745,448
E01010253,536,325
E01010254,617,371
E01010255,614,559
E01010256,668,479
E01010257,514,473
E01010258,727,261
E01010259,647,472
E01010260,674,377
E01010261,658,316
E01010262,652,380
E01010263,507,338
E01010264,637,313
E01010265,641,280
E01010266,511,238
E01010267,715,471
E01010268,579,324
E01010269,530,255
E01010270,674,390
E01010271,687,278
E01010272,727,206
E01010273,627,221
E01010274,605,224
E01010275,641,245
E01010277,618,344
E01010279,708,320
E01010282,513,264
E01010283,692,268
E01010284,667,373
E01010285,737,566
E01010286,649,283
E01010287,637,331
E01010288,630,286
E01010289,621,242
E01010290,782,460
E01010291,548,279
E01010292,832,275
E01010293,728,365
E01010294,667,270
E01010295,615,284
E01010296,596,507
E01010297,587,558
E01010298,486,347
E01010299,604,314
E01010300,653,284
E01010301,631,285
E01010302,638,403
E01010303,604,458
E01010304,732,573
E01010305,523,326
E01010306,779,564
E01010307,675,564
E01010308,591,244
E01010309,739,365
E01010310,608,343
E01010311,715,327
E01010312,709,351
E01010313,548,276
E01010314,641,276
E01010315,575,287
E01010316,635,226
E01010317,674,598
E01010318,770,231
E01010319,485,439
E01010320,594,368
E01010321,636,403
E01010322,676,454
E01010323,623,422
E01010324,659,441
E01010325,695,484
E01010326,583,492
E01010327,561,361
E01010328,534,506
E01010329,651,613
E01010330,635,388
E01010331,631,591
E01010332,653,583
E01010333,646,545
E01010334,568,537
E01010335,643,285
E01010336,532,325
E01010337,547,382
E01010338,545,331
E01010339,522,415
E01010340,563,191
E01010341,481,269
E01010342,508,248
E01010343,467,227
E01010344,599,289
E01010345,482,417
E01010346,525,498
E01010347,642,294
E01010348,623,432
E01010349,612,375
E01010350,570,470
E01010351,743,574
E01010352,664,592
E01010353,674,476
E01010354,656,477
E01010355,612,529
E01010356,621,572
E01010357,770,682
E01010358,624,537
E01010359,647,558
E01010360,614,547
E01010361,556,419
E01010362,623,321
E01010363,758,254
E01010364,505,250
E01010365,589,182
E01010366,664,259
E01010367,622,342
E01010368,1023,156
E01010369,902,245
E01010370,846,248
E01010371,886,153
E01010372,623,278
E01010373,527,399
E01010374,631,269
E01010375,735,284
E01010376,488,439
E01010377,619,442
E01010378,476,402
E01010379,559,500
E01010380,683,622
E01010381,661,358
E01010382,658,453
E01010383,693,304
E01010384,576,539
E01010385,642,585
E01010386,725,661
E01010387,629,579
E01010388,560,515
E01010389,591,502
E01010390,707,634
E01010391,792,716
E01010392,656,590
E01010393,588,492
E01010394,531,440
E01010395,508,459
E01010396,630,468
E01010397,617,328
E01010398,624,563
E01010399,637,490
E01010400,945,369
E01010401,620,314
E01010402,668,470
E01010403,683,325
E01010404,728,374
E01010405,703,451
E01010406,1090,439
E01010407,628,412
E01010408,649,333
E01010409,632,366
E01010410,793,303
E01010411,633,345
E01010412,826,417
E01010413,727,277
E01010414,960,274
E01010415,596,252
E01010416,702,262
E01010417,729,302
E01010418,580,505
E01010419,576,321
E01010420,515,299
E01010421,605,229
E01010422,643,431
E01010423,660,262
E01010424,616,516
E01010425,530,351
E01010442,512,264
E01010443,659,213
E01010444,594,389
E01010445,502,181
E01010446,709,408
E01010447,863,372
E01010448,709,344
E01010450,760,267
E01010451,594,368
E01010452,700,287
E01010455,846,244
E01010456,499,87
E01010457,660,485
E01010458,785,429
E01010459,624,470
E01010460,641,481
E01010461,616,545
E01010462,639,259
E01010471,858,181
E01010473,1193,87
E01010474,613,336
E01010475,654,436
E01010476,872,282
E01010477,701,342
E01010479,576,351
E01010481,539,212
E01010531,744,375
E01010532,673,358
E01010534,475,403
E01010535,641,310
E01010538,623,438
E01010554,630,511
E01010555,725,330
E01010556,607,419
E01010557,607,511
E01010558,702,555
E01010559,670,341
E01010560,775,442
E01010561,620,556
E01010562,740,440
E01010563,702,340
E01010564,782,403
E01010565,747,668
E01010566,743,425
E01010567,663,373
E01029353,690,452
E01029359,744,301
E01029360,734,394
E01029361,628,392
E01029362,685,261
E01029363,670,447
E01029364,724,583
E01029365,652,496
E01029366,735,670
E01029367,944,615
E01029375,893,725
E01029376,732,519
E01029377,513,457
E01029378,659,568
E01029380,565,498
E01029381,692,408
E01029382,726,488
E01029394,634,524
E01029395,683,587
E01029396,721,555
E01029397,1052,629
E01029475,842,749
E01029476,607,524
E01029483,617,583
E01029484,824,609
E01029485,650,572
E01029486,615,536
E01029487,704,358
E01029488,695,544
E01029489,653,621
E01029490,607,514
E01029491,775,529
E01029492,767,226
E01029493,810,670
E01029494,646,489
E01029495,671,577
E01029496,753,352
E01029497,862,616
E01029499,736,269
E01029501,613,371
E01029505,649,551
E01029506,757,705
E01029507,636,591
E01029508,919,770
E01029511,682,592
E01029512,762,598
E01029513,491,467
E01029514,613,558
E01029518,1114,932
E01029519,935,598
E01029520,602,574
E01029521,692,614
E01029522,625,471
E01029523,625,573
E01029524,725,477
E01029525,750,625
E01029526,851,355
E01029527,548,275
E01029528,523,397
E01029529,491,394
E01029530,676,462
E01029531,679,614
E01029620,505,396
E01029621,607,495
E01029622,633,462
E01029623,487,326
E01029624,549,468
E01029625,481,444
E01029632,606,543
E01029633,667,572
E01029634,593,335
E01029635,724,402
E01029636,592,486
E01029637,673,569
E01029638,885,626
E01029639,516,386
E01029640,562,456
E01029641,685,614
E01029642,628,529
E01029643,635,344
E01029644,600,500
E01032591,483,430
