areacd,total,value
E01016849,893,365
E01016850,912,339
E01016851,992,389
E01016852,964,277
E01016853,1113,429
E01016854,1001,290
E01016855,1021,387
E01016856,981,413
E01016857,811,345
E01016858,878,322
E01016859,891,528
E01016860,795,286
E01016861,907,434
E01016862,845,418
E01016863,928,286
E01016864,584,241
E01016865,578,56
E01016866,542,125
E01016867,661,199
E01016868,707,94
E01016869,809,406
E01016870,688,430
E01016871,1059,351
E01016872,963,423
E01016873,1002,335
E01016874,1032,569
E01016875,600,402
E01016876,816,424
E01016877,919,467
E01016878,876,509
E01016879,558,308
E01016880,495,146
E01016881,605,321
E01016882,627,366
E01016883,661,568
E01016884,616,404
E01016885,619,186
E01016886,623,459
E01016887,619,512
E01016888,587,516
E01016889,761,348
E01016890,777,288
E01016891,805,346
E01016892,628,382
E01016893,773,523
E01016894,709,322
E01016895,587,208
E01016896,700,407
E01016897,761,462
E01016898,757,448
E01016899,404,233
E01016900,764,153
E01016901,611,480
E01016902,577,351
E01016903,690,447
E01016904,684,151
E01016905,803,257
E01016906,603,231
E01016907,579,241
E01016908,577,167
E01016909,647,276
E01016910,541,124
E01016911,543,303
E01016912,785,338
E01016913,612,334
E01016914,506,143
E01016915,499,76
E01016916,611,505
E01016917,578,507
E01016918,592,282
E01016919,551,313
E01016920,638,533
E01016921,640,398
E01016922,523,363
E01016923,675,464
E01016924,582,519
E01016925,612,427
E01016926,606,339
E01016927,626,495
E01016928,662,534
E01016929,639,491
E01016930,760,657
E01016931,635,569
E01016932,687,467
E01016933,635,397
E01016934,528,426
E01016935,813,420
E01016936,684,433
E01016937,1019,350
E01016938,911,428
E01016939,604,498
E01016940,616,459
E01016941,1118,292
E01016942,1114,200
E01016943,696,378
E01016944,862,323
E01016945,981,260
E01016946,620,462
E01016947,900,104
E01016948,780,376
E01016949,911,252
E01016950,1029,455
E01016951,883,287
E01016952,805,189
E01016953,866,407
E01016954,1110,313
E01016955,1037,316
E01016956,717,623
E01016957,889,458
E01016958,821,700
E01016959,619,552
E01016960,829,599
E01016961,792,570
E01016962,734,634
E01016963,958,496
E01016964,1015,219
E01016966,753,265
E01016967,1109,408
E01016968,924,293
E01016969,1037,341
E01016970,696,381
E01016971,756,265
E01016972,804,435
