areacd,total,value
E01007136,699,384
E01007144,545,384
E01007148,664,637
E01007149,621,600
E01007150,593,559
E01007164,737,560
E01007165,570,528
E01007166,636,585
E01007167,615,429
E01007168,777,482
E01007169,761,540
E01007170,634,553
E01007171,617,557
E01007172,608,532
E01007182,736,565
E01007185,699,527
E01007186,660,609
E01007187,653,627
E01007188,616,582
E01007189,717,669
E01007190,641,601
E01007191,534,520
E01018309,657,471
E01018310,598,234
E01018311,649,185
E01018312,584,354
E01018313,581,465
E01018314,699,332
E01018315,490,380
E01018316,589,234
E01018317,744,202
E01018319,993,588
E01018320,616,568
E01018321,531,421
E01018322,506,469
E01018323,562,437
E01018324,532,465
E01018325,586,518
E01018326,1175,424
E01018327,1176,364
E01018328,466,184
E01018329,1055,283
E01018330,459,310
E01018331,714,300
E01018332,476,368
E01018333,663,558
E01018334,651,598
E01018335,874,524
E01018336,525,485
E01018337,555,452
E01018339,893,698
E01018340,659,465
E01018341,517,431
E01018342,866,510
E01018343,786,304
E01018344,919,594
E01018345,512,424
E01018346,542,481
E01018347,612,370
E01018348,894,737
E01018351,656,166
E01018352,844,610
E01018353,628,493
E01018354,648,351
E01018358,475,394
E01018359,415,386
E01018360,771,529
E01018361,609,400
E01018362,635,541
E01018363,479,435
E01018364,755,303
E01018365,857,713
E01018366,647,594
E01018367,793,601
E01018374,785,539
E01018375,802,475
E01018376,630,523
E01018377,659,580
E01018378,524,295
E01018379,605,505
E01018380,513,419
E01018381,517,425
E01018382,788,463
E01018383,601,521
E01018384,621,553
E01018385,855,741
E01018518,671,608
E01018519,670,369
E01018520,492,241
E01018521,501,236
E01018522,591,334
E01018523,600,293
E01018524,604,161
E01018525,525,234
E01018526,666,608
E01018527,654,601
E01018528,496,464
E01018529,648,615
E01018530,563,504
E01018531,667,581
E01018532,853,557
E01018533,623,591
E01018534,1195,534
E01018535,628,437
E01018536,743,622
E01018537,896,776
E01018538,451,228
E01018539,482,270
E01018540,611,504
E01018541,626,478
E01018542,494,137
E01018543,604,353
E01018544,645,573
E01018545,827,738
E01018546,646,400
E01018547,608,470
E01018548,702,448
E01018549,656,503
E01018550,481,137
E01018551,694,234
E01018552,641,371
E01018553,686,368
E01018554,993,929
E01018555,479,449
E01018556,635,545
E01018557,662,384
E01018558,500,453
E01018559,468,446
E01018560,471,438
E01018561,475,454
E01018562,524,480
E01018563,1040,285
E01018564,1119,532
E01018565,618,561
E01018566,592,562
E01018567,590,551
E01018568,575,500
E01018569,545,508
E01018570,521,422
E01018571,630,502
E01028860,720,591
E01028863,497,375
E01028864,611,468
E01028865,722,588
E01028866,593,371
E01028867,612,346
E01028872,560,409
E01028902,498,416
E01028903,636,366
E01028904,577,402
E01028905,730,383
E01028906,668,227
E01028907,809,597
E01028908,755,298
E01028909,607,348
E01028910,507,418
E01028911,539,469
E01028912,499,221
E01028913,641,525
E01028914,460,370
E01028915,586,467
E01028916,699,615
E01028917,642,463
E01028918,580,425
E01028919,493,368
E01028920,525,332
E01028921,632,514
E01028922,494,384
E01028923,648,540
E01028924,632,416
E01028925,531,459
E01028926,596,341
E01028927,427,332
E01028928,644,476
E01028954,522,425
E01028955,494,306
E01028969,541,387
E01028970,493,373
E01028975,720,498
E01028976,684,600
E01028977,819,586
E01028978,616,452
E01028979,508,336
E01028991,519,338
E01028992,691,417
E01032930,1122,262
E01032931,581,231
E01033528,1050,808
E01033529,431,377
E01033530,831,541
W01000005,980,602
W01000008,617,471
W01000011,609,360
W01000013,942,802
W01000015,653,513
W01000026,580,434
W01000035,804,581
W01000042,910,665
W01000048,625,380
W01000049,620,287
W01000050,580,379
W01000051,936,532
W01000052,461,378
W01000053,497,389
W01000056,869,545
W01000057,635,482
W01000060,624,435
W01000062,553,117
W01000063,802,517
W01000064,693,416
W01000065,584,373
W01000066,513,369
W01000067,592,395
W01000068,688,413
W01000069,751,576
W01000071,1016,709
W01000072,700,470
W01000074,946,710
W01000075,622,233
W01000076,439,233
W01000077,586,218
W01000079,528,398
W01000081,896,585
W01000082,436,276
W01000083,560,432
W01000085,978,712
W01000087,756,566
W01000090,519,186
W01000091,510,154
W01000092,697,206
W01000096,513,308
W01000097,529,332
W01000099,724,574
W01000100,466,338
W01000101,656,456
W01000102,477,344
W01000103,527,376
W01000105,779,485
W01000106,872,699
W01000107,588,380
W01000113,830,617
W01000114,714,522
W01000115,908,696
W01000116,864,670
W01000117,737,372
W01000118,715,563
W01000119,1006,691
W01000121,548,415
W01000122,882,624
W01000123,744,516
W01000124,887,702
W01000125,690,564
W01000126,743,570
W01000127,578,326
W01000128,677,462
W01000129,497,284
W01000130,767,538
W01000131,604,446
W01000132,708,398
W01000133,873,753
W01000134,988,593
W01000135,1009,890
W01000136,852,594
W01000137,630,479
W01000138,886,542
W01000139,691,519
W01000140,651,404
W01000141,802,684
W01000142,715,664
W01000143,649,424
W01000144,712,249
W01000145,578,326
W01000146,1016,444
W01000147,760,533
W01000148,484,315
W01000149,677,543
W01000150,632,531
W01000151,621,410
W01000152,614,444
W01000153,713,588
W01000154,610,528
W01000155,673,473
W01000156,819,550
W01000157,731,353
W01000158,779,620
W01000159,564,387
W01000162,762,558
W01000163,503,220
W01000164,549,407
W01000165,865,778
W01000166,813,589
W01000167,815,540
W01000168,757,506
W01000169,916,396
W01000170,783,620
W01000171,690,412
W01000172,595,370
W01000173,652,527
W01000174,745,648
W01000175,799,718
W01000176,718,430
W01000177,489,404
W01000178,839,445
W01000179,775,671
W01000180,599,500
W01000181,610,505
W01000182,950,409
W01000183,585,398
W01000184,1062,784
W01000185,563,440
W01000186,828,331
W01000187,633,192
W01000188,780,624
W01000189,644,437
W01000190,599,385
W01000191,881,603
W01000192,451,319
W01000193,572,333
W01000194,951,542
W01000195,622,539
W01000196,563,456
W01000197,697,502
W01000198,639,171
W01000199,715,458
W01000200,524,456
W01000201,660,380
W01000202,654,566
W01000203,986,801
W01000204,622,470
W01000205,489,358
W01000206,852,615
W01000207,946,693
W01000208,561,315
W01000209,678,430
W01000210,607,471
W01000211,749,589
W01000212,919,811
W01000217,862,626
W01000221,672,502
W01000222,800,687
W01000223,580,464
W01000224,610,473
W01000225,718,484
W01000226,709,501
W01000227,732,505
W01000228,534,271
W01000229,772,569
W01000230,888,751
