areacd,total,value
E00008611,159,70
E00008615,155,13
E00008617,113,8
E00008618,181,20
E00008619,141,15
E00008624,115,11
E00008634,127,64
E00008641,94,49
E00008642,121,45
E00008906,111,51
E00008907,107,22
E00008908,189,41
E00008909,113,23
E00008910,103,16
E00008911,112,17
E00008912,124,28
E00008913,136,6
E00008914,100,13
E00008916,128,8
E00008918,139,4
E00008919,152,48
E00008920,115,13
E00008921,142,49
E00008922,121,50
E00008923,133,22
E00008924,142,76
E00008925,88,12
E00008926,113,59
E00008928,112,49
E00008930,84,46
E00008935,137,38
E00008936,83,11
E00008937,133,52
E00008938,85,8
E00008939,134,65
E00008940,80,11
E00009155,151,38
E00009157,109,55
E00009163,101,3
E00009165,147,20
E00009168,89,9
E00009187,104,31
E00009188,105,59
E00009190,122,16
E00009191,183,54
E00009192,156,43
E00009194,202,35
E00009195,160,44
E00009196,85,10
E00009197,113,19
E00009198,96,20
E00009201,120,15
E00009202,71,9
E00009203,85,42
E00009204,178,32
E00009205,56,7
E00009206,86,7
E00009207,154,65
E00009208,99,30
E00009209,121,7
E00009210,184,42
E00009212,98,15
E00009213,202,18
E00009214,78,18
E00009215,238,22
E00009216,159,28
E00009217,110,36
E00009219,100,5
E00009221,69,1
E00009222,98,1
E00018226,134,30
E00018232,80,14
E00018244,50,9
E00018246,61,15
E00018253,144,45
E00018255,116,43
E00018257,147,53
E00021266,119,39
E00021267,145,21
E00021268,106,18
E00021271,189,22
E00021272,89,13
E00021807,117,61
E00021808,125,34
E00021821,121,31
E00021823,122,40
E00021824,164,62
E00021825,87,40
E00021828,109,59
E00021829,146,45
E00021832,114,30
E00021835,127,26
E00021837,112,32
E00021976,103,55
E00021980,112,49
E00021981,164,54
E00021982,106,46
E00021983,126,50
E00021984,138,46
E00021985,94,50
E00021986,142,67
E00021987,110,42
E00021988,182,64
E00022005,167,53
E00022006,92,50
E00022007,164,109
E00022009,103,57
E00022010,144,60
E00022011,130,55
E00022270,120,16
E00022271,137,55
E00022272,137,22
E00022273,152,75
E00022276,249,55
E00022277,142,59
E00022278,134,65
E00022279,150,50
E00022300,141,44
E00022303,105,17
E00022304,113,66
E00022305,181,67
E00022306,117,18
E00167188,141,41
E00167197,122,13
E00167198,183,39
E00167199,64,12
E00167200,106,13
E00167201,141,8
E00171502,161,70
E00171505,138,58
E00175020,137,21
E00175022,61,11
E00175023,134,8
E00175024,74,1
E00175025,128,13
E00175026,109,15
E00175033,126,29
E00175034,110,26
E00175035,146,37
E00176226,158,12
E00176227,82,5
E00176229,126,11
E00176230,126,25
E00176231,82,6
E00176262,136,22
E00176267,162,20
E00176285,155,14
E00176314,96,8
E00176315,98,25
E00176326,128,37
E00176336,108,7
