areacd,total,value
E01013458,569,395
E01013459,595,447
E01013470,625,419
E01013471,806,453
E01013472,965,309
E01013473,670,317
E01013474,719,400
E01013475,573,247
E01013476,723,542
E01013477,765,470
E01013486,573,268
E01013487,761,287
E01013488,572,515
E01013489,618,550
E01013490,587,465
E01013491,600,501
E01013492,594,517
E01013493,647,417
E01013494,795,432
E01013495,712,517
E01013496,661,261
E01013497,617,313
E01013498,585,465
E01013499,646,378
E01013500,724,542
E01013501,620,505
E01013502,614,362
E01013503,615,499
E01013504,714,333
E01013514,684,549
E01013515,730,427
E01013517,667,467
E01013518,581,470
E01013519,587,367
E01013520,645,571
E01013521,691,321
E01013539,718,635
E01013540,645,550
E01013541,651,337
E01013544,670,580
E01013545,714,447
E01013546,645,543
E01013560,595,547
E01013562,719,464
E01013563,627,548
E01013565,541,323
E01013566,720,285
E01013567,633,295
E01013568,751,394
E01013569,541,351
E01013570,681,306
E01013571,670,335
E01013572,688,440
E01013573,813,262
E01013583,582,213
E01013584,635,189
E01013585,660,301
E01013586,618,160
E01013587,590,477
E01013588,662,345
E01013589,551,448
E01013590,643,169
E01013591,819,283
E01019834,646,544
E01019835,605,543
E01019837,814,574
E01019838,734,419
E01019839,681,544
E01019840,666,500
E01019841,636,565
E01019842,666,351
E01019843,673,478
E01019844,662,505
E01019845,570,483
E01019846,553,374
E01019847,590,472
E01019848,792,641
E01019850,658,580
E01019851,673,476
E01019852,738,585
E01019853,635,493
E01019854,860,515
E01019855,648,505
E01019856,638,370
E01019857,479,436
E01019858,646,321
E01019859,716,630
E01019860,510,471
E01019861,766,581
E01019862,645,478
E01019863,732,316
E01019864,602,395
E01019865,520,415
E01019866,896,727
E01019867,618,532
E01019868,661,507
E01019869,538,382
E01019870,649,412
E01019871,750,573
E01019872,828,703
E01019873,573,429
E01019874,589,517
E01019875,485,426
E01019876,812,592
E01019877,789,403
E01019878,654,493
E01019879,754,641
E01019880,655,590
E01019881,573,515
E01019882,683,527
E01019883,1206,760
E01019885,730,592
E01025914,531,507
E01025915,553,425
E01025916,652,492
E01025917,854,607
E01025918,693,351
E01025919,589,385
E01025920,657,395
E01025921,721,554
E01025947,758,657
E01025948,676,465
E01025949,722,305
E01025950,731,371
E01025951,691,607
E01025952,650,528
E01025953,468,329
E01025954,605,460
E01025955,576,505
E01029407,544,346
E01029408,825,387
E01029409,667,325
E01029410,601,360
E01029413,655,448
E01029414,686,540
E01029415,627,487
E01029416,538,447
E01029417,527,438
E01029418,823,766
E01029419,651,582
E01029420,737,655
E01029426,713,369
E01029427,653,273
E01029428,645,430
E01029429,491,332
E01029434,628,411
E01029435,641,529
E01029436,842,381
E01029437,924,392
E01029438,638,547
E01029439,633,566
E01029440,526,408
E01029441,670,524
E01029442,556,503
E01029443,707,651
E01029444,726,562
E01029445,849,298
E01029446,743,508
E01029447,605,280
E01029448,734,386
E01029449,698,541
E01029450,617,268
E01029451,849,571
E01029452,769,400
E01029453,703,225
E01029454,642,615
E01029455,747,697
E01029456,747,567
E01029457,533,477
E01029458,616,523
E01029463,508,422
E01029464,693,407
E01029465,702,577
E01029466,615,566
E01029468,693,217
E01029469,763,646
E01029470,635,420
E01029471,685,546
E01029472,654,391
E01029477,647,561
E01029478,645,494
E01029516,743,562
E01032896,564,176
E01032897,577,364
E01032898,599,151
E01033168,494,402
E01033169,558,445
E01033170,566,430
E01033171,655,396
E01033172,730,321
E01033531,672,465
E01033532,554,444
E01033533,599,488
E01033534,493,355
E01033535,553,465
E01033536,672,487
E01033537,703,507
