areacd,total,value
E00099213,126,111
E00099214,143,117
E00099215,117,87
E00099216,138,112
E00099217,119,85
E00099219,65,36
E00149527,146,136
E00149528,139,101
E00149529,116,67
E00149530,159,132
E00149531,123,120
E00149532,126,96
E00149533,133,126
E00149534,124,116
E00149535,119,106
E00149536,133,78
E00149537,136,69
E00149538,150,96
E00149539,114,68
E00149540,130,96
E00149541,125,119
E00149542,143,125
E00149543,146,45
E00149544,129,52
E00149545,122,53
E00149546,105,27
E00149547,125,71
E00149549,114,59
E00149550,131,84
E00149551,137,82
E00149552,142,46
E00149553,123,54
E00149554,116,54
E00149555,129,28
E00149556,170,75
E00149557,125,55
E00149558,134,80
E00149559,126,88
E00149560,131,37
E00149561,133,80
E00149563,137,119
E00149565,141,119
E00149568,120,27
E00149569,133,76
E00149570,125,84
E00149571,125,87
E00149572,129,69
E00149573,113,28
E00149574,126,92
E00149575,125,97
E00149576,136,63
E00149577,143,33
E00149578,130,88
E00149579,125,66
E00149580,132,88
E00149581,121,74
E00149582,115,45
E00149583,145,61
E00149584,136,52
E00149585,118,64
E00149586,126,58
E00149587,141,70
E00149588,133,94
E00149589,109,60
E00149590,89,39
E00149591,132,74
E00149592,88,54
E00149593,126,74
E00149594,114,37
E00149595,140,92
E00149623,193,154
E00149637,145,107
E00149643,110,99
E00149644,138,129
E00149645,141,121
E00149646,122,116
E00149647,124,117
E00149648,110,101
E00149649,127,120
E00149650,119,118
E00149651,111,104
E00149652,116,54
E00149653,140,120
E00149654,132,98
E00149655,132,46
E00149656,216,155
E00149657,122,112
E00149658,132,58
E00149659,147,82
E00149660,127,101
E00149661,126,120
E00149662,118,103
E00149663,110,102
E00149665,143,44
E00149667,107,84
E00149668,122,87
E00149669,124,93
E00149670,122,98
E00149671,136,93
E00149672,116,104
E00149674,122,81
E00149679,129,119
E00149694,125,117
E00149699,142,112
E00149700,111,99
E00149712,124,86
E00149713,107,89
E00149714,116,107
E00149715,127,102
E00149716,126,74
E00149717,150,128
E00149719,142,118
E00149720,132,112
E00149721,130,107
E00149722,125,106
E00149723,131,122
E00149724,121,94
E00149725,124,115
E00149726,120,107
E00149727,113,58
E00149728,106,38
E00149729,147,96
E00149730,125,102
E00149731,157,111
E00149732,150,58
E00149733,123,60
E00149734,121,75
E00149735,116,106
E00149736,211,88
E00149737,111,47
E00149738,118,51
E00149739,108,57
E00149740,116,56
E00149741,118,88
E00149742,116,51
E00149743,121,76
E00149744,118,84
E00149745,154,83
E00149746,131,87
E00149747,104,73
E00149748,121,49
E00149749,143,92
E00149750,146,134
E00149751,149,108
E00149752,145,125
E00149753,143,121
E00149754,126,107
E00149755,119,102
E00149756,162,147
E00149757,134,98
E00149758,138,125
E00149759,115,104
E00149760,135,125
E00149762,143,112
E00149763,91,27
E00149764,121,116
E00149765,133,114
E00149766,120,108
E00149788,126,43
E00149789,120,95
E00149790,143,93
E00149791,131,67
E00149792,126,85
E00149793,120,108
E00149794,132,77
E00149795,141,122
E00149796,119,80
E00149797,130,103
E00149798,128,119
E00149799,124,82
E00149800,47,43
E00149801,160,146
E00149802,161,152
E00149803,65,39
E00149804,137,129
E00149805,139,124
E00149806,203,161
E00149807,138,41
E00149808,123,102
E00149809,122,117
E00149810,125,78
E00149811,123,72
E00149812,150,100
E00149813,130,119
E00149814,108,71
E00149815,125,44
E00149816,144,93
E00149817,115,71
E00149818,136,34
E00149819,128,108
E00149820,126,56
E00149821,125,83
E00149822,229,191
E00149823,140,132
E00149824,146,120
E00149831,128,110
E00149832,127,108
E00149833,145,119
E00149852,138,122
E00149853,164,103
E00149854,131,102
E00149855,164,132
E00149856,143,129
E00149857,106,91
E00149858,121,82
E00149859,128,118
E00149918,120,95
E00149919,128,112
E00149920,111,87
E00149923,128,122
E00149924,125,105
E00149925,106,85
E00149945,157,91
E00149946,138,121
E00149947,127,113
E00149948,131,122
E00149949,123,101
E00149950,126,113
E00149951,132,90
E00149952,151,102
E00149953,106,42
E00149954,137,104
E00149955,111,46
E00149956,118,91
E00149957,137,80
E00149958,120,90
E00149959,123,42
E00149960,125,92
E00149961,132,107
E00149962,106,98
E00149963,108,99
E00149964,127,105
E00150093,134,111
E00150094,142,129
E00150095,149,89
E00150096,175,111
E00150097,128,122
E00150098,117,82
E00150100,223,106
E00150101,135,101
E00150102,143,112
E00150103,114,88
E00150104,129,108
E00150105,115,69
E00150106,146,132
E00150107,157,148
E00150108,121,39
E00150109,120,105
E00150110,152,133
E00150111,143,98
E00150112,123,57
E00150165,83,74
E00150166,186,136
E00150167,186,165
E00150168,107,78
E00150169,122,114
E00150170,154,139
E00150171,115,87
E00150172,126,119
E00150184,176,140
E00150190,108,80
E00150195,128,96
E00150196,131,121
E00150199,146,101
E00150200,120,95
E00150201,124,69
E00150202,136,82
E00150203,138,130
E00150204,158,102
E00150205,135,115
E00150206,127,101
E00150207,124,98
E00150208,108,83
E00150209,137,118
E00150210,102,92
E00150211,128,106
E00150212,130,98
E00150213,118,104
E00150214,127,117
E00150215,127,82
E00150298,137,103
E00150299,143,116
E00150300,174,159
E00150301,171,119
E00150302,86,76
E00150304,120,76
E00150310,125,119
E00150311,112,105
E00150312,118,94
E00150313,120,28
