areacd,total,value
E01012662,832,550
E01012663,751,560
E01012664,714,586
E01012665,863,726
E01012666,667,396
E01012667,642,571
E01012668,728,585
E01012669,875,588
E01012670,574,225
E01012671,586,177
E01012672,540,144
E01012673,712,145
E01012674,720,286
E01012675,697,268
E01012676,611,422
E01012677,614,450
E01012678,738,150
E01012679,637,200
E01012680,684,327
E01012681,762,136
E01012682,745,276
E01012683,715,220
E01012684,689,298
E01012685,638,463
E01012686,636,260
E01012687,632,254
E01012688,658,433
E01012689,630,451
E01012690,740,606
E01012691,790,577
E01012692,827,444
E01012693,725,592
E01012694,645,422
E01012695,616,377
E01012696,667,449
E01012697,680,488
E01012698,637,318
E01012699,759,610
E01012700,758,630
E01012701,619,496
E01012702,766,407
E01012703,706,557
E01012704,1078,348
E01012705,727,458
E01012706,709,598
E01012707,640,334
E01012708,607,449
E01012709,744,448
E01012710,480,397
E01012711,602,413
E01012712,695,588
E01012713,826,638
E01012714,796,615
E01012715,698,534
E01012716,642,536
E01012717,715,628
E01012718,771,675
E01012719,625,542
E01012720,649,238
E01012721,835,126
E01012722,514,375
E01012723,654,515
E01012724,621,209
E01012725,595,500
E01012726,757,558
E01012727,653,568
E01012728,736,421
E01012729,749,660
E01012730,685,584
E01012731,728,575
E01012732,829,510
E01012733,471,245
E01012734,631,416
E01012735,700,278
E01012736,468,141
E01012737,805,209
E01012738,563,275
E01012739,578,322
E01012740,685,483
E01012741,608,482
E01012742,541,364
E01012743,742,451
E01012744,746,379
E01012745,755,536
E01012746,796,521
E01012747,611,562
E01012748,715,313
E01012749,715,356
E01012750,735,580
E01012751,735,151
E01012752,583,322
E01012753,469,358
E01012754,522,278
E01012755,608,468
E01019138,609,438
E01019139,856,224
E01019140,483,206
E01019141,692,260
E01019142,701,415
E01019143,718,336
E01019147,670,545
E01019148,603,564
E01019149,653,528
E01019150,739,536
E01019151,623,503
E01019152,461,406
E01019153,460,443
E01019154,615,585
E01019155,680,638
E01019156,766,270
E01019157,743,374
E01019158,568,317
E01019159,505,384
E01019160,617,357
E01019161,694,563
E01019162,630,593
E01019163,504,462
E01019164,609,191
E01019165,659,419
E01019166,650,409
E01019167,723,597
E01019168,613,488
E01019169,515,464
E01019170,506,455
E01019171,633,458
E01019172,641,458
E01019173,619,415
E01019174,472,305
E01019175,594,449
E01019176,708,682
E01019177,598,385
E01019178,704,631
E01019179,520,478
E01019180,942,858
E01019182,625,531
E01019184,633,496
E01019185,614,570
E01019186,601,496
E01019187,557,426
E01019379,633,529
E01019380,474,429
E01024984,670,538
E01024985,627,536
E01024986,916,479
E01024987,753,222
E01024989,656,492
E01024993,626,546
E01024997,671,587
E01024998,721,484
E01024999,691,546
E01025000,596,505
E01025001,793,514
E01025002,664,503
E01025003,792,680
E01025004,600,514
E01025005,736,616
E01025006,667,293
E01025007,501,434
E01025008,498,452
E01025009,728,468
E01025010,524,468
E01025011,675,378
E01025012,795,654
E01025013,716,396
E01025014,685,535
E01025015,634,561
E01025016,1024,900
E01025017,813,459
E01025018,565,493
E01025019,620,539
E01025023,604,540
E01025024,699,499
E01025025,695,503
E01025026,554,440
E01025027,708,434
E01025028,545,434
E01025029,924,761
E01025030,683,417
E01025031,535,472
E01025085,604,500
E01025086,656,575
E01025087,683,439
E01025100,668,463
E01025101,631,244
E01025103,520,466
E01025107,679,551
E01025110,697,187
E01025111,728,563
E01025112,779,329
E01025113,639,520
E01025114,681,580
E01025115,660,419
E01025116,660,394
E01025117,646,202
E01025118,478,339
E01025119,577,473
E01025120,633,342
E01025121,739,612
E01025122,781,647
E01025123,905,753
E01025124,676,365
E01025136,715,298
E01025137,604,476
E01025138,585,406
E01025139,853,269
E01025140,644,355
E01025153,499,433
E01025155,510,464
E01025157,572,287
E01025161,627,564
E01025162,682,618
E01025163,628,581
E01025164,632,526
E01025165,587,500
E01025170,834,655
E01025171,794,396
E01025172,656,476
E01025173,775,487
E01025541,693,522
E01025542,684,610
E01025543,747,542
E01025544,755,550
E01025545,789,675
E01025546,716,474
E01025550,671,612
E01025551,552,483
E01025552,497,467
E01025554,764,605
E01025555,685,594
E01025556,638,512
E01025557,683,602
E01025561,591,525
E01025562,871,698
E01025563,455,412
E01025564,719,595
E01025565,642,580
E01025566,847,791
E01025567,756,527
E01025568,792,687
E01025569,877,795
E01025570,678,329
E01025571,586,417
E01025572,642,542
E01025573,590,510
E01025574,741,342
E01025575,551,153
E01025576,1069,875
E01025577,646,435
E01025578,629,417
E01025579,513,289
E01025580,497,432
E01025581,587,436
E01025582,581,301
E01025583,602,382
E01025584,851,300
E01025585,890,753
E01025586,715,610
E01025587,694,579
E01025588,704,552
E01025589,489,354
E01025590,622,278
E01025591,748,689
E01025592,638,208
E01025593,654,559
E01025594,744,637
E01025595,628,579
E01025596,820,716
E01025597,480,427
E01025598,765,531
E01025599,432,392
E01025600,667,594
E01025601,621,573
E01025602,691,552
E01025603,710,623
E01025604,653,488
E01025605,565,513
E01025606,516,259
E01025607,630,539
E01025608,658,562
E01033072,1070,912
E01033160,888,563
