areacd,total,value
E01012574,563,242
E01012577,516,317
E01012578,528,312
E01012579,542,279
E01012580,537,376
E01012581,495,461
E01012582,525,469
E01012583,643,598
E01012584,521,441
E01012585,466,374
E01012586,490,296
E01012587,661,545
E01012588,617,479
E01012605,578,356
E01012606,483,312
E01012607,640,496
E01012608,731,409
E01012633,729,531
E01012634,590,485
E01012635,589,524
E01012636,673,577
E01012639,722,207
E01012642,482,295
E01012643,627,243
E01012644,661,487
E01012645,582,501
E01012656,627,241
E01024855,779,297
E01024856,604,379
E01024857,631,309
E01024858,640,214
E01024859,689,525
E01024860,529,451
E01024861,530,470
E01024862,661,558
E01024863,617,371
E01024864,740,539
E01024865,771,340
E01024866,858,481
E01024867,598,566
E01024868,520,416
E01024869,646,596
E01024870,516,435
E01024871,520,438
E01024872,660,234
E01024873,610,475
E01024874,436,399
E01024875,412,250
E01024876,451,249
E01024877,538,209
E01024878,427,275
E01024879,571,376
E01024880,632,449
E01024881,621,427
E01024882,720,397
E01024883,655,334
E01024884,695,488
E01024885,866,405
E01024886,633,392
E01024887,598,429
E01024888,723,607
E01024889,626,402
E01024890,639,308
E01024891,645,428
E01024892,628,479
E01024893,654,356
E01024894,528,396
E01024895,587,293
E01024896,583,447
E01024897,537,424
E01024898,708,418
E01024899,677,369
E01024900,685,237
E01024901,767,639
E01024902,701,474
E01024903,482,277
E01024904,720,511
E01024905,502,456
E01024906,800,349
E01024907,579,341
E01024908,557,193
E01024909,706,336
E01024910,636,411
E01024911,803,486
E01024912,584,558
E01024913,504,461
E01024914,615,579
E01025032,617,373
E01025033,807,704
E01025034,719,539
E01025035,647,455
E01025036,783,330
E01025041,660,275
E01025044,500,332
E01025045,514,201
E01025046,628,260
E01025048,689,582
E01025049,780,400
E01025050,638,470
E01025051,602,327
E01025052,638,572
E01025053,641,493
E01025057,692,557
E01025058,655,390
E01025059,672,404
E01025060,602,395
E01025061,682,519
E01025062,715,361
E01025063,694,432
E01025064,689,627
E01025065,764,497
E01025066,642,535
E01025067,709,401
E01025068,738,333
E01025069,632,437
E01025070,493,261
E01025071,616,400
E01025072,641,384
E01025073,591,464
E01025074,571,528
E01025088,455,386
E01025089,627,518
E01025090,751,688
E01025091,645,388
E01025092,513,290
E01025093,713,202
E01025094,616,295
E01025095,500,382
E01025096,675,583
E01025097,646,402
E01025098,596,472
E01025099,781,326
E01025102,533,393
E01025105,517,356
E01025106,754,571
E01025108,533,422
E01025109,447,389
E01025125,379,181
E01025126,763,613
E01025127,600,544
E01025128,646,327
E01025129,473,229
E01025130,956,785
E01025131,654,506
E01025132,590,474
E01025133,676,553
E01025141,606,465
E01025142,621,563
E01025143,639,338
E01025144,797,425
E01025145,614,418
E01025146,784,661
E01025147,607,418
E01025149,970,702
E01025150,609,484
E01025151,777,294
E01025152,616,404
E01025154,633,200
E01025156,444,126
E01025158,620,580
E01025159,612,519
E01025160,554,525
E01025166,541,420
E01025168,523,413
E01025169,543,468
E01025174,613,543
E01025175,661,572
E01025176,1015,614
E01025177,784,686
E01025178,793,614
E01025179,701,572
E01025180,774,666
E01025181,618,247
E01025182,611,292
E01025183,700,380
E01025184,522,327
E01025185,721,515
E01025186,596,401
E01025187,575,436
E01025188,886,414
E01025189,687,404
E01025190,647,542
E01025191,530,445
E01025192,604,413
E01025193,609,445
E01025194,623,422
E01025195,518,449
E01025196,810,470
E01025197,569,504
E01025198,602,418
E01025199,733,571
E01025200,661,462
E01025201,689,487
E01025202,595,483
E01025203,748,627
E01025204,723,619
E01025205,606,402
E01025206,511,426
E01025207,681,350
E01025208,664,281
E01025209,693,476
E01025210,803,488
E01025211,663,550
E01025212,527,485
E01025213,405,340
E01025214,533,495
E01025215,499,323
E01025216,714,514
E01025217,635,347
E01025218,510,184
E01025219,537,289
E01025220,655,261
E01025221,521,320
E01025222,616,507
E01025223,621,367
E01025224,768,492
E01025225,653,535
E01025226,784,357
E01025227,977,442
E01025228,648,528
E01025229,659,471
E01025230,547,310
E01025231,591,478
E01025232,760,383
E01025233,523,467
E01025234,563,374
E01025235,675,593
E01025236,573,231
E01025237,653,406
E01025238,649,288
E01025239,663,481
E01025240,652,604
E01025241,666,575
E01025242,625,577
E01025243,786,518
E01025244,511,332
E01025245,928,483
E01025246,531,387
E01025247,667,301
E01025248,509,146
E01025249,436,312
E01025250,642,308
E01025251,559,360
E01025252,631,402
E01025253,692,575
E01025254,470,436
E01025255,588,495
E01025256,636,519
E01025257,505,483
E01025258,635,592
E01025259,874,817
E01025260,765,294
E01025261,651,543
E01025262,719,395
E01025263,640,267
E01025264,652,279
E01025265,648,482
E01025266,520,491
E01025267,627,421
E01025268,811,413
E01025269,649,377
E01025270,666,538
E01025271,620,371
E01025272,616,529
E01025273,501,474
E01025274,818,314
E01025275,772,325
E01025276,652,410
E01025277,737,641
E01025278,1003,863
E01025279,722,629
E01025280,703,606
E01025281,583,535
E01025282,568,519
E01025283,627,242
E01025284,665,444
E01025285,513,327
E01025286,685,240
E01025287,991,362
E01025288,899,399
E01025289,739,304
E01025290,785,216
E01025291,657,396
E01025292,753,119
E01025293,924,254
E01025294,667,385
E01025295,1090,313
E01025296,762,343
E01025297,829,409
E01025298,614,333
E01025299,624,561
E01025300,557,328
E01025301,469,353
E01025302,504,443
E01025303,608,516
E01025304,611,474
E01025305,664,404
E01025306,854,197
E01025308,741,371
E01025309,514,413
E01025310,709,413
E01025311,666,425
E01025312,762,465
E01025313,652,180
E01025314,823,388
E01025315,544,338
E01025316,567,512
E01025317,484,349
E01025318,454,375
E01025319,801,672
E01025320,536,328
E01025321,565,361
E01025322,544,398
E01025323,478,378
E01025324,593,526
E01025325,737,413
E01025326,629,520
E01025327,541,447
E01025328,503,424
E01025329,614,432
E01025330,603,409
E01025331,563,430
E01025332,430,400
E01025333,536,428
E01025334,681,529
E01025335,706,365
E01025336,489,401
E01025337,695,579
E01025338,723,491
E01025339,649,477
E01025340,609,484
E01025341,482,451
E01025342,667,525
E01025343,614,480
E01025344,624,396
E01025345,626,510
E01025346,652,457
E01025347,683,489
E01025348,728,577
E01025349,573,455
E01025350,562,441
E01025351,979,780
E01025352,554,535
E01025353,455,414
E01025354,572,447
E01025425,532,501
E01025426,502,470
E01025456,472,407
E01025547,669,481
E01025548,747,678
E01025549,842,705
E01025553,1031,856
E01025558,822,647
E01025559,776,520
E01025560,647,581
E01025609,826,623
E01027558,845,710
E01027559,781,538
E01027562,669,498
E01027568,942,751
E01027569,589,445
E01027570,1099,819
E01027571,782,619
E01027572,998,670
E01027573,699,509
E01033071,572,158
E01033073,695,330
E01033223,606,20
E01033224,600,110
E01033226,567,123
E01033231,880,515
