areacd,total,value
E01013788,1014,589
E01013789,596,398
E01013790,501,390
E01013791,483,328
E01013792,684,562
E01013794,561,460
E01013795,488,344
E01013796,565,311
E01013797,724,529
E01013804,661,550
E01013805,536,365
E01015589,668,552
E01015590,531,346
E01015591,587,459
E01015592,644,370
E01015593,571,235
E01015594,752,430
E01015595,677,314
E01015596,594,277
E01015597,612,209
E01015598,633,491
E01015599,729,189
E01015600,547,286
E01015601,514,314
E01015602,892,292
E01015603,772,299
E01015604,506,271
E01015605,641,326
E01015606,721,475
E01015607,633,219
E01015608,633,360
E01015609,664,177
E01015610,664,293
E01015611,914,359
E01015612,859,369
E01015613,666,302
E01015614,737,390
E01015615,678,397
E01015616,652,206
E01015617,560,411
E01015618,451,307
E01015619,871,492
E01015620,685,604
E01015621,929,459
E01015622,1093,537
E01015623,744,502
E01015624,729,454
E01015626,535,157
E01015627,749,528
E01015628,746,466
E01015629,671,576
E01015630,612,477
E01015631,524,454
E01015632,731,318
E01015633,982,467
E01015634,765,330
E01015635,632,585
E01015636,474,395
E01015637,562,265
E01015638,609,476
E01015639,678,204
E01015640,590,376
E01015641,497,311
E01015642,576,199
E01015643,583,381
E01015644,787,528
E01015645,708,539
E01015646,881,788
E01015647,629,189
E01015648,607,525
E01015650,863,627
E01015651,658,506
E01015652,596,366
E01015653,650,500
E01015654,866,378
E01015655,808,413
E01015656,666,292
E01015657,735,321
E01015658,633,196
E01015659,839,637
E01015660,740,369
E01015661,611,356
E01015662,485,266
E01015663,649,189
E01015664,668,201
E01015665,574,305
E01015666,622,280
E01015667,550,372
E01015668,817,364
E01015669,602,457
E01015670,601,481
E01015671,719,593
E01015672,657,527
E01015673,648,292
E01015674,669,376
E01015675,665,506
E01015676,690,449
E01015677,474,301
E01015678,568,439
E01015679,823,577
E01015680,640,246
E01015681,594,471
E01015682,664,457
E01015683,849,691
E01015684,607,587
E01015685,693,621
E01015686,711,629
E01015687,640,579
E01015688,658,388
E01015689,617,522
E01015690,462,402
E01015691,500,415
E01015692,469,299
E01018058,700,607
E01018059,550,454
E01018060,753,574
E01018061,506,389
E01018064,836,657
E01018072,669,460
E01018074,522,415
E01018075,525,272
E01018098,593,487
E01018099,524,459
E01018100,600,341
E01018101,592,420
E01018127,633,483
E01018128,511,330
E01018200,637,514
E01018201,600,441
E01018212,679,483
E01018213,741,522
E01018214,798,514
E01018215,559,468
E01018216,934,750
E01018217,737,555
E01026017,691,424
E01026239,778,552
E01026240,964,771
E01026241,772,509
E01026242,621,534
E01026243,570,373
E01026244,545,442
E01026247,815,635
E01026249,773,641
E01026251,792,693
E01026258,747,683
E01026259,703,524
E01026260,857,573
E01026262,638,557
E01026263,805,596
E01026264,636,433
E01026265,511,397
E01026266,919,483
E01026267,1177,822
E01026268,873,456
E01026269,925,774
E01026270,744,345
E01026271,756,299
E01026272,559,370
E01026273,716,628
E01026274,755,584
E01026275,859,514
E01026276,972,798
E01026281,538,457
E01026282,713,480
E01026283,726,609
E01026284,781,629
E01026285,609,494
E01026286,498,366
E01026287,623,412
E01026288,744,317
E01026289,858,614
E01026290,905,681
E01026296,651,561
E01026297,586,385
E01026298,868,424
E01026299,718,483
E01026300,628,587
E01026301,694,563
E01026302,491,434
E01026303,521,461
E01026304,609,536
E01026305,596,465
E01026306,709,431
E01026307,550,452
E01026308,596,170
E01026311,666,337
E01026312,452,116
E01026315,922,513
E01026316,1038,667
E01026317,978,420
E01026318,856,368
E01026319,932,688
E01026330,868,684
E01026331,1042,614
E01026332,945,729
E01026334,619,533
E01026335,721,563
E01026336,693,374
E01026337,653,563
E01026338,527,393
E01026339,539,363
E01026341,619,469
E01026342,570,476
E01026343,909,373
E01026344,682,440
E01026346,512,378
E01026347,843,522
E01026348,466,294
E01026349,791,407
E01026350,848,432
E01026351,850,427
E01026356,580,476
E01026357,588,465
E01026358,624,529
E01026359,667,608
E01026360,885,723
E01026361,1130,792
E01026362,671,602
E01026363,531,416
E01026364,709,602
E01026949,613,304
E01026950,614,266
E01026952,499,361
E01026957,727,371
E01026958,738,380
E01026971,739,434
E01026972,766,468
E01026978,604,435
E01026979,566,443
E01026982,787,392
E01027033,802,536
E01027043,805,530
E01027044,839,618
E01027046,513,402
E01027047,561,357
E01027050,791,586
E01032995,692,334
E01032996,542,449
E01032997,472,291
E01032998,482,300
E01032999,521,397
E01033173,733,501
E01033174,549,191
E01033175,529,358
E01033176,575,313
E01033177,546,307
E01033178,559,177
E01033179,620,370
E01033180,581,260
E01033181,564,352
E01033182,636,298
