areacd,total,value
E00096526,110,38
E00096527,124,70
E00096528,117,50
E00096529,128,68
E00096530,135,112
E00096531,72,66
E00096532,157,146
E00096533,136,131
E00096534,123,106
E00096535,138,125
E00096536,131,124
E00096537,147,108
E00096538,123,116
E00096539,163,135
E00096540,147,136
E00096570,153,44
E00096571,124,93
E00096572,142,98
E00096573,120,60
E00096574,137,73
E00096575,132,40
E00096576,120,67
E00096577,122,52
E00096578,142,46
E00096579,122,45
E00096580,120,49
E00096581,116,58
E00096582,130,74
E00096583,129,49
E00096584,128,50
E00096585,133,121
E00096586,176,31
E00096587,144,28
E00096588,108,12
E00096589,123,67
E00096590,127,66
E00096591,135,70
E00096592,156,15
E00096593,167,46
E00096594,138,115
E00096595,145,71
E00096596,138,48
E00096597,143,40
E00096598,143,53
E00096599,192,52
E00096600,135,76
E00096601,125,98
E00096602,165,27
E00096614,155,71
E00096615,126,101
E00096616,126,101
E00096617,104,63
E00096618,134,86
E00096619,129,73
E00096620,140,108
E00096621,97,56
E00096622,131,92
E00096623,130,114
E00096624,154,119
E00096625,134,126
E00096626,126,104
E00096627,167,155
E00096628,121,86
E00096629,122,118
E00096630,124,119
E00096631,137,132
E00096632,130,124
E00096633,111,73
E00096634,139,112
E00096635,154,87
E00096636,176,66
E00096637,139,103
E00096638,119,66
E00096639,129,77
E00096640,144,103
E00096641,114,29
E00096642,130,74
E00096643,118,42
E00096644,135,90
E00096645,129,114
E00096646,137,101
E00096647,128,102
E00096648,140,90
E00096649,124,63
E00096650,127,23
E00096651,123,25
E00096653,139,135
E00096654,128,119
E00096655,135,123
E00096656,118,103
E00096657,131,118
E00096658,143,135
E00096659,147,84
E00096660,126,42
E00096661,133,80
E00096662,191,182
E00096663,122,62
E00096664,126,117
E00096665,129,119
E00096666,112,73
E00096667,127,118
E00096668,118,113
E00096686,128,109
E00096687,130,124
E00096688,144,132
E00096689,176,170
E00096690,124,114
E00097387,128,61
E00097388,122,46
E00097389,118,81
E00097390,126,55
E00097392,130,41
E00097393,136,110
E00097394,125,116
E00097395,174,118
E00097396,183,144
E00097530,149,137
