areacd,total,value
E00108712,130,107
E00109935,100,84
E00109936,123,109
E00109944,81,59
E00109945,157,130
E00109946,119,100
E00110193,172,149
E00110194,106,92
E00110198,164,151
E00110199,65,54
E00110200,141,126
E00110201,83,63
E00110336,130,120
E00110337,122,108
E00110338,139,124
E00110339,126,118
E00110340,130,119
E00110341,158,139
E00110342,133,100
E00110343,176,148
E00110344,176,137
E00110345,172,92
E00110346,118,106
E00110347,120,111
E00110348,140,119
E00110349,143,95
E00110350,125,118
E00110351,137,83
E00110352,125,45
E00110353,136,45
E00110354,134,112
E00110355,131,123
E00110356,147,116
E00110357,122,106
E00110358,131,116
E00110359,122,113
E00110377,128,100
E00110378,120,117
E00110379,140,132
E00110380,129,117
E00110381,126,118
E00110382,140,119
E00110383,148,133
E00110384,130,115
E00110385,124,111
E00110386,142,64
E00110387,147,105
E00110388,123,113
E00110389,107,77
E00110390,60,51
E00110391,121,115
E00110392,120,101
E00110393,122,91
E00110394,77,16
E00110395,130,120
E00110396,164,153
E00110397,120,90
E00110398,187,154
E00110399,116,105
E00110400,116,86
E00110401,124,89
E00110402,139,119
E00111111,204,166
E00111112,104,99
E00111113,185,173
E00111114,50,44
E00111115,96,80
E00111116,136,123
E00111117,132,86
E00111118,127,69
E00111119,122,114
E00111120,124,111
E00111121,151,141
E00111122,116,109
E00111123,135,105
E00111124,134,36
E00111125,126,78
E00111126,129,98
E00111127,126,120
E00111128,118,112
E00111129,140,130
E00111130,130,119
E00111131,122,85
E00111132,130,122
E00111133,123,108
E00111134,124,83
E00111135,42,30
E00111136,139,134
E00111137,134,98
E00111138,149,99
E00111139,125,93
E00111140,123,111
E00111141,127,75
E00111142,136,125
E00111143,132,90
E00111144,135,95
E00111145,130,116
E00111146,114,41
E00111147,124,87
E00111148,121,76
E00111149,124,107
E00111150,123,96
E00111151,139,81
E00111159,166,135
E00111161,171,155
E00111162,163,137
E00111164,171,154
E00111167,161,136
E00111235,134,114
E00111236,127,117
E00111237,155,136
E00111238,51,42
E00111239,151,136
E00111240,100,93
E00111241,135,123
E00111242,102,60
E00111243,170,160
E00111245,151,139
E00111246,202,149
E00111254,68,59
E00111258,181,145
E00111259,141,95
E00111260,114,106
E00111261,119,95
E00111262,130,96
E00111263,135,94
E00111264,118,81
E00111265,116,96
E00111266,148,109
E00111267,144,110
E00111268,138,101
E00111269,122,61
E00111270,97,76
E00111271,52,39
E00111272,121,102
E00111273,103,64
E00111274,126,112
E00111275,51,35
E00111276,112,67
E00111277,121,99
E00111278,64,52
E00111279,136,113
E00111280,147,127
E00111281,149,128
E00111282,166,151
E00111283,110,92
E00111284,142,112
E00111285,143,120
E00111286,123,73
E00111287,155,131
E00111288,80,31
E00111289,214,180
E00111290,157,96
E00111291,186,165
E00111292,82,70
E00111293,135,124
E00111294,128,101
E00111295,128,117
E00111296,139,125
E00111297,119,91
E00111635,106,101
E00111636,149,122
E00111637,117,67
E00111638,118,101
E00111639,127,105
E00111640,129,116
E00111641,128,59
E00111642,114,56
E00111643,131,128
E00111644,136,112
E00111645,123,101
E00111646,126,110
E00111647,119,112
E00111648,131,110
E00111649,135,119
E00111650,120,95
E00111651,142,87
E00111652,136,111
E00111653,134,84
E00111654,137,111
E00111655,128,85
E00111656,153,88
E00111657,101,64
E00111658,131,98
E00111659,183,103
E00111660,114,101
E00111661,144,90
E00111662,116,110
E00112003,137,116
E00112006,175,123
E00112014,124,112
E00112016,127,123
E00112017,123,116
E00170002,151,140
E00170003,120,98
E00176439,114,104
E00176443,98,92
E00176451,112,105
E00176452,120,110
E00176453,122,114
