areacd,total,value
E00053356,133,92
E00053358,173,124
E00053367,126,91
E00053368,129,84
E00053402,129,117
E00053504,156,137
E00053505,173,150
E00053506,117,98
E00053507,130,109
E00053508,137,120
E00053509,124,95
E00053510,137,95
E00053511,120,25
E00053512,117,78
E00053513,128,69
E00053514,125,78
E00053515,132,80
E00053516,116,83
E00053517,101,51
E00053518,110,55
E00053519,106,88
E00053520,145,114
E00053521,123,101
E00053522,110,94
E00053523,182,119
E00053524,125,89
E00053525,137,112
E00053526,127,101
E00053527,109,72
E00053528,119,95
E00053529,120,102
E00053530,125,102
E00053531,134,122
E00053532,117,84
E00053533,115,93
E00053534,116,91
E00053535,136,123
E00053536,149,132
E00053537,159,113
E00053538,142,133
E00053539,133,101
E00053540,114,90
E00053541,121,93
E00053542,129,121
E00053543,128,120
E00053544,132,118
E00053545,132,119
E00053546,126,101
E00053603,124,56
E00053606,124,86
E00053607,126,58
E00053608,125,46
E00053609,144,92
E00053610,114,86
E00053611,133,99
E00053612,118,65
E00053613,124,68
E00053614,142,92
E00053615,139,89
E00053742,120,81
E00053743,128,119
E00053744,116,104
E00053745,125,111
E00053746,145,85
E00053747,117,90
E00053748,130,101
E00053749,134,101
E00053750,120,80
E00053751,112,94
E00053752,144,108
E00053753,160,87
E00053754,122,106
E00053756,217,128
E00053757,104,45
E00053758,130,21
E00053759,128,32
E00053760,126,120
E00053761,136,29
E00053762,123,64
E00053763,139,127
E00053764,113,94
E00053765,112,102
E00053766,121,106
E00053767,136,54
E00053768,109,35
E00053769,129,66
E00053770,114,101
E00053771,130,121
E00053772,121,81
E00053773,96,74
E00053774,137,101
E00053775,137,65
E00053776,153,68
E00053777,139,78
E00053778,137,82
E00053779,119,75
E00053780,125,64
E00053781,145,55
E00053782,139,42
E00053783,128,66
E00053785,124,46
E00053880,130,115
E00053881,130,111
E00053882,120,112
E00053883,124,72
E00053884,117,92
E00053885,132,94
E00053886,132,65
E00053887,143,25
E00053888,146,136
E00053889,240,166
E00053890,110,20
E00053891,150,83
E00053892,160,123
E00053893,122,28
E00053894,138,120
E00053895,143,120
E00053896,118,61
E00053897,122,95
E00053898,200,52
E00053899,124,57
E00053900,158,51
E00053902,121,112
E00053903,174,110
E00053904,133,81
E00053906,221,118
E00053907,128,97
E00053908,194,127
E00053909,196,146
E00053910,133,116
E00053911,134,128
E00053912,115,98
E00053913,138,98
E00053914,161,143
E00053915,110,74
E00053916,120,97
E00053917,191,174
E00053918,153,124
E00053919,141,116
E00053920,175,160
E00053921,141,110
E00053922,128,115
E00053923,208,169
E00053924,130,111
E00053925,163,142
E00053926,97,77
E00053927,114,101
E00053928,115,109
E00053929,119,103
E00053930,121,78
E00053931,185,133
E00053932,143,115
E00053933,145,47
E00053934,112,16
E00054348,168,89
E00054354,131,117
E00054359,127,117
E00054360,119,57
E00054361,122,112
E00054367,144,109
E00054370,112,91
E00054371,112,104
E00054378,208,183
E00054382,131,104
E00054383,127,100
E00054384,108,75
E00054385,139,86
E00054386,136,84
E00054569,139,93
E00054570,171,79
E00054575,118,63
E00054576,132,95
E00054577,137,105
E00054578,121,74
E00054579,88,20
E00054580,120,79
E00054581,118,72
E00054582,118,69
E00054583,133,80
E00054584,123,102
E00054585,116,55
E00054587,116,35
E00054588,94,76
E00054589,106,72
E00054590,123,83
E00054591,114,82
E00054592,120,76
E00054594,127,60
E00054595,141,91
E00054598,127,104
E00054599,125,90
E00054600,141,51
E00054602,141,115
E00054603,129,112
E00054604,87,15
E00054605,135,24
E00054606,140,88
E00054607,117,80
E00054608,125,104
E00054609,132,108
E00054610,120,53
E00054612,131,70
E00054613,125,70
E00056838,118,102
E00057705,154,90
E00057706,88,68
E00057707,102,82
E00057708,106,94
E00057709,141,131
E00058308,136,123
E00058315,125,96
E00058389,189,96
E00058391,132,115
E00058392,124,75
E00058393,118,49
E00058394,120,94
E00058396,121,107
E00058397,141,121
E00058398,129,101
E00058402,135,112
E00058403,91,83
E00058404,121,75
E00058405,114,80
E00058408,144,102
E00058409,121,112
E00058410,100,91
E00058411,121,88
E00058412,120,73
E00058414,132,72
E00058415,127,101
E00058417,140,91
E00058418,124,98
E00058419,120,101
E00058420,116,79
E00058421,135,95
E00058422,131,75
E00058424,119,84
E00058425,80,60
E00058426,139,133
E00058427,117,92
E00058428,113,96
E00058429,104,83
E00058430,126,92
E00058441,175,87
E00058442,130,106
E00058443,131,105
E00058444,142,131
E00058445,130,117
E00058446,128,96
E00058447,176,129
E00058448,100,97
E00058449,148,125
E00058450,106,98
E00058455,136,117
E00058456,134,119
E00058459,134,46
E00058462,126,94
E00058463,122,50
E00176097,178,70
E00176135,126,79
E00176152,127,75
E00176154,87,5
E00176164,103,84
E00176176,121,115
E00176199,46,21
E00176214,134,121
