areacd,total,value
E01012371,526,485
E01012372,507,461
E01012373,538,505
E01012385,575,499
E01012396,600,276
E01012397,679,262
E01012399,639,313
E01012406,673,352
E01012407,758,231
E01012408,739,196
E01012409,633,353
E01012415,545,510
E01012416,774,593
E01012417,577,435
E01012418,618,585
E01012432,666,407
E01012433,690,319
E01012435,759,674
E01012436,504,178
E01012437,539,248
E01012438,535,157
E01012439,642,281
E01012440,524,447
E01014210,612,303
E01014211,622,161
E01014212,610,234
E01014213,521,284
E01014214,628,589
E01014215,610,523
E01014216,634,536
E01014217,639,197
E01014218,612,231
E01014219,584,427
E01014220,717,222
E01014221,657,215
E01014222,647,195
E01014223,749,193
E01014224,671,237
E01014225,668,603
E01014226,723,368
E01014228,573,542
E01014229,771,213
E01014230,686,464
E01014231,947,327
E01014233,629,525
E01014234,564,234
E01014235,765,355
E01014236,986,468
E01014237,777,275
E01014238,666,213
E01014239,601,508
E01014240,626,424
E01014241,656,429
E01014242,628,302
E01014243,599,514
E01014244,606,186
E01014245,706,524
E01014246,728,390
E01014247,776,413
E01014248,660,387
E01014249,782,333
E01014250,537,197
E01014251,912,306
E01014252,748,382
E01014253,657,500
E01014254,643,265
E01014255,692,251
E01014256,775,340
E01014257,640,440
E01014258,541,488
E01014259,647,520
E01014260,604,350
E01014261,577,162
E01014262,528,291
E01014263,624,308
E01014264,772,630
E01014265,681,605
E01014266,577,322
E01014267,1060,736
E01014268,998,495
E01014269,668,258
E01014270,650,563
E01014271,615,488
E01014272,661,571
E01014273,577,294
E01014274,858,411
E01014275,754,249
E01014276,735,435
E01014277,711,503
E01014278,588,406
E01014279,803,466
E01014280,610,512
E01014281,622,209
E01014282,493,127
E01014283,806,269
E01014284,468,82
E01014285,918,456
E01014286,544,242
E01014287,635,200
E01014288,728,479
E01014289,666,489
E01014290,673,377
E01014291,624,352
E01014292,692,479
E01014293,772,336
E01014294,597,306
E01014295,794,501
E01014296,608,435
E01014297,487,438
E01014298,687,315
E01014299,598,535
E01014300,623,309
E01014301,651,568
E01014302,926,414
E01014303,656,579
E01014304,645,555
E01014305,481,315
E01014306,539,288
E01014307,462,274
E01014308,768,628
E01014309,599,300
E01014310,751,659
E01014311,617,403
E01014312,593,437
E01014313,830,335
E01014314,523,473
E01014322,656,390
E01014323,609,382
E01014324,684,577
E01014325,518,475
E01014326,589,541
E01014327,675,475
E01014328,640,351
E01014329,723,438
E01014330,912,207
E01014331,639,285
E01014332,790,595
E01014333,605,520
E01014334,756,440
E01014335,751,584
E01014336,717,294
E01014337,722,401
E01014338,676,468
E01014339,803,432
E01014340,863,433
E01014341,764,393
E01014342,598,240
E01014343,843,456
E01014344,615,360
E01014345,893,346
E01014346,729,646
E01014347,583,549
E01014348,615,562
E01014349,642,576
E01014350,553,514
E01014351,566,503
E01014352,579,530
E01014353,706,406
E01014354,846,315
E01014355,753,479
E01014356,746,486
E01014357,705,388
E01014358,590,229
E01014359,758,480
E01014360,784,631
E01014361,667,293
E01014362,586,562
E01018308,782,580
E01018338,779,644
E01018349,677,541
E01018350,790,738
E01018355,571,333
E01018356,599,431
E01018357,539,424
E01018368,602,446
E01018369,606,461
E01018370,534,488
E01018371,760,464
E01018372,821,584
E01018373,843,654
E01018386,629,478
E01018387,736,704
E01018388,745,340
E01018389,729,605
E01018390,757,669
E01018391,812,548
E01018392,775,698
E01018393,839,680
E01018394,815,701
E01018395,701,588
E01018396,609,389
E01018397,726,621
E01018398,735,402
E01018399,690,464
E01018400,977,411
E01018401,610,374
E01018402,942,501
E01018403,825,739
E01018404,611,569
E01018405,600,522
E01018406,613,528
E01018407,643,588
E01018408,756,680
E01018409,870,677
E01018410,653,613
E01018411,934,872
E01018412,660,504
E01018413,503,452
E01018414,624,532
E01018415,774,574
E01018416,518,469
E01018417,734,629
