areacd,total,value
E01000650,750,562
E01000651,631,488
E01000652,659,595
E01000654,486,449
E01000655,494,438
E01000656,517,489
E01000657,674,500
E01000658,550,508
E01000659,520,488
E01000661,671,228
E01000662,680,490
E01000663,660,437
E01000664,612,450
E01000665,757,601
E01000666,776,691
E01000667,622,593
E01000668,691,487
E01000669,740,566
E01000670,864,526
E01000671,784,492
E01000679,662,538
E01000680,646,566
E01000681,654,624
E01000682,642,600
E01000683,705,563
E01000684,757,688
E01000685,618,479
E01000686,648,513
E01000687,656,576
E01000688,504,463
E01000698,439,420
E01000719,853,465
E01000720,668,349
E01000721,524,175
E01000722,704,492
E01000723,561,517
E01000724,674,257
E01000725,775,405
E01000726,590,489
E01000727,687,523
E01000730,649,231
E01000731,532,352
E01000732,587,472
E01000733,651,457
E01000734,507,400
E01000747,773,580
E01000748,670,596
E01000749,639,550
E01000750,665,278
E01000751,807,665
E01000752,778,647
E01000753,750,685
E01000754,743,640
E01000755,615,567
E01000756,594,537
E01000757,601,578
E01000758,591,520
E01000759,549,512
E01000760,550,466
E01000761,577,548
E01000762,743,597
E01000763,523,499
E01000764,633,526
E01000765,679,557
E01000766,645,628
E01000767,598,567
E01000768,613,493
E01000786,627,576
E01000787,667,508
E01000788,618,461
E01000789,657,149
E01000790,872,521
E01000791,621,537
E01000792,483,382
E01000793,643,607
E01000794,611,577
E01000795,542,401
E01000807,595,483
E01000808,625,555
E01000809,629,585
E01000810,599,569
E01000811,571,478
E01000812,663,515
E01000813,637,594
E01000814,564,544
E01000815,562,542
E01000827,790,604
E01000831,789,586
E01000834,461,428
E01024158,650,493
E01024159,647,608
E01024160,550,518
E01024413,719,450
E01024414,606,495
E01024415,507,475
E01024416,621,495
E01024417,650,425
E01024418,514,438
E01024419,731,571
E01024421,801,571
E01024422,769,476
E01024423,758,489
E01024424,486,427
E01024425,724,477
E01024426,770,645
E01024427,508,300
E01024428,532,369
E01024429,651,316
E01024430,600,461
E01024431,799,646
E01024432,611,453
E01024433,552,425
E01024435,579,497
E01024436,700,625
E01024437,603,449
E01024438,623,561
E01024439,628,523
E01024440,769,587
E01024441,630,601
E01024442,596,537
E01024443,654,593
E01024444,525,277
E01024448,504,391
E01024449,563,505
E01024450,621,457
E01024451,873,551
E01024452,590,413
E01024453,644,587
E01024454,618,476
E01024455,472,321
E01024457,519,291
E01024458,526,408
E01024459,637,460
E01024460,669,392
E01024461,1049,708
E01024462,659,467
E01024463,519,448
E01024464,577,486
E01024465,617,337
E01024466,526,302
E01024467,645,557
E01024468,629,443
E01024469,709,401
E01024470,642,460
E01024471,741,395
E01024472,526,377
E01024473,637,543
E01024474,472,439
E01024475,623,484
E01024476,593,211
E01024477,614,280
E01024483,682,497
E01024484,500,393
E01024485,702,412
E01024723,625,480
E01024724,769,657
E01024725,656,530
E01024726,738,490
E01024729,712,415
E01024730,548,471
E01024731,472,440
E01024732,662,356
E01024733,704,505
E01024734,666,516
E01024745,723,572
E01024747,646,314
E01024748,534,496
E01024749,622,312
E01024750,630,478
E01024751,647,603
E01024752,639,584
E01024753,621,510
E01024754,624,504
E01024755,763,652
E01024756,639,312
E01024757,684,485
E01024758,625,433
E01024766,915,500
E01024767,546,267
E01024768,744,537
E01024775,641,231
E01024776,509,275
E01024777,507,260
E01024778,650,466
E01024779,775,444
E01024780,598,349
E01024786,782,497
E01030831,875,751
E01030832,555,438
E01030840,572,410
E01030841,489,447
E01030842,687,441
E01030843,610,365
E01032570,669,566
E01032571,739,595
E01032619,636,551
