areacd,total,value
E00084445,145,121
E00084446,94,63
E00084447,169,127
E00084448,124,82
E00084449,109,79
E00084450,107,84
E00084451,130,118
E00084453,151,132
E00084454,129,102
E00084455,197,151
E00084456,107,64
E00084457,117,89
E00084458,108,86
E00084673,234,130
E00084674,110,93
E00084675,219,175
E00084684,144,83
E00084686,150,58
E00084687,134,64
E00084688,164,30
E00084690,152,93
E00084861,114,105
E00084862,128,121
E00084863,147,115
E00084864,156,100
E00084865,138,59
E00084866,141,68
E00084867,118,109
E00084868,129,87
E00084869,140,116
E00084870,169,68
E00084871,194,121
E00084872,112,8
E00084873,142,33
E00084874,146,40
E00084875,148,47
E00084876,123,48
E00084877,140,100
E00084878,115,42
E00084879,137,42
E00084880,137,91
E00084881,133,45
E00084882,145,107
E00084883,123,65
E00084884,125,119
E00084885,128,47
E00084886,121,41
E00084887,115,43
E00084888,126,41
E00084889,135,13
E00084890,143,106
E00084891,138,90
E00084892,123,44
E00084893,137,56
E00084894,136,72
E00084895,134,39
E00084896,123,78
E00084897,104,39
E00084898,127,45
E00084899,126,46
E00084900,118,49
E00084901,126,93
E00084902,133,103
E00084903,119,51
E00084904,127,63
E00087774,127,110
E00087775,128,96
E00087776,130,111
E00087777,140,121
E00087778,129,55
E00087779,157,90
E00087780,119,103
E00087781,107,55
E00087847,128,96
E00087864,81,52
E00087912,85,71
E00087949,128,113
E00087950,214,167
E00087951,60,45
E00087952,134,81
E00088117,59,49
E00088124,152,135
E00088125,136,118
E00088126,171,123
E00088127,92,47
E00088128,171,92
E00088129,149,59
E00088130,144,51
E00088131,148,47
E00088721,168,134
E00088722,127,82
E00088724,142,130
E00088941,157,113
E00088942,133,128
E00088943,135,75
E00088944,120,117
E00088945,146,120
E00088946,126,121
E00088947,128,117
E00088948,144,122
E00088949,121,61
E00089187,116,108
E00089188,117,97
E00089189,95,59
E00175408,77,68
E00175414,93,66
E00175415,102,85
E00175417,61,26
E00175418,68,29
E00175419,62,20
E00175420,63,31
E00175421,66,24
E00175426,52,17
E00175427,82,49
E00175428,85,26
E00175429,43,32
E00175430,81,23
E00175431,53,26
E00175432,64,37
E00175434,77,43
E00175435,74,36
E00175438,76,37
E00175439,100,72
E00175440,67,41
E00175441,51,13
E00175443,68,30
E00175444,104,40
E00175446,106,88
E00175448,63,16
E00175449,71,13
E00175451,61,51
E00175452,55,8
E00175453,89,60
E00175454,68,17
E00175495,58,21
E00175509,60,43
E00175510,49,31
E00175511,93,35
