areacd,total,value
E00045714,140,99
E00045715,130,78
E00046260,122,61
E00046261,148,70
E00046262,142,68
E00046263,111,96
E00046264,159,67
E00046267,113,57
E00046268,130,124
E00046269,111,16
E00046270,128,85
E00046271,136,53
E00046272,128,28
E00046273,119,45
E00046274,111,65
E00046275,127,61
E00046276,173,111
E00046277,109,102
E00046278,127,69
E00046279,139,46
E00046280,115,67
E00046281,101,67
E00046283,134,44
E00046303,114,56
E00046304,96,39
E00046305,111,45
E00046306,95,50
E00046307,102,46
E00046308,131,54
E00046309,115,49
E00046310,128,47
E00046311,116,67
E00046312,110,50
E00046313,124,56
E00046314,125,59
E00046315,131,50
E00046316,115,51
E00046317,122,53
E00046318,144,79
E00046319,119,38
E00046320,124,78
E00046321,100,47
E00046322,118,58
E00046323,130,45
E00046324,116,56
E00046325,116,51
E00046326,124,68
E00046327,129,59
E00046328,124,68
E00046329,128,73
E00046330,134,105
E00046331,125,40
E00046332,113,48
E00046333,132,58
E00046334,121,56
E00046335,116,40
E00046336,127,75
E00046337,133,65
E00046338,109,48
E00046339,130,56
E00046340,123,60
E00046341,137,54
E00046342,121,49
E00046343,137,67
E00046759,134,106
E00046760,148,122
E00046761,126,110
E00046762,143,108
E00046763,185,147
E00046764,127,111
E00046765,133,120
E00046766,131,96
E00046767,118,102
E00046768,122,66
E00046769,122,100
E00046770,130,84
E00046771,120,103
E00046772,125,100
E00046774,130,104
E00046775,132,112
E00046776,146,125
E00046787,125,71
E00046788,115,85
E00046789,123,75
E00046790,151,69
E00046791,112,66
E00046792,143,91
E00046793,110,95
E00046794,108,48
E00046795,117,69
E00046796,121,55
E00046797,121,76
E00046798,130,125
E00046799,114,58
E00046800,133,77
E00046801,114,94
E00046802,112,55
E00046803,149,73
E00046804,105,53
E00046805,116,91
E00046806,129,106
E00046807,122,112
E00046808,117,98
E00046809,103,88
E00046810,127,74
E00046811,115,98
E00046812,118,67
E00046813,132,116
E00046814,148,124
E00046815,128,92
E00046816,133,108
E00046817,129,90
E00046818,132,95
E00046819,121,91
E00046820,154,110
E00046821,123,52
E00046822,137,44
E00046823,123,104
E00046824,125,92
E00046825,125,67
E00046826,129,115
E00046827,127,98
E00046828,138,115
E00046829,137,104
E00046830,144,108
E00046831,147,118
E00046832,146,93
E00046833,110,92
E00046836,157,104
E00046838,119,111
E00046839,77,13
E00046844,144,103
E00046875,127,113
E00046876,118,105
E00046877,108,79
E00046878,131,113
E00046879,128,91
E00046880,90,73
E00046881,123,95
E00046882,125,100
E00046883,119,94
E00046884,132,109
E00046885,146,130
E00046886,142,115
E00046887,116,90
E00046888,102,84
E00046889,119,101
E00046890,123,78
E00046891,136,117
E00046892,125,101
E00046893,126,96
E00046894,95,74
E00046895,111,95
E00046896,113,96
E00046897,128,113
E00046898,116,92
E00046899,117,107
E00046900,129,105
E00046901,142,115
E00046902,122,91
E00047600,129,48
E00047654,102,67
E00047655,124,64
E00047656,125,67
E00047658,125,66
E00047659,124,50
E00047661,143,92
E00047717,161,124
E00047887,124,94
E00047888,137,119
E00047891,135,123
E00047892,124,119
E00047893,135,126
E00047895,135,126
E00047896,129,124
E00047899,132,129
E00047903,118,109
E00047904,131,124
E00047905,140,28
E00047906,91,75
E00047907,129,99
E00047909,129,119
E00047910,140,136
E00047911,129,126
E00047912,132,116
E00047919,126,118
E00047920,156,107
E00047922,123,57
E00047926,130,108
E00047931,102,98
E00047932,142,126
E00047937,129,123
E00047938,145,119
E00047950,74,41
E00047972,112,107
E00047973,123,120
E00047974,104,103
E00047975,89,68
E00047976,113,102
E00047977,112,110
E00047978,123,108
E00047979,123,112
E00047980,122,114
E00050425,144,131
E00050426,104,92
E00050435,131,101
E00050439,136,133
E00050441,98,82
E00050462,106,98
E00050463,143,105
E00050627,112,66
E00050633,144,121
E00050648,120,85
E00051780,123,117
E00052311,135,117
E00052312,118,103
E00052313,133,115
E00052314,128,121
E00052315,122,115
E00052316,122,121
E00052317,120,112
E00052318,122,98
E00052319,124,109
E00052320,106,66
E00052321,132,128
E00052322,118,108
E00052323,116,108
E00052324,119,103
E00052325,126,108
E00052326,132,125
E00052327,126,113
E00052328,138,132
E00052329,120,107
E00052330,120,108
E00052332,134,110
E00052333,117,93
E00052334,147,125
E00052335,145,139
E00052336,129,115
E00052337,120,109
E00052338,138,122
E00052339,122,105
E00052449,130,116
E00052450,123,108
E00052451,124,122
E00052452,99,91
E00052453,122,111
E00052454,140,135
E00052455,132,116
E00052456,122,114
E00052457,108,104
E00052458,140,132
E00052459,144,137
E00052460,122,117
E00052461,176,167
E00052462,104,102
E00052463,125,119
E00052464,128,125
E00052465,134,126
E00052466,123,115
E00052467,156,142
E00052468,125,113
E00052469,112,107
E00052470,129,112
E00052471,116,99
E00052472,130,126
E00052473,225,182
E00052474,112,110
E00052475,137,126
E00052476,77,24
E00052478,124,118
E00052479,144,137
E00052482,117,114
E00052484,184,138
E00052485,129,126
E00052487,136,120
E00052488,115,75
E00052489,143,139
E00052490,111,105
E00052491,133,109
E00052492,115,110
E00052493,131,123
E00150382,132,126
E00150383,134,110
E00168259,109,79
E00168260,117,85
E00168261,135,102
E00168262,134,115
E00168263,133,126
E00168275,168,159
E00175702,249,58
E00175703,55,23
E00175734,123,63
