areacd,total,value
E00088611,123,100
E00088612,160,58
E00088613,226,115
E00088614,207,78
E00088615,129,39
E00088616,190,121
E00088617,125,74
E00088618,200,164
E00088619,135,61
E00088620,132,86
E00088621,127,88
E00088622,90,38
E00088623,132,107
E00088624,122,86
E00088625,162,59
E00088626,159,129
E00088627,127,98
E00088663,127,114
E00088664,134,106
E00088665,144,98
E00088666,188,169
E00088668,145,135
E00088669,137,132
E00088670,135,130
E00088673,109,100
E00088674,142,45
E00088675,140,120
E00088679,131,101
E00088680,111,38
E00088682,136,111
E00088688,133,88
E00088690,144,66
E00088692,118,63
E00088693,171,62
E00088694,119,115
E00088695,132,119
E00088696,174,151
E00088697,109,72
E00088698,130,73
E00088699,61,51
E00088700,111,90
E00088701,146,78
E00088702,114,105
E00088704,129,98
E00088705,127,118
E00088706,132,101
E00088707,184,84
E00088708,118,82
E00088709,133,122
E00088710,125,114
E00088711,127,112
E00088712,110,88
E00088713,109,99
E00088714,113,106
E00088715,124,113
E00088717,156,133
E00088718,134,130
E00088719,133,41
E00088720,123,103
E00088723,137,120
E00088725,177,135
E00088726,177,126
E00088734,133,117
E00088738,111,102
E00088739,176,139
E00088741,120,51
E00088777,140,127
E00088778,163,130
E00088779,87,77
E00088780,148,90
E00088781,56,45
E00088783,93,82
E00088784,215,158
E00088785,144,120
E00088786,128,120
E00088787,133,121
E00088788,141,96
E00088789,124,114
E00088790,122,114
E00088791,124,59
E00088792,148,88
E00088793,186,92
E00088794,194,81
E00088795,142,107
E00088796,133,87
E00088797,112,109
E00088798,129,52
E00088816,124,87
E00088817,130,125
E00088818,123,58
E00088819,130,112
E00088820,103,85
E00088821,113,54
E00088822,111,59
E00088823,137,120
E00088824,108,45
E00088825,136,117
E00088827,135,124
E00088828,166,105
E00088829,100,39
E00088830,133,58
E00088831,115,62
E00088832,114,86
E00088833,119,55
E00088834,120,71
E00088835,97,62
E00088836,116,66
E00088837,144,83
E00088854,115,94
E00088855,136,115
E00088856,155,137
E00088857,141,114
E00088858,126,117
E00088859,140,107
E00088860,125,105
E00088861,125,107
E00088862,112,105
E00088863,118,107
E00088864,115,47
E00088865,116,42
E00088866,144,89
E00088867,114,111
E00088868,145,130
E00088869,124,90
E00088870,169,97
E00088871,115,111
E00088872,121,107
E00088873,134,129
E00088874,134,132
E00088875,177,62
E00088876,146,68
E00088877,141,112
E00088878,110,48
E00088879,118,19
E00088880,143,104
E00088881,132,67
E00088882,142,80
E00088883,119,109
E00088884,119,108
E00088885,126,120
E00088886,138,132
E00088887,126,116
E00088888,144,133
E00088889,159,124
E00088890,116,110
E00088891,121,96
E00088892,124,90
E00088893,109,104
E00088894,121,91
E00088895,154,141
E00088896,134,123
E00088897,98,53
E00088898,116,101
E00088899,141,123
E00088900,141,129
E00088901,135,124
E00088902,154,113
E00088903,120,114
E00088904,110,105
E00088905,100,86
E00088906,133,122
E00088907,123,113
E00088908,127,112
E00088909,96,65
E00088910,107,95
E00088911,105,93
E00088912,130,116
E00088913,169,134
E00088914,144,110
E00088938,148,104
E00088939,133,72
E00088940,113,82
E00088950,120,81
E00088951,144,96
E00089093,135,125
E00089094,78,68
E00089095,107,88
E00089096,106,48
E00089097,50,43
E00089098,104,94
E00089099,136,110
E00089102,106,88
E00089103,120,93
E00089126,112,104
E00089127,113,102
E00089128,121,113
E00089129,172,144
E00089130,118,88
E00089131,88,67
E00089132,85,68
E00089133,130,117
E00089134,132,115
E00089135,107,83
E00089329,63,47
E00089330,107,93
E00089331,111,76
E00089481,162,135
E00171396,128,91
E00171397,129,75
E00171398,124,87
E00171399,127,87
E00171400,112,89
E00171401,114,84
E00171402,109,89
E00171403,108,43
E00171404,112,65
E00171405,120,73
E00171406,123,109
E00171407,98,46
E00171408,106,86
E00171409,121,78
E00171410,119,74
E00171411,119,75
E00171413,126,50
E00171414,123,72
E00171415,129,64
