areacd,total,value
E01004907,541,327
E01004908,570,469
E01004909,632,364
E01004972,573,307
E01004973,658,527
E01004974,603,502
E01004975,757,426
E01005031,627,405
E01005032,523,235
E01005033,614,437
E01005034,640,500
E01005035,626,473
E01005036,1030,339
E01005037,628,533
E01005038,531,471
E01005039,699,375
E01005040,696,525
E01005041,519,457
E01005042,608,463
E01005043,496,390
E01005044,471,264
E01005045,682,455
E01005061,743,51
E01005062,772,157
E01005063,614,118
E01005065,916,133
E01005066,501,61
E01005067,587,95
E01005068,704,247
E01005069,641,478
E01005070,740,205
E01005071,684,298
E01005072,811,345
E01005073,615,449
E01005074,644,275
E01005075,612,295
E01005076,782,177
E01005077,630,184
E01005078,824,353
E01005079,628,389
E01005081,784,229
E01005082,659,296
E01005083,888,257
E01005084,867,483
E01005085,599,167
E01005086,715,191
E01005087,792,153
E01005088,687,123
E01005089,699,170
E01005090,745,118
E01005091,867,171
E01005092,720,218
E01005093,678,204
E01005094,660,186
E01005097,650,146
E01005098,777,218
E01005099,726,169
E01005100,658,382
E01005101,723,315
E01005102,626,470
E01005103,835,322
E01005104,842,248
E01005105,809,246
E01005106,825,221
E01005107,740,163
E01005108,1053,243
E01005111,622,332
E01005112,676,360
E01005113,830,271
E01005114,810,593
E01005115,785,444
E01005116,973,490
E01005117,938,252
E01005118,497,304
E01005119,629,267
E01005120,661,382
E01005121,599,209
E01005122,641,305
E01005123,622,199
E01005124,686,200
E01005125,635,298
E01005126,819,544
E01005128,766,169
E01005129,709,67
E01005130,767,92
E01005132,661,158
E01005133,596,98
E01005135,624,236
E01005136,637,404
E01005138,787,141
E01005139,714,486
E01005140,1185,647
E01005141,805,210
E01005142,729,94
E01005143,792,277
E01005145,801,357
E01005146,852,437
E01005147,914,148
E01005149,474,284
E01005150,930,203
E01005151,717,342
E01005152,600,480
E01005153,820,425
E01005154,669,272
E01005155,683,481
E01005156,635,442
E01005157,614,518
E01005158,711,326
E01005159,621,381
E01005160,721,460
E01005161,657,506
E01005162,679,383
E01005163,661,452
E01005164,694,205
E01005165,976,194
E01005166,716,263
E01005167,565,232
E01005168,522,427
