areacd,total,value
E01000125,1015,343
E01000126,726,153
E01000127,514,206
E01000128,624,319
E01000129,624,169
E01000130,570,219
E01000131,634,348
E01000132,495,195
E01000133,565,219
E01000134,625,260
E01000135,541,358
E01000136,563,383
E01000137,669,227
E01000138,523,303
E01000139,560,348
E01000140,683,283
E01000141,864,247
E01000142,950,401
E01000143,538,160
E01000144,607,230
E01000145,444,276
E01000146,744,244
E01000147,544,399
E01000148,725,278
E01000150,744,450
E01000151,617,93
E01000152,564,91
E01000153,620,125
E01000154,501,125
E01000155,797,230
E01000176,698,209
E01000179,763,477
E01000183,584,379
E01000192,683,399
E01000193,594,397
E01000194,610,330
E01000196,896,355
E01000197,707,366
E01000198,685,525
E01000199,671,523
E01000200,863,553
E01000201,517,421
E01000202,648,428
E01000203,613,320
E01000204,687,426
E01000205,619,516
E01000206,514,365
E01000207,608,403
E01000209,747,535
E01000210,600,419
E01000211,861,354
E01000212,529,359
E01000213,465,347
E01000214,717,394
E01000215,680,357
E01000216,684,365
E01000217,521,333
E01000218,573,269
E01000219,581,250
E01000220,593,209
E01000221,485,104
E01000222,506,291
E01000223,478,207
E01000224,524,344
E01000225,529,314
E01000226,630,276
E01000227,603,484
E01000233,635,465
E01000234,650,440
E01000235,582,274
E01000236,674,328
E01000237,740,345
E01000238,615,348
E01000239,877,370
E01000240,582,381
E01000241,696,412
E01000242,597,358
E01000243,791,381
E01000244,582,284
E01000245,811,207
E01000255,527,317
E01000256,656,496
E01000257,724,242
E01000258,696,508
E01000259,980,644
E01000260,761,477
E01000262,752,464
E01000278,498,397
E01000295,686,399
E01000296,734,324
E01000297,554,341
E01000298,733,349
E01000299,782,346
E01000300,667,419
E01000301,528,374
E01000302,840,322
E01000303,540,383
E01000304,621,338
E01000305,637,266
E01000306,558,332
E01000307,530,297
E01000308,669,153
E01000309,619,335
E01000310,701,335
E01000311,470,340
E01000312,710,312
E01000313,672,300
E01000314,658,339
E01000317,657,393
E01000319,529,375
E01000471,469,308
E01000472,512,208
E01000473,520,248
E01000474,501,297
E01000475,596,305
E01000476,455,321
E01000477,656,334
E01000478,447,287
E01000479,510,401
E01000480,535,396
E01000481,610,204
E01000482,992,159
E01000483,643,171
E01000484,423,123
E01000485,488,217
E01000486,532,363
E01000487,674,326
E01000488,533,220
E01000489,593,297
E01000490,787,249
E01000491,806,354
E01000492,467,324
E01000493,578,412
E01000494,724,284
E01000495,850,224
E01000497,586,309
E01000498,457,285
E01000499,500,237
E01000501,734,244
E01000502,453,264
E01000503,721,364
E01000504,676,276
E01000505,525,248
E01000506,657,184
E01000507,508,295
E01000508,716,168
E01000509,430,272
E01000510,533,234
E01000511,543,258
E01000512,610,338
E01000513,471,322
E01000514,495,326
E01000515,628,237
E01000516,517,337
E01000517,491,344
E01000518,557,299
E01000519,629,307
E01000520,586,329
E01000521,905,161
E01000522,710,233
E01000523,993,264
E01000524,1035,157
E01000525,785,178
E01000526,813,133
E01000527,813,254
E01000528,600,71
E01000530,700,422
E01000531,908,285
E01000532,733,293
E01000533,952,193
E01000534,651,370
E01000535,829,348
E01000536,522,382
E01000538,478,420
E01000539,548,405
E01000540,471,400
E01000541,499,291
E01000543,500,307
E01000544,742,113
E01000545,856,222
E01000546,756,250
E01000547,768,287
E01000548,1014,266
E01000549,883,411
E01000550,906,154
E01000551,940,98
E01000552,793,40
E01000553,696,261
E01000554,683,309
E01000555,512,291
E01000556,800,126
E01000557,751,223
E01000558,665,265
E01000559,650,200
E01000560,727,261
E01000561,823,231
E01000562,480,374
E01000563,474,403
E01000564,460,241
E01000565,497,261
E01000566,475,385
E01000567,486,297
E01000568,787,198
E01000569,480,408
E01000570,513,263
E01000571,477,330
E01000572,462,332
E01000573,474,334
E01000574,428,293
E01000575,625,317
E01000576,534,338
E01000577,793,166
E01000578,689,355
E01000579,683,312
E01000580,821,438
E01000581,603,272
E01000582,720,378
E01000583,1017,367
E01000584,619,373
E01000585,718,351
E01000586,1093,281
E01000587,458,350
E01000588,669,285
E01000589,592,394
E01000590,626,436
E01000591,650,348
E01000592,525,319
E01000593,680,359
E01000594,527,318
E01000595,582,147
E01000596,640,121
E01000599,489,24
E01000600,783,95
E01000601,477,91
E01000602,512,160
E01000603,576,170
E01000604,548,96
E01000605,553,98
E01000606,567,323
E01000607,667,421
E01000608,734,321
E01000609,640,355
E01000610,621,310
E01000611,454,201
E01000612,521,280
E01000613,639,235
E01000615,563,244
E01000616,586,270
E01000617,528,310
E01000618,500,344
E01000619,473,345
E01000620,500,325
E01000621,514,301
E01000622,636,264
E01000623,541,367
E01000624,594,451
E01000625,557,305
E01000626,590,89
E01000627,653,218
E01000628,633,284
E01000629,605,421
E01000630,768,224
E01000631,522,324
E01000632,548,345
E01000633,554,263
E01000634,696,302
E01000635,774,288
E01000636,518,319
E01000637,636,215
E01000638,715,159
E01000639,716,207
E01000640,802,174
E01000641,715,195
E01000642,915,190
E01000643,840,151
E01000644,728,249
E01000871,632,350
E01000872,913,230
E01000873,710,369
E01000874,704,394
E01000875,839,251
E01000876,800,208
E01000877,726,300
E01000878,550,306
E01000879,602,299
E01000880,621,315
E01000881,632,213
E01000883,638,225
E01000884,577,363
E01000885,592,348
E01000895,841,300
E01000899,698,480
E01000929,685,139
E01000930,1076,179
