areacd,total,value
E01013600,755,267
E01013601,644,301
E01013602,797,302
E01013603,798,213
E01013604,648,274
E01013605,698,395
E01013606,693,582
E01013607,1136,522
E01013608,627,519
E01013609,741,534
E01013610,747,405
E01013611,604,401
E01013612,631,484
E01013613,775,435
E01013614,714,468
E01013615,543,452
E01013616,683,408
E01013617,936,542
E01013618,685,444
E01013619,639,191
E01013620,694,125
E01013621,743,147
E01013622,729,207
E01013623,807,595
E01013624,511,199
E01013625,668,265
E01013626,574,255
E01013627,421,330
E01013628,645,217
E01013629,527,308
E01013630,576,287
E01013631,544,244
E01013632,740,139
E01013633,681,245
E01013634,622,248
E01013635,595,421
E01013636,492,427
E01013637,764,292
E01013638,664,143
E01013639,538,272
E01013640,636,112
E01013641,617,297
E01013642,837,354
E01013643,738,344
E01013646,1099,209
E01013647,947,59
E01013648,746,84
E01013649,684,282
E01013650,742,320
E01013651,648,280
E01013652,576,222
E01013653,683,241
E01013654,835,208
E01013655,717,289
E01013656,502,238
E01013657,529,223
E01013658,561,258
E01013659,565,213
E01013660,647,347
E01013661,633,217
E01013662,517,332
E01013663,512,377
E01013664,777,274
E01013665,620,361
E01013666,597,545
E01013667,678,273
E01013668,578,333
E01013669,457,416
E01013670,707,531
E01013671,589,447
E01013672,511,459
E01013673,611,298
E01013674,774,270
E01013675,667,367
E01013676,823,380
E01013677,672,301
E01013678,644,412
E01013679,520,190
E01013680,822,565
E01013681,772,259
E01013682,772,357
E01013683,980,360
E01013684,894,229
E01013685,616,543
E01013686,708,571
E01013687,737,301
E01013688,699,285
E01013689,519,202
E01013690,656,351
E01013691,606,136
E01013692,483,88
E01013693,522,87
E01013694,650,285
E01013695,609,284
E01013696,818,548
E01013697,921,618
E01013698,587,365
E01013699,644,452
E01013700,615,428
E01013702,623,478
E01013703,513,422
E01013704,597,452
E01013705,667,432
E01013706,646,535
E01013707,602,520
E01013709,552,478
E01013710,714,413
E01013711,728,345
E01013712,570,424
E01013713,489,268
E01013714,503,346
E01013715,439,268
E01013716,560,285
E01013717,495,288
E01013718,558,297
E01013719,480,246
E01013720,606,166
E01013721,658,399
E01013722,598,275
E01013723,480,201
E01013725,528,137
E01013726,885,142
E01013727,649,318
E01013728,542,215
E01013729,545,394
E01013730,758,217
E01013731,648,276
E01013732,742,533
E01013733,619,484
E01013734,531,391
E01013735,469,397
E01013736,720,592
E01013737,465,369
E01013738,491,423
E01013739,570,354
E01013740,499,389
E01013741,529,409
E01013742,462,215
E01013743,428,236
E01013744,482,319
E01013745,423,258
E01013746,724,73
E01013747,532,348
E01013748,682,84
E01013749,449,317
E01013750,416,296
E01013751,524,307
E01013752,444,278
E01013753,517,210
E01013754,705,54
E01013755,720,41
E01013756,675,361
E01013757,489,391
E01013758,428,312
E01013759,531,452
E01013760,698,168
E01013761,619,153
E01013762,542,237
E01013763,828,157
E01013764,458,390
E01013765,548,213
E01013766,500,374
E01013767,567,430
