areacd,total,value
E01028508,442,367
E01031193,948,685
E01031194,969,659
E01031196,975,764
E01031199,598,404
E01031200,652,534
E01031201,671,597
E01031205,659,501
E01031206,607,383
E01031207,540,372
E01031212,1105,723
E01031214,776,663
E01031215,865,555
E01031216,677,397
E01031217,513,422
E01031218,452,327
E01031225,708,602
E01031227,904,670
E01031228,713,602
E01031229,1005,526
E01031230,972,603
E01031231,1020,433
E01031232,993,705
E01031233,731,471
E01031234,971,492
E01031235,941,680
E01031236,650,460
E01031237,590,492
E01031238,640,288
E01031245,544,406
E01031246,464,349
E01031247,965,709
E01031249,509,303
E01031250,662,538
E01031251,504,470
E01031252,514,321
E01031253,661,415
E01031259,509,458
E01031260,512,374
E01031269,743,546
E01031318,677,594
E01031329,985,727
E01031330,599,480
E01031331,751,616
E01033250,552,391
E01033251,458,255
E01033252,546,506
