areacd,total,value
E00062486,97,83
E00062487,140,129
E00062771,127,126
E00062772,129,128
E00062773,124,120
E00062774,111,99
E00062775,121,119
E00062776,146,141
E00062777,139,135
E00062778,135,125
E00062779,126,117
E00062780,131,128
E00062781,115,113
E00062782,109,107
E00062783,108,105
E00062784,126,122
E00062785,142,137
E00062786,115,90
E00062787,130,109
E00062788,128,102
E00062789,122,80
E00062791,160,142
E00062792,126,96
E00062794,118,115
E00062796,125,94
E00062797,124,119
E00062798,142,133
E00062799,130,124
E00062800,195,184
E00062801,134,133
E00062802,124,120
E00062804,106,28
E00062805,138,98
E00062807,126,40
E00062808,111,56
E00062809,134,83
E00062810,125,49
E00062811,125,52
E00062812,134,25
E00062813,200,25
E00062814,132,85
E00062815,143,69
E00062816,134,53
E00062817,127,33
E00062818,143,77
E00062819,106,57
E00062820,144,39
E00062821,145,25
E00062822,232,98
E00062823,112,44
E00062824,147,55
E00062825,111,26
E00062826,129,48
E00062827,121,108
E00062828,119,44
E00062829,106,53
E00062830,156,112
E00062831,145,80
E00062832,212,110
E00062833,123,66
E00062834,107,47
E00062835,129,68
E00062837,168,103
E00062838,152,135
E00062839,131,79
E00062840,124,115
E00062841,137,37
E00062842,134,128
E00062843,136,123
E00062844,123,77
E00062845,119,79
E00062846,134,112
E00062847,117,104
E00062848,131,63
E00062849,103,96
E00062850,109,45
E00062852,139,60
E00062853,118,100
E00062855,142,110
E00062856,133,122
E00062857,80,59
E00062858,144,30
E00062859,115,109
E00062860,138,66
E00062861,146,38
E00062862,149,97
E00062864,142,64
E00062865,125,93
E00062867,135,50
E00062868,136,66
E00062869,99,27
E00062870,119,37
E00062873,133,94
E00062874,113,105
E00062875,138,118
E00062876,122,67
E00062890,97,87
E00062891,190,162
E00062893,142,131
E00062894,142,99
E00062895,130,122
E00062899,127,124
E00062930,113,93
E00062932,120,105
E00062933,117,93
E00062934,130,48
E00062935,127,86
E00062936,119,67
E00062937,97,21
E00062938,168,43
E00062939,120,54
E00062940,153,87
E00062941,157,89
E00062942,148,80
E00062943,117,27
E00062944,130,75
E00062945,111,84
E00062946,148,70
E00062947,133,64
E00062948,149,41
E00062949,125,76
E00062950,138,91
E00062951,101,33
E00062952,131,63
