areacd,total,value
E01000367,605,341
E01000368,632,316
E01000373,688,100
E01000374,534,283
E01000375,565,394
E01000376,606,470
E01000377,649,543
E01000379,663,488
E01000380,758,305
E01000403,990,388
E01000429,719,260
E01000430,678,437
E01000431,681,232
E01000432,640,381
E01000433,720,332
E01000434,596,186
E01000435,597,345
E01015921,548,346
E01015922,591,274
E01015923,653,403
E01015925,624,541
E01015926,658,456
E01015927,663,384
E01015928,653,474
E01015929,654,256
E01015930,664,446
E01015931,663,243
E01015939,557,467
E01015941,513,411
E01015942,563,442
E01015951,657,311
E01015952,818,385
E01015953,1002,478
E01015954,989,213
E01015955,641,471
E01015956,807,435
E01015957,593,310
E01015958,480,301
E01015959,634,375
E01015960,544,423
E01015961,617,461
E01015962,621,347
E01015963,494,242
E01015964,598,519
E01015966,630,587
E01015967,591,504
E01015968,607,505
E01015969,766,583
E01015970,491,416
E01015982,895,700
E01015993,646,435
E01015994,643,419
E01015995,615,573
E01015996,622,375
E01016011,677,354
E01016012,928,450
E01016013,1015,547
E01016014,1009,372
E01016015,606,435
E01024132,489,329
E01024133,460,398
E01024134,650,491
E01024135,541,286
E01024136,679,478
E01024137,552,464
E01024138,657,467
E01024139,690,637
E01024140,1175,710
E01024141,633,496
E01024142,1249,596
E01024143,999,678
E01024144,544,504
E01024145,594,536
E01024146,538,499
E01024147,653,587
E01024148,849,218
E01024149,1220,598
E01024154,512,267
E01024155,575,234
E01024156,784,452
E01024157,674,533
E01024161,800,586
E01024162,818,498
E01024163,728,573
E01024164,801,519
E01024165,675,193
E01024166,620,335
E01024167,773,469
E01024168,488,333
E01024169,629,337
E01024170,668,310
E01024171,620,396
E01024172,980,503
E01024173,698,624
E01024174,498,325
E01024175,514,400
E01024176,787,413
E01024177,599,233
E01024178,623,358
E01024179,1214,457
E01024180,673,418
E01024181,499,392
E01024182,773,331
E01024183,521,456
E01024184,771,541
E01024185,856,555
E01024186,514,460
E01024187,442,395
E01024188,508,447
E01024189,685,495
E01024268,631,586
E01024269,758,703
E01024276,916,568
E01024277,769,333
E01024278,863,203
E01024279,619,324
E01024280,682,289
E01024281,528,390
E01024283,491,354
E01024285,525,417
E01024286,620,534
E01024287,645,364
E01024288,499,451
E01024434,934,691
E01024445,498,449
E01024446,586,524
E01024447,578,457
E01024479,616,542
E01024480,809,339
E01033610,563,422
E01033611,637,373
E01033612,595,452
E01033613,585,444
E01033614,613,522
