areacd,total,value
E01014370,1044,231
E01014371,1084,397
E01014372,1164,340
E01014373,656,448
E01014374,642,455
E01014375,515,425
E01014376,633,567
E01014377,656,577
E01014379,841,611
E01014380,517,443
E01014381,660,496
E01014382,944,756
E01014383,424,347
E01014384,546,438
E01014385,508,417
E01014386,454,378
E01014387,505,340
E01014388,546,450
E01014389,620,408
E01014390,665,211
E01014391,611,473
E01014392,426,344
E01014393,511,458
E01014394,675,538
E01014395,519,498
E01014396,656,509
E01014397,510,488
E01014398,639,507
E01014399,660,513
E01014400,865,611
E01014401,651,381
E01014402,731,558
E01014403,833,504
E01014404,743,392
E01014405,836,584
E01014407,643,121
E01014409,747,418
E01014410,733,619
E01014411,932,626
E01014412,679,454
E01014413,653,499
E01014414,848,274
E01014415,771,574
E01014416,726,518
E01014417,743,625
E01014418,565,456
E01014419,483,353
E01014420,691,490
E01014421,528,477
E01014422,622,556
E01014423,614,444
E01014424,664,585
E01014425,829,657
E01014426,637,386
E01014427,582,296
E01014428,558,353
E01014429,634,470
E01014430,709,468
E01014431,511,331
E01014432,543,322
E01014433,553,290
E01014434,757,591
E01014435,525,254
E01014436,616,320
E01014437,637,331
E01014438,499,278
E01014439,713,467
E01014440,761,609
E01014441,711,626
E01014442,705,551
E01014443,658,561
E01014444,588,503
E01014445,681,355
E01014446,448,347
E01014447,499,408
E01014448,679,411
E01014449,568,446
E01014450,533,279
E01014451,520,379
E01014452,658,468
E01014453,503,463
E01014454,519,496
E01014455,567,339
E01014456,625,447
E01014457,613,522
E01014458,522,197
E01014459,612,402
E01014460,501,448
E01014461,461,252
E01014462,617,234
E01014463,589,244
E01014464,606,195
E01014465,669,500
E01014466,576,256
E01014467,827,464
E01014468,756,389
E01014469,490,330
E01014470,618,532
E01014471,645,471
E01014472,546,465
E01014473,577,345
E01014474,492,271
E01014475,623,314
E01014476,524,327
E01014477,636,570
E01014478,469,242
E01014479,650,481
E01014480,551,337
E01014481,562,279
E01014482,510,418
E01014483,640,334
E01014484,611,292
E01014485,828,486
E01014486,1084,337
E01014487,819,338
E01014488,797,376
E01014489,1140,389
E01014491,764,478
E01014492,741,355
E01014493,609,356
E01014494,623,498
E01014495,733,485
E01014496,680,409
E01014497,670,328
E01014498,658,304
E01014499,609,372
E01014500,686,474
E01014501,756,501
E01014502,750,427
E01014504,656,461
E01014505,824,521
E01014506,599,543
E01014507,673,422
E01014508,510,328
E01014509,855,546
E01014510,740,478
E01014511,517,386
E01014512,587,410
E01014513,619,523
E01014514,817,489
E01014515,618,362
E01014516,636,216
E01014517,495,217
E01014518,720,493
E01014519,552,368
E01014520,652,548
E01014521,510,381
E01014522,732,369
E01014523,548,447
E01014524,591,475
E01014525,651,492
E01014526,672,346
E01014527,660,363
E01014528,686,497
E01014529,596,309
E01014530,684,430
E01014531,754,482
E01014532,631,429
E01014533,619,461
E01014534,650,467
E01014535,757,597
E01014536,672,372
E01014537,756,436
E01014538,676,178
E01014539,784,341
E01014540,1164,210
E01014542,865,145
E01014544,577,300
E01014545,809,349
E01014546,736,232
E01014547,857,432
E01014548,832,340
E01014549,550,218
E01014550,895,482
E01014551,813,240
E01014552,775,321
E01014553,759,274
E01014554,832,320
E01014555,711,193
E01014556,859,478
E01014557,589,305
E01014558,775,194
E01014559,816,406
E01014560,778,318
E01014561,774,334
E01014562,655,230
E01014563,802,258
E01014564,736,374
E01014565,778,360
E01014566,819,402
E01014567,894,478
E01014568,1007,421
E01014569,846,455
E01014570,779,498
E01014571,663,354
E01014572,796,396
E01014573,803,514
E01014574,989,363
E01014575,656,348
E01014576,833,544
E01014577,640,489
E01014578,645,386
E01014579,546,370
E01014580,666,242
E01014581,641,219
E01014582,520,243
E01014583,529,222
E01014584,468,228
E01014585,711,172
E01014586,719,473
E01014587,608,353
E01014588,747,434
E01014589,630,177
E01014590,728,400
E01014591,800,638
E01014592,694,436
E01014593,572,194
E01014594,640,217
E01014595,642,309
E01014596,603,290
E01014597,618,299
E01014598,616,557
E01014599,533,438
E01014600,585,375
E01014601,687,456
E01014602,825,345
E01014603,960,579
E01014605,810,209
E01014607,541,458
E01014608,719,380
E01014609,704,428
E01014610,715,272
E01014611,560,512
E01014612,625,486
E01014613,659,489
E01014614,498,433
E01014615,609,566
E01014616,684,495
E01014617,522,483
E01014618,624,580
E01014619,602,426
E01014620,634,571
E01014621,581,383
E01014622,625,427
E01014623,642,412
E01014624,667,402
E01014626,913,468
E01014627,903,588
E01014629,544,297
E01014630,885,233
E01014631,520,323
E01014632,618,376
E01014633,663,462
E01014634,694,369
E01014635,769,470
E01014636,635,260
E01014637,530,342
E01014638,788,222
E01014639,625,142
E01014640,590,306
E01014641,625,461
E01014642,608,386
E01014643,547,257
E01014644,613,378
E01014645,688,440
E01014646,633,464
E01014647,613,294
E01014648,675,486
E01014649,670,517
E01014650,620,447
E01014651,676,544
E01014653,1058,193
E01014654,879,237
E01014655,1063,327
E01014658,842,82
E01014659,880,305
E01014660,667,261
E01014661,600,310
E01014662,631,373
E01014663,616,271
E01014664,664,360
E01014665,779,569
E01014666,660,507
E01014667,625,439
E01014668,620,407
E01014669,621,332
E01014670,596,339
E01014671,663,288
E01014672,962,503
E01014673,817,483
E01014674,647,432
E01014675,662,452
E01014676,669,423
E01014677,662,454
E01014678,674,499
E01014679,662,493
E01014680,515,460
E01014681,1061,529
E01014682,647,452
E01014683,840,375
E01014684,840,413
E01014685,623,323
E01014686,704,453
E01014687,704,413
E01014688,644,255
E01014689,637,143
E01014690,792,397
E01014691,853,465
E01014692,606,274
E01014693,651,514
E01014694,667,371
E01014695,852,332
E01014696,695,446
E01014698,857,486
E01014699,706,279
E01014700,652,488
E01014701,712,409
E01014702,599,519
E01014703,676,352
E01014704,742,477
E01014705,616,485
E01014706,624,293
E01014707,626,531
E01014708,708,566
E01014709,596,481
E01014710,529,400
E01014711,527,478
E01014712,500,369
E01014713,565,484
E01014714,524,466
E01014715,616,555
E01014716,614,568
E01014717,637,464
E01014718,637,544
E01014719,628,438
E01014720,777,488
E01014721,647,499
E01014722,622,573
E01014723,533,475
E01014725,607,563
E01014726,675,156
E01014727,631,233
E01014729,585,258
E01014730,883,284
E01014731,775,390
E01014732,799,384
E01014733,741,431
E01014734,678,418
E01014735,755,528
E01014736,827,410
E01014737,603,567
E01014738,566,449
E01014739,589,502
E01014740,530,436
E01014747,587,440
E01014748,441,300
E01014749,507,451
E01014764,687,494
E01014765,735,615
E01014766,564,474
E01014767,572,521
E01014775,496,451
E01014776,498,462
E01014777,628,528
E01014778,536,521
E01014779,493,379
E01014780,715,493
E01014781,789,564
E01014782,605,561
E01014783,729,515
E01014784,702,605
E01014785,587,543
E01014786,721,412
E01014787,814,668
E01014789,615,540
E01014790,624,519
E01014792,891,716
E01014793,666,601
E01014794,745,662
E01014795,605,380
E01014796,732,639
E01014797,740,513
E01014798,587,551
E01014847,681,582
E01014848,522,427
