areacd,total,value
E01010568,822,619
E01010569,826,490
E01010570,550,529
E01010571,828,518
E01010572,639,571
E01010573,726,648
E01010574,626,492
E01010575,752,575
E01010576,651,551
E01010577,662,589
E01010578,716,505
E01010579,633,576
E01010580,999,901
E01010581,709,545
E01010582,723,501
E01010583,770,413
E01010584,885,367
E01010585,986,567
E01010586,700,607
E01010587,813,631
E01010588,682,571
E01010589,645,559
E01010590,766,609
E01010591,691,426
E01010592,670,468
E01010593,752,588
E01010594,686,551
E01010595,795,492
E01010596,617,566
E01010597,581,394
E01010598,668,575
E01010599,473,363
E01010600,493,387
E01010601,735,559
E01010602,609,499
E01010603,631,531
E01010604,723,623
E01010605,621,335
E01010606,609,187
E01010607,594,299
E01010608,492,262
E01010609,686,408
E01010610,702,100
E01010611,878,423
E01010612,576,157
E01010613,635,319
E01010614,558,297
E01010615,566,441
E01010616,588,352
E01010617,595,123
E01010618,510,278
E01010619,521,397
E01010620,517,287
E01010621,528,380
E01010622,627,357
E01010623,529,230
E01010624,602,333
E01010625,499,228
E01010626,495,326
E01010627,536,363
E01010628,669,503
E01010629,619,461
E01010630,606,380
E01010631,550,256
E01010632,500,224
E01010633,624,465
E01010634,586,514
E01010635,664,238
E01010636,746,574
E01010637,532,382
E01010638,653,545
E01010639,844,603
E01010640,796,542
E01010641,622,500
E01010642,738,673
E01010643,620,442
E01010644,635,468
E01010645,542,501
E01010646,623,527
E01010647,509,364
E01010648,619,541
E01010649,605,386
E01010650,575,229
E01010651,621,544
E01010652,739,475
E01010653,686,305
E01010654,582,245
E01010655,529,278
E01010656,608,521
E01010657,673,496
E01010658,598,363
E01010659,600,271
E01010662,487,405
E01010663,638,319
E01010664,528,418
E01010665,602,435
E01010666,662,228
E01010667,614,397
E01010668,516,462
E01010669,640,507
E01010670,458,337
E01010671,483,388
E01010672,522,434
E01010673,501,347
E01010674,509,278
E01010675,622,441
E01010676,513,374
E01010677,638,333
E01010678,556,409
E01010679,495,195
E01010680,892,275
E01010681,502,469
E01010682,659,329
E01010683,705,511
E01010684,661,527
E01010685,724,555
E01010686,714,570
E01010687,732,642
E01010688,831,624
E01010689,767,586
E01010690,820,542
E01010691,645,582
E01010692,828,651
E01010693,560,525
E01010694,621,554
E01010695,843,519
E01010696,600,539
E01010697,659,567
E01010698,847,578
E01010699,781,498
E01010700,450,302
E01010701,430,237
E01010702,510,317
E01010703,663,484
E01010704,611,414
E01010705,674,591
E01010706,709,608
E01010707,756,667
E01010708,654,532
E01010709,1054,911
E01010710,884,236
E01010711,803,159
E01010712,487,324
E01010713,572,311
E01010714,599,422
E01010715,467,303
E01010716,854,514
E01010717,671,443
E01010718,665,311
E01010719,495,347
E01010720,618,300
E01010721,622,298
E01010722,625,369
