areacd,total,value
E01012756,714,498
E01012757,687,388
E01012758,700,453
E01012759,801,455
E01012760,724,391
E01012761,863,132
E01012762,632,388
E01012763,996,294
E01012764,552,481
E01012765,628,525
E01012766,562,478
E01012767,583,322
E01012768,698,571
E01012769,684,614
E01012773,753,589
E01012774,667,391
E01012775,658,348
E01012778,536,171
E01012779,487,141
E01012780,593,219
E01012781,471,151
E01012782,576,156
E01012783,529,136
E01012784,791,446
E01012785,549,122
E01012786,507,251
E01012787,681,198
E01012788,578,193
E01012789,540,238
E01012790,569,267
E01012791,662,609
E01012792,644,512
E01012793,620,447
E01012794,637,504
E01012795,880,439
E01012796,576,473
E01012797,643,389
E01012798,834,260
E01012799,606,405
E01012800,755,487
E01012801,664,451
E01012802,650,468
E01012803,664,432
E01012804,683,549
E01012805,671,299
E01012806,743,367
E01012807,599,424
E01012808,874,288
E01012809,924,373
E01012812,521,477
E01012813,681,606
E01012814,623,567
E01012815,675,576
E01012816,573,419
E01012817,648,434
E01012818,507,447
E01012819,622,466
E01012820,561,408
E01012821,609,228
E01012822,651,460
E01012823,602,259
E01012824,682,477
E01012825,679,526
E01012826,710,367
E01012827,755,382
E01012828,679,441
E01012829,692,586
E01012830,612,546
E01012832,548,346
E01012833,645,256
E01012834,664,274
E01012835,525,473
E01012836,785,275
E01012837,741,316
E01012838,607,226
E01012839,551,386
E01012840,648,279
E01012841,655,100
E01012842,602,239
E01012843,633,184
E01012844,609,92
E01012845,623,239
E01012846,624,251
E01012847,521,184
E01012848,631,302
E01012849,712,305
E01012850,984,166
E01012852,799,203
E01012856,819,159
E01012857,769,182
E01012866,701,306
E01012867,734,162
E01012868,695,192
E01012869,675,173
E01012870,670,233
E01012871,742,252
E01012872,678,160
E01012873,643,121
E01012874,645,212
E01012875,645,82
E01012876,680,210
E01012877,499,133
E01012878,650,187
E01012879,649,130
E01012880,704,147
E01012881,639,170
E01012894,629,287
E01012895,588,83
E01012896,802,537
E01012897,695,61
E01012898,669,222
E01012899,669,516
E01012900,756,319
E01012901,611,467
E01012902,616,532
E01012903,829,411
E01012904,655,430
E01012905,580,294
E01012906,679,242
E01012907,595,411
E01012908,490,224
E01012909,591,483
E01012910,466,407
E01012911,500,439
E01012912,756,661
E01012913,821,403
E01012914,627,132
E01012915,640,252
E01012916,685,477
E01012917,785,234
E01012918,609,217
E01012919,531,430
E01012920,622,518
E01012921,486,408
E01012922,642,504
E01012923,603,321
E01012924,703,622
E01012925,534,426
E01012926,1059,920
E01012927,648,598
E01012928,719,274
E01012929,794,515
E01012930,637,529
E01012931,810,287
E01012932,713,362
E01012933,476,431
E01012934,711,531
E01012935,610,572
E01012936,688,437
E01012937,1045,841
E01012938,1095,875
E01012939,802,713
E01012940,837,712
E01012941,707,601
E01012942,653,578
E01012943,701,409
E01012944,719,241
E01012945,717,351
E01012946,696,241
E01012947,578,441
E01012948,652,229
E01012949,633,334
E01012950,592,508
E01012951,574,324
E01012952,653,344
E01012953,485,416
E01012954,543,461
E01012955,666,570
E01012956,477,395
E01012957,780,535
E01012958,486,462
E01012959,642,569
E01012960,703,569
E01012961,683,554
E01012962,471,419
E01012963,756,341
E01012964,746,495
E01012965,422,361
E01012966,576,494
E01012967,660,596
E01012968,701,630
E01012969,476,366
E01012975,650,566
E01012976,613,381
E01012977,1019,822
E01012978,649,584
E01012979,731,552
E01012980,837,447
E01012981,611,350
E01012982,775,549
E01012983,740,631
E01012984,706,597
E01012985,739,569
E01012986,738,539
E01012987,704,597
E01012988,646,500
E01012989,751,589
E01012990,600,418
E01012991,663,503
E01012992,656,383
E01013019,496,411
E01013025,589,430
E01013027,736,536
E01013028,650,531
E01013029,632,448
E01013030,654,509
E01013031,630,579
E01013032,622,565
E01013034,734,606
E01013035,551,512
E01013036,791,407
E01013037,656,482
E01013038,612,223
E01013039,784,621
E01013040,881,568
E01013041,883,489
E01013042,655,592
E01013043,548,450
E01013044,659,592
E01013045,642,302
E01013046,767,652
E01013047,701,463
E01013048,866,662
E01013049,754,471
E01013050,734,629
E01013051,670,459
E01013062,903,532
E01013063,684,543
E01013064,526,489
E01013065,742,650
E01013066,691,644
E01013067,701,619
E01013068,630,557
E01013069,702,533
E01013070,687,611
E01013071,802,285
E01013078,594,485
E01013094,566,443
E01013102,660,570
E01013104,567,511
E01013110,660,534
E01013111,606,537
E01013112,647,608
E01013113,663,607
E01013114,633,602
E01013115,639,558
E01013116,611,572
E01013117,590,542
E01013120,834,697
E01013121,769,626
E01013123,663,538
E01013124,987,594
E01013125,734,533
E01027796,772,473
E01027803,714,456
E01033105,556,469
E01033106,495,398
E01033107,492,424
E01033108,554,484
