areacd,total,value
E00068701,151,94
E00068703,141,69
E00068704,120,60
E00068705,134,107
E00068706,135,91
E00068710,146,120
E00068711,135,110
E00068712,136,70
E00068713,105,92
E00068714,124,113
E00068717,127,73
E00068718,132,92
E00068719,110,90
E00068720,133,101
E00068721,115,92
E00068722,139,114
E00068723,114,86
E00068724,120,102
E00068725,142,113
E00068726,134,124
E00068727,116,78
E00068728,111,42
E00068729,126,105
E00068730,129,19
E00068731,110,98
E00068732,141,124
E00068733,99,32
E00068734,119,56
E00068736,101,80
E00068738,124,101
E00068813,133,122
E00068814,134,104
E00068815,148,40
E00068816,180,39
E00068817,126,47
E00068818,123,39
E00068819,142,81
E00068820,175,94
E00068821,146,15
E00068822,134,76
E00068823,113,55
E00068824,148,76
E00068825,126,63
E00068826,120,34
E00068827,135,18
E00068828,134,30
E00068829,186,54
E00068830,158,20
E00068831,138,64
E00068832,121,81
E00068833,128,59
E00068834,136,40
E00068835,80,58
E00068836,124,53
E00068837,127,74
E00068838,121,102
E00068839,98,86
E00068840,122,46
E00068841,115,99
E00068842,120,39
E00068843,120,94
E00068844,129,36
E00068845,124,112
E00068846,113,37
E00068847,126,28
E00068848,134,10
E00068849,123,73
E00068850,131,17
E00068851,123,27
E00068852,111,62
E00068853,119,13
E00068854,115,33
E00068855,120,82
E00068856,157,62
E00068857,125,21
E00068858,126,48
E00068859,115,27
E00068860,139,22
E00068861,139,23
E00068862,122,52
E00068863,145,62
E00068864,127,27
E00068865,119,64
E00069016,122,54
E00069017,119,74
E00069019,123,50
E00069020,140,90
E00069023,114,76
E00069024,89,53
E00069043,125,69
E00069044,101,35
E00069045,109,54
E00069046,133,59
E00069047,125,56
E00069048,112,69
E00069049,110,19
E00069050,118,59
E00069051,122,35
E00069052,135,67
E00069055,196,78
E00069056,131,60
E00069057,173,52
E00069058,118,60
E00069059,166,51
E00069060,164,58
E00069061,124,36
E00069078,112,49
E00069079,98,46
E00069080,99,44
E00069081,90,44
E00069082,121,58
E00069083,138,75
E00069084,121,56
E00069085,124,34
E00069086,145,45
E00069087,131,41
E00069088,133,30
E00069090,144,31
E00069094,151,71
E00069114,153,51
E00069250,159,17
E00069254,133,73
E00069255,123,48
E00069256,114,25
E00069257,152,43
E00069258,135,60
E00069259,115,47
E00069260,145,18
E00069261,124,5
E00069263,120,114
E00069264,156,120
E00069265,137,74
E00069266,92,45
E00069267,97,38
E00069268,147,73
E00069269,74,24
E00069270,134,59
E00069271,171,116
E00069272,135,101
E00069273,116,11
E00069274,128,30
E00069275,103,30
E00069276,134,114
E00069294,111,35
E00069297,134,80
E00069298,114,52
E00069299,120,24
E00069481,179,34
E00069482,189,26
E00069483,156,51
E00069484,126,38
E00069485,129,70
E00069486,127,48
E00069487,139,44
E00069489,118,45
E00069490,134,38
E00069492,113,28
E00069493,150,51
E00069494,188,39
E00069495,126,20
E00069496,125,35
E00069497,139,64
E00069498,129,46
E00069499,128,65
E00069500,139,64
E00069501,95,66
E00069502,123,61
E00069503,164,19
E00069505,150,46
E00069506,153,48
E00069507,163,50
E00069508,148,51
E00069509,153,8
E00069510,159,41
E00069511,121,40
E00069512,151,37
E00069513,125,74
E00069514,139,54
E00069515,102,94
E00069516,177,137
E00069517,117,113
E00069518,140,51
E00069519,144,109
E00069520,191,35
E00069521,160,66
E00069522,170,55
E00069523,141,125
E00069524,144,60
E00069525,119,57
E00069526,123,98
E00069527,111,101
E00069528,104,92
E00069529,139,72
E00069530,131,112
E00069531,140,123
E00069532,106,76
E00069533,146,74
E00069534,134,28
E00069535,150,57
E00069536,143,50
E00069537,105,92
E00069538,112,105
E00069539,104,89
E00069540,108,91
E00069541,120,82
E00069542,113,71
E00069543,108,85
E00069544,130,123
E00069545,128,120
E00069546,125,109
E00130031,118,99
E00130047,142,111
E00130049,140,90
E00130058,124,116
E00130063,127,118
E00130064,143,132
E00130071,140,127
E00130072,125,120
E00130073,127,115
E00130074,118,99
E00130075,122,108
E00130076,111,94
E00130077,160,151
E00130078,96,90
E00130079,124,110
E00130080,124,113
E00130081,113,109
E00130082,124,106
E00130083,117,115
E00130084,116,111
E00130085,109,97
E00130086,123,102
E00130087,121,115
E00130088,134,125
E00130089,101,95
E00130090,140,128
E00130092,132,127
E00130093,128,113
E00130094,229,125
E00130095,239,128
E00130096,103,95
E00130097,118,104
E00130098,103,99
E00130099,109,99
E00130102,136,131
E00130103,121,115
E00130105,125,104
E00130106,128,119
E00130112,114,94
E00130113,134,132
E00130169,145,116
E00130170,125,116
E00130171,144,123
E00130172,127,111
E00130173,124,106
E00130174,139,106
E00130175,128,119
E00130176,114,102
E00130177,123,106
E00130178,115,101
E00130179,126,108
E00130180,129,117
E00130181,116,97
E00130182,123,110
E00130183,130,101
E00130184,154,49
E00130185,116,91
E00130186,125,106
E00130187,124,110
E00130188,115,102
E00130189,138,118
E00130190,120,91
E00130197,142,130
E00130202,119,109
E00130237,209,134
E00130239,118,95
E00130240,131,96
E00130241,125,99
E00130242,115,101
E00130243,122,107
E00130244,120,60
E00130245,110,101
E00130246,114,77
E00130247,125,108
E00130249,121,70
E00130250,134,97
E00130251,138,97
E00130252,109,56
E00130253,128,115
E00130254,160,102
E00130255,146,118
E00168085,141,34
E00168087,134,40
E00168088,164,52
E00168090,83,3
E00168091,90,3
E00169452,133,48
E00169466,133,13
E00169467,183,26
E00169471,126,51
E00169472,73,25
E00169508,217,48
E00169509,130,31
E00169511,78,21
E00169513,107,46
E00169519,85,31
E00169551,130,23
E00169565,97,22
E00170624,121,87
E00170625,120,75
E00170626,117,88
E00170627,114,86
E00170628,107,79
E00170629,99,67
E00170630,124,102
E00170631,127,110
