areacd,total,value
E00118745,116,92
E00118754,124,105
E00118759,80,65
E00118760,141,91
E00118761,90,66
E00118762,142,135
E00118763,131,84
E00118764,147,132
E00118900,134,118
E00118901,142,116
E00118902,112,100
E00118903,107,97
E00118904,134,111
E00118905,117,85
E00118906,141,49
E00118907,93,68
E00118908,131,119
E00118909,125,81
E00118910,115,64
E00118911,136,95
E00118912,120,90
E00118915,110,81
E00118916,129,94
E00118917,103,69
E00119499,166,124
E00119614,137,122
E00119621,131,49
E00119622,119,107
E00119623,121,80
E00119624,118,99
E00119625,171,134
E00119626,130,107
E00119627,177,102
E00119628,114,106
E00119630,110,52
E00119631,134,127
E00119632,114,57
E00119633,124,94
E00119635,183,121
E00119636,128,88
E00119637,124,54
E00119639,141,47
E00119640,135,121
E00119641,124,96
E00119642,118,108
E00119645,128,97
E00119647,121,88
E00119648,121,103
E00119649,120,97
E00119651,133,78
E00119652,137,120
E00119653,123,102
E00119656,131,126
E00119657,132,38
E00119658,128,119
E00119659,137,114
E00119660,130,107
E00119661,123,91
E00119662,159,112
E00119663,180,127
E00119664,125,90
E00119665,130,89
E00119666,114,57
E00119667,111,44
E00119668,127,102
E00119669,107,65
E00119670,166,156
E00119671,138,131
E00119672,121,68
E00119673,109,7
E00119674,146,136
E00119675,132,116
E00119676,133,72
E00119677,123,64
E00119678,132,96
E00119679,119,108
E00120438,90,54
E00120441,131,89
E00120445,143,132
E00120447,137,111
E00120449,139,124
E00120450,101,44
E00120451,132,112
E00120452,115,103
E00120455,139,132
E00120502,146,131
E00120506,130,118
E00120507,115,97
E00120508,135,130
E00120509,125,103
E00120510,110,72
E00120511,130,96
E00120512,93,67
E00120513,149,127
E00120514,119,109
E00120515,147,140
E00120516,122,117
E00120517,116,109
E00120518,158,115
E00120519,134,131
E00120520,127,122
E00120866,132,112
E00120867,120,66
E00120868,120,75
E00120869,136,117
E00120870,128,125
E00120871,117,100
E00120872,123,91
E00120873,114,88
E00120874,132,113
E00120875,107,105
E00120876,117,110
E00120877,102,81
E00120878,122,82
