areacd,total,value
E00090512,149,51
E00090513,208,76
E00090514,137,85
E00090515,118,64
E00090516,127,74
E00090517,170,63
E00090518,161,63
E00090519,118,71
E00090520,188,98
E00090521,161,79
E00090522,140,33
E00090523,125,26
E00090524,132,45
E00090525,145,31
E00090526,109,23
E00090527,125,22
E00090528,131,69
E00090529,146,49
E00090530,136,64
E00090531,146,62
E00090532,105,23
E00090533,121,83
E00090534,157,101
E00090535,126,31
E00090536,236,107
E00090537,135,76
E00090538,159,70
E00090539,69,32
E00090540,126,33
E00090541,144,46
E00090542,127,80
E00090543,148,91
E00090544,135,34
E00090545,142,45
E00090546,109,45
E00090547,118,34
E00090548,138,75
E00090549,131,87
E00090550,65,29
E00090551,155,62
E00090552,128,49
E00090553,95,56
E00090554,108,43
E00090555,117,45
E00090556,138,105
E00090557,123,56
E00090558,129,12
E00090559,127,87
E00090560,133,57
E00090561,132,90
E00090562,130,49
E00090563,114,39
E00090564,109,71
E00090565,103,40
E00090566,135,69
E00090567,99,63
E00090568,134,79
E00090569,145,113
E00090570,126,22
E00090571,149,55
E00090574,107,11
E00090575,122,61
E00090576,123,52
E00090577,43,17
E00090578,149,105
E00090580,137,23
E00090581,134,105
E00090582,131,81
E00090583,128,106
E00090584,126,80
E00090585,145,98
E00090586,129,105
E00090587,128,87
E00090588,138,97
E00090589,126,55
E00090590,127,31
E00090591,151,64
E00090592,131,46
E00090593,141,84
E00090594,146,72
E00090595,129,59
E00090596,119,90
E00090597,128,90
E00090598,133,115
E00090599,147,112
E00090600,124,107
E00090601,125,80
E00090602,127,69
E00090603,127,112
E00090604,126,39
E00090605,123,38
E00090606,136,118
E00090607,130,96
E00090608,140,68
E00090609,111,50
E00090610,95,64
E00090611,156,96
E00090612,149,62
E00090613,140,95
E00090614,152,112
E00090615,124,56
E00090616,113,62
E00090617,119,74
E00090618,146,81
E00090619,141,75
E00090620,135,87
E00090621,135,104
E00090622,130,46
E00090623,146,22
E00090624,125,73
E00090626,147,87
E00090627,142,63
E00090628,134,69
E00090629,135,92
E00090630,136,21
E00090631,93,51
E00090632,121,83
E00090633,146,46
E00090634,118,44
E00090635,118,44
E00090636,125,40
E00090637,100,40
E00090638,119,76
E00090639,141,31
E00090640,111,96
E00090642,126,78
E00090643,151,54
E00090644,177,83
E00090645,177,115
E00090646,175,65
E00090647,187,31
E00090648,139,57
E00090649,157,53
E00090650,148,40
E00090651,128,55
E00090653,204,92
E00090654,101,22
E00090655,148,74
E00090656,146,33
E00090657,116,61
E00090658,128,88
E00090659,107,44
E00090660,114,27
E00090661,107,36
E00090662,122,103
E00090663,128,60
E00090664,139,4
E00090665,151,79
E00090666,153,31
E00090667,137,4
E00090668,185,56
E00090669,137,58
E00090670,116,84
E00090671,146,71
E00090672,115,70
E00090673,126,72
E00090674,136,33
E00090675,129,66
E00090676,134,27
E00090677,134,40
E00090678,128,31
E00090679,132,65
E00090680,138,66
E00090681,146,49
E00090682,135,65
E00090683,120,23
E00090684,129,41
E00090685,114,38
E00090686,127,76
E00090687,245,81
E00090688,139,47
E00090689,129,82
E00090690,138,51
E00090691,130,34
E00090692,154,31
E00090693,130,69
E00090694,128,33
E00090695,126,35
E00090696,124,81
E00090697,133,33
E00090698,154,54
E00090700,122,78
E00090701,132,34
E00090702,129,72
E00090703,118,19
E00090704,115,42
E00090705,115,66
E00090707,130,63
E00090708,138,52
E00090710,56,7
E00090711,92,36
E00090712,76,10
E00090713,143,84
E00090714,68,17
E00090715,79,37
E00090716,135,115
E00090717,112,70
E00090718,132,111
E00090719,134,77
E00090720,115,92
E00090721,101,66
E00090723,45,15
E00090724,112,68
E00090726,105,59
E00090727,154,73
E00090728,145,74
E00090729,193,97
E00090730,139,36
E00090731,124,79
E00090733,135,64
E00090734,110,69
E00090735,164,43
E00090736,101,57
E00090737,149,66
E00090738,149,48
E00090739,124,42
E00090740,127,18
E00090741,117,66
E00090742,127,53
E00090743,111,32
E00090744,119,51
E00090745,61,5
E00090746,127,64
E00090747,106,48
E00090748,143,58
E00090749,129,99
E00090750,135,45
E00090751,138,62
E00090752,131,61
E00090753,146,98
E00090754,112,99
E00090755,136,98
E00090756,117,94
E00090757,109,44
E00090758,125,105
E00090759,139,111
E00090760,114,100
E00090761,108,73
E00090762,118,106
E00090763,144,90
E00090765,134,109
E00090766,115,78
E00090767,109,44
E00090768,150,89
E00090769,145,99
E00090771,215,58
E00090772,111,105
E00090773,137,83
E00090774,151,66
E00090775,108,37
E00090777,157,57
E00090778,92,38
E00090779,115,49
E00090780,180,99
E00090781,163,58
E00090782,104,81
E00090783,90,66
E00090785,119,61
E00090786,115,47
E00090787,191,120
E00090788,100,45
E00090789,90,57
E00090790,168,62
E00090791,91,59
E00090792,106,50
E00090793,101,56
E00090794,97,38
E00090795,165,72
E00090796,98,83
E00090797,100,50
E00090798,84,47
E00090799,122,40
E00090800,87,40
E00090801,94,49
E00090802,78,39
E00090803,110,56
E00090804,157,106
E00090805,131,66
E00090806,132,27
E00090808,140,23
E00090809,180,63
E00090811,137,58
E00090813,119,46
E00090814,108,72
E00090815,122,97
E00090816,124,80
