areacd,total,value
E01016603,744,538
E01016604,778,562
E01016606,646,532
E01016607,529,440
E01030300,756,395
E01030301,601,451
E01030302,711,509
E01030303,690,577
E01030304,696,344
E01030305,520,388
E01030306,481,374
E01030307,646,532
E01030308,645,494
E01030309,619,483
E01030310,728,386
E01030311,662,395
E01030312,518,339
E01030313,644,469
E01030314,645,469
E01030315,636,517
E01030316,635,539
E01030317,749,526
E01030318,644,281
E01030334,543,446
E01030335,755,551
E01030338,619,527
E01030339,683,449
E01030340,620,458
E01030341,740,611
E01030342,613,510
E01030343,637,503
E01030344,526,446
E01030345,646,513
E01030346,519,375
E01030347,681,458
E01030348,664,498
E01030349,703,523
E01030354,541,232
E01030355,515,443
E01030356,507,417
E01030357,729,577
E01030358,618,500
E01030359,1054,500
E01030360,662,470
E01030361,811,647
E01030362,481,286
E01030363,785,458
E01030364,710,312
E01030365,603,515
E01030366,815,507
E01030367,618,508
E01030368,607,522
E01030369,775,684
E01030371,711,392
E01030372,546,355
E01030373,657,465
E01030374,771,482
E01030375,781,475
E01030376,536,385
E01030434,738,507
E01030435,647,541
E01030436,982,741
E01030437,694,562
E01030438,730,481
E01030439,639,559
E01030440,617,449
E01030441,514,430
E01030442,557,540
E01030443,534,495
E01030444,597,523
E01030445,606,444
E01030446,508,449
E01030447,546,439
E01030448,614,511
E01030449,674,360
E01030450,993,506
E01030451,864,312
E01030452,834,372
E01030453,774,382
E01030454,729,512
E01030455,836,368
E01030456,542,488
E01030457,780,297
E01030458,524,382
E01030459,485,287
E01030460,633,538
E01030461,651,565
E01030462,746,468
E01030463,628,497
E01030464,645,329
E01030465,584,452
E01030466,726,631
E01030467,633,568
E01030468,497,196
E01030469,508,329
E01030470,514,311
E01030472,508,344
E01030473,655,483
E01030474,446,50
E01030475,505,460
E01030476,456,432
E01030477,704,486
E01030478,686,496
E01030479,759,435
E01030480,785,659
E01030481,632,355
E01030482,513,312
E01030483,587,191
E01030484,668,340
E01030485,741,446
E01030486,611,484
E01030487,638,451
E01030488,780,504
E01030489,947,679
E01030490,662,495
E01030491,789,464
E01030492,796,684
E01030493,510,223
E01030494,651,305
E01030495,643,419
E01030496,597,197
E01030497,606,127
E01030498,510,431
E01030499,645,582
E01030500,605,481
E01030501,642,524
E01030502,500,401
E01030503,572,243
E01030504,492,455
E01030516,644,348
E01030517,634,562
E01030518,544,522
E01030519,622,467
E01030520,655,439
E01030521,684,527
E01030522,524,491
E01030523,533,451
E01030541,515,494
E01030542,485,455
E01030543,604,530
E01030555,680,420
E01030558,918,670
E01030645,911,456
E01030646,928,718
E01030647,763,653
E01030648,628,508
E01030649,807,509
E01030650,519,314
E01030651,562,435
E01030652,708,521
E01030653,633,346
E01030654,622,458
E01030655,688,532
E01030656,588,364
E01030657,648,219
E01030658,738,603
E01030659,737,513
E01030660,799,660
E01030661,669,620
E01030662,607,473
E01030677,677,410
E01030678,583,341
E01030679,480,395
E01030680,634,554
E01030681,650,538
E01030682,515,433
E01030683,551,451
E01030684,651,439
E01030691,600,504
E01030693,507,457
E01030694,530,380
E01030695,496,464
E01030696,620,501
E01030724,647,421
E01030730,783,700
E01030731,767,646
E01030732,689,583
E01030733,808,586
E01030757,675,523
E01030758,439,365
E01030759,725,411
E01030760,493,434
E01030761,575,526
E01030762,735,627
E01030763,509,431
E01030764,506,443
E01030765,601,413
E01030774,531,438
E01030776,616,562
E01030778,741,665
E01030779,745,689
E01030780,652,561
E01030781,640,483
E01030784,803,408
E01030806,544,503
E01030807,510,414
E01030808,634,544
E01030809,643,483
E01030810,542,479
E01030811,597,517
E01030863,748,643
E01030865,622,354
E01030866,629,543
E01030878,635,542
E01030911,618,460
E01030912,547,322
E01030913,506,255
E01030914,531,248
E01030916,799,490
E01030917,518,324
E01030918,536,335
E01030919,521,429
E01030920,636,418
E01030921,834,475
E01030922,621,478
E01030940,731,579
E01030944,497,423
E01030945,463,390
E01030946,607,329
E01030947,532,468
E01030948,620,525
E01030949,705,533
E01030950,710,582
E01030951,611,426
E01030952,602,145
E01030953,650,522
E01030954,979,505
E01030955,578,482
E01030956,509,343
E01030957,493,297
E01030958,609,495
E01030959,471,362
E01030960,742,557
E01030961,717,642
E01030962,768,347
E01030963,530,509
E01030964,741,498
E01030965,556,494
E01030966,507,437
E01030967,631,557
E01030968,533,325
E01030969,539,462
E01030970,628,389
E01030971,737,497
E01030972,688,498
E01030973,694,479
E01030974,629,384
E01030975,554,461
E01030976,631,525
E01030977,693,520
E01030978,510,419
E01030979,832,525
E01030980,556,259
E01030981,464,277
E01030982,596,367
E01030983,681,239
E01030984,694,388
E01030985,627,176
E01030986,449,415
E01030987,524,464
E01030988,821,479
E01030989,604,443
E01030990,581,465
E01030991,1031,620
E01030992,698,524
E01030993,1216,468
E01030994,687,466
E01030995,549,346
E01030996,577,547
E01030997,690,607
E01030998,718,673
E01030999,495,460
E01031000,655,535
E01031001,738,500
E01031002,678,612
E01031003,648,532
E01031004,994,615
