areacd,total,value
E00126859,187,162
E00127023,95,86
E00129625,155,141
E00129626,115,106
E00129709,129,84
E00129711,136,98
E00129712,136,126
E00129713,126,109
E00129717,107,89
E00129718,140,129
E00129719,136,114
E00129720,133,103
E00129721,111,86
E00129722,167,131
E00129723,139,106
E00129724,143,123
E00129725,139,113
E00129726,139,133
E00129727,63,55
E00129728,131,122
E00129729,142,138
E00129730,116,106
E00129731,111,105
E00129732,115,105
E00129733,131,114
E00129734,169,150
E00129840,172,141
E00129841,148,136
E00129842,130,91
E00129843,46,43
E00129844,167,150
E00129845,133,120
E00129848,138,91
E00129849,125,110
E00129852,168,152
E00129853,128,115
E00129854,162,143
E00129855,156,132
E00129856,163,134
E00129857,151,132
E00129859,121,93
E00129860,133,99
E00129863,120,64
E00129864,133,102
E00129865,102,79
E00170174,119,96
E00170180,117,92
