areacd,total,value
E00149399,123,81
E00149400,119,86
E00149401,101,49
E00149402,116,102
E00149403,134,57
E00149404,134,107
E00149405,113,43
E00149406,123,72
E00149407,122,112
E00149408,105,95
E00149409,131,92
E00149410,158,114
E00149411,130,78
E00149436,98,56
E00149437,198,141
E00149438,116,89
E00149442,174,107
E00149443,162,132
E00149444,117,73
E00149445,146,131
E00149446,124,99
E00149447,149,77
E00149448,107,46
E00149450,108,96
E00149451,127,93
E00149452,118,96
E00149453,126,81
E00149454,124,58
E00149455,112,50
E00149456,120,93
E00149457,131,120
E00149458,118,96
E00149459,120,62
E00149460,115,96
E00149461,117,85
E00149462,129,121
E00149463,118,103
E00149464,109,99
E00149465,107,97
E00149466,98,87
E00149467,109,18
E00149468,114,87
E00149488,167,146
E00149499,132,104
E00149500,117,74
E00149502,146,81
E00149508,128,79
E00149509,114,64
E00149510,128,88
E00149511,149,76
E00149513,46,9
E00166047,116,11
E00166049,50,25
E00166050,123,56
E00171421,147,80
W00005606,216,142
W00005608,123,117
W00005609,126,102
W00005610,117,55
W00005611,133,82
W00005612,131,66
W00005613,112,105
W00005614,122,102
W00005615,154,97
W00005616,138,117
W00005617,137,120
W00005618,134,129
W00005619,120,114
W00005620,115,85
W00005621,121,114
W00005622,161,122
W00005623,123,119
W00005624,143,77
W00005820,131,97
W00005821,157,114
W00005902,126,95
W00005903,174,139
W00005904,239,203
W00005905,105,50
W00005906,162,138
W00005907,127,109
W00005908,117,94
W00005909,121,114
W00005910,110,95
W00005911,107,66
W00005913,133,125
W00005914,161,131
W00005915,124,110
W00005916,120,109
W00005917,124,112
W00009829,103,67
W00009830,112,80
W00009834,123,87
W00009835,102,79
W00009847,112,97
W00009848,123,109
W00009849,126,105
