areacd,total,value
E01020910,829,283
E01020911,958,265
E01020912,1034,213
E01020913,972,536
E01020914,814,494
E01020915,839,491
E01020916,769,409
E01020917,587,228
E01020918,625,424
E01020919,584,361
E01020920,741,259
E01020921,604,388
E01020922,599,268
E01020923,569,171
E01020924,551,395
E01020925,605,271
E01020926,613,476
E01020927,567,350
E01020928,791,577
E01020929,739,343
E01020930,495,198
E01020931,829,604
E01020932,843,654
E01020933,434,358
E01020934,685,459
E01020935,1075,428
E01020936,1025,621
E01020937,747,311
E01020938,627,439
E01020939,649,509
E01020940,602,508
E01020941,646,338
E01020942,626,552
E01020943,751,492
E01020944,610,527
E01020945,802,718
E01020946,734,650
E01020947,722,481
E01020948,758,506
E01020949,685,564
E01020950,738,599
E01020951,647,418
E01020952,741,444
E01020953,572,511
E01020954,619,517
E01020955,700,387
E01020956,822,733
E01020957,663,454
E01020959,609,451
E01020960,1172,727
E01020961,652,597
E01020962,976,682
E01020963,639,466
E01020964,887,577
E01020965,1027,428
E01020966,856,493
E01020967,994,603
E01020968,911,421
E01020969,656,535
E01020970,1003,887
E01020971,841,542
E01020972,661,135
E01020973,716,485
E01020974,605,528
E01020975,838,443
E01020976,876,568
E01020977,742,334
E01020978,1113,333
E01020979,1171,292
E01020980,811,279
E01020981,698,423
E01020982,1034,188
E01020983,1034,180
E01020984,1173,368
E01020985,1088,419
E01020986,590,513
E01020987,753,530
E01020988,744,691
E01020989,926,290
E01020990,697,321
E01020991,660,357
E01020992,902,327
E01020993,593,201
E01020994,581,244
E01020995,585,232
E01020996,637,369
E01020997,642,439
E01020998,939,451
E01020999,736,604
E01021000,645,466
E01021001,497,387
E01021002,639,436
E01021003,941,451
E01021004,773,601
E01021005,661,243
E01021006,847,504
E01021007,667,629
E01021008,792,494
E01021009,808,751
E01021010,636,552
E01021011,650,427
E01021012,774,413
E01021013,726,514
E01021014,808,397
E01021015,682,147
E01021016,754,428
E01021017,667,513
E01021018,742,607
E01021019,827,264
E01021020,734,406
E01021021,844,568
E01021022,840,567
E01021033,807,520
E01021034,559,348
E01021035,922,520
E01021038,819,516
E01021039,654,469
E01021044,716,397
E01021045,849,644
E01021046,595,513
E01021047,610,461
E01021048,730,444
E01021049,686,332
E01021050,542,327
E01021051,524,385
E01021052,516,473
E01021053,484,319
E01021054,598,357
E01021055,766,551
E01021056,723,606
E01021057,682,270
E01021058,795,598
E01021059,711,539
E01021060,712,492
E01021062,610,342
E01021063,698,599
E01021069,669,572
E01021070,795,512
E01021071,982,498
E01021072,725,686
E01021073,634,569
E01021074,772,565
E01021075,748,646
E01021076,790,502
E01021077,656,550
E01021078,552,488
E01021079,759,479
E01021080,605,473
E01021081,747,610
E01021082,788,702
E01021083,572,537
E01021084,929,512
E01021085,698,562
E01021086,714,578
E01021087,695,608
E01021088,673,566
E01021089,646,471
E01021090,802,379
E01021091,1086,559
E01021092,1146,545
E01021093,687,633
E01021094,842,668
E01021095,631,601
E01021096,492,333
E01021097,529,442
E01021098,722,540
E01021099,679,560
E01021100,658,509
E01021101,833,608
E01021104,588,477
E01021105,548,382
E01021106,893,733
E01021107,744,677
E01021108,638,497
E01021109,697,590
E01021110,1104,999
E01021111,520,330
E01021112,642,548
E01021113,603,409
E01021114,692,468
E01021115,728,620
E01021116,670,443
E01021120,749,610
E01021121,818,580
E01021122,860,513
E01021123,714,664
E01021124,828,747
E01021125,555,503
E01021126,649,472
E01021127,686,468
E01021128,846,697
E01021129,806,731
E01021130,684,564
E01021131,633,357
E01021132,495,426
E01021133,707,467
E01021134,599,462
E01021135,735,311
E01021136,575,183
E01021137,613,353
E01021138,476,393
E01021139,561,348
E01021140,693,590
E01021141,584,485
E01021142,609,545
E01021143,560,407
E01021144,689,620
