areacd,total,value
E00034366,179,33
E00035156,122,77
E00035157,134,130
E00035158,137,133
E00035159,115,111
E00035160,125,101
E00035161,128,92
E00035162,159,125
E00035163,131,114
E00035164,110,105
E00035165,118,115
E00035166,149,130
E00035167,114,113
E00035168,124,108
E00035169,115,88
E00035170,144,112
E00035171,118,113
E00035172,125,113
E00035173,125,123
E00035174,124,115
E00035175,127,92
E00035176,146,118
E00035177,131,79
E00035178,105,89
E00035179,158,131
E00035180,118,88
E00035181,83,71
E00035182,114,99
E00035183,150,126
E00035184,130,88
E00035185,158,83
E00035186,139,132
E00035187,108,90
E00035188,147,124
E00035189,121,83
E00035190,130,104
E00035191,122,103
E00035192,109,102
E00035193,146,96
E00035242,128,85
E00035243,139,97
E00035244,128,47
E00035245,184,118
E00035246,132,68
E00035247,118,64
E00035248,109,73
E00035249,149,56
E00035250,130,54
E00035251,114,104
E00035252,224,89
E00035253,95,40
E00035254,155,53
E00035255,117,50
E00035256,112,28
E00035257,117,17
E00035258,64,12
E00035259,99,43
E00035260,92,12
E00035261,105,90
E00035262,119,80
E00035263,122,67
E00035264,126,21
E00035265,118,53
E00035266,127,101
E00035267,109,91
E00035268,136,80
E00035269,160,79
E00035270,101,92
E00035271,128,58
E00035272,84,63
E00035273,118,71
E00035274,115,79
E00035275,118,45
E00035276,107,82
E00035277,144,91
E00035278,139,84
E00035279,119,103
E00035280,105,13
E00035281,129,43
E00035282,96,50
E00035283,102,68
E00035284,98,63
E00035291,123,71
E00035301,137,68
E00035305,117,78
E00035311,126,36
E00035314,142,68
E00035315,130,24
E00035373,134,76
E00035374,129,91
E00035375,131,49
E00035376,120,103
E00035377,127,30
E00035378,144,128
E00035379,125,109
E00035380,115,40
E00035381,126,102
E00035382,132,91
E00035385,111,71
E00035386,125,69
E00035387,109,98
E00035388,140,111
E00035389,119,104
E00035390,122,104
E00035391,125,34
E00035392,130,25
E00035394,184,149
E00035395,135,30
E00035396,224,183
E00035397,142,10
E00035398,109,36
E00035399,130,49
E00035400,120,16
E00035401,136,120
E00035402,125,117
E00035403,238,89
E00035404,135,32
E00035405,143,65
E00035406,108,54
E00035407,97,26
E00035408,136,54
E00035409,112,37
E00035410,120,36
E00035411,155,42
E00035412,135,42
E00035413,84,22
E00035414,115,85
E00035501,99,29
E00035502,55,16
E00035503,172,28
E00035504,129,32
E00035505,112,53
E00035506,101,34
E00035507,110,12
E00035508,136,45
E00035509,131,36
E00035510,112,40
E00035511,132,40
E00035512,110,22
E00035513,130,34
E00035514,105,3
E00035515,133,41
E00035516,192,66
E00035518,240,4
E00035519,127,12
E00035520,108,33
E00035521,145,25
E00035523,58,9
E00035524,100,37
E00035525,108,33
E00035526,99,24
E00035527,77,24
E00035528,147,40
E00035529,129,74
E00035530,140,91
E00035531,141,5
E00035532,134,31
E00035533,117,55
E00035534,126,40
E00035535,134,45
E00035536,109,28
E00035537,134,62
E00035538,138,30
E00035539,120,41
E00035540,99,19
E00035541,121,31
E00035542,118,56
E00035543,103,49
E00035544,133,56
E00035545,121,21
E00035546,144,44
E00035548,227,96
E00035549,112,63
E00035550,122,76
E00035552,117,108
E00035553,123,105
E00035554,203,112
E00035555,142,43
E00035556,132,34
E00035559,137,44
E00035563,137,76
E00035564,128,49
E00035565,137,28
E00035568,138,76
E00035572,142,62
E00035573,122,65
E00035574,141,83
E00035575,138,86
E00035576,132,49
E00035581,133,124
E00035583,136,120
E00035584,135,68
E00035585,150,82
E00035586,136,135
E00035587,152,94
E00035588,152,104
E00035589,120,69
E00035590,111,66
E00035591,113,25
E00035592,128,58
E00035593,133,124
E00035594,128,93
E00035595,109,53
E00035596,75,14
E00035597,107,59
E00035598,114,75
E00035599,113,76
E00035600,150,72
E00035601,132,53
E00035602,126,54
E00035603,68,67
E00035604,127,112
E00035605,136,123
E00035606,136,126
E00035607,122,75
E00035608,130,126
E00035609,122,117
E00035610,142,135
E00035611,123,103
E00035612,143,137
E00035613,147,144
E00035614,129,125
E00035615,116,112
E00035616,130,122
E00035617,132,125
E00035618,135,111
E00035619,140,133
E00035620,126,114
E00035621,113,107
E00035698,101,26
E00035699,104,40
E00035700,140,130
E00035701,118,81
E00035702,129,122
E00035703,125,114
E00035704,135,123
E00035705,132,128
E00035706,131,116
E00035876,113,78
E00035877,98,86
E00035885,132,70
E00035892,94,48
E00035893,131,70
E00035895,117,34
E00035896,120,44
E00035898,126,85
E00035972,124,96
E00035973,142,130
E00035974,129,120
E00035975,142,66
E00035976,130,123
E00035977,137,114
E00035978,115,109
E00035979,131,121
E00035980,139,134
E00035981,155,83
E00035982,132,123
E00035983,106,81
E00035984,130,124
E00035985,102,98
E00035986,125,120
E00035987,116,104
E00035988,122,105
E00035989,134,118
E00035990,127,123
E00035991,110,96
E00035992,110,104
E00035993,111,105
E00035994,115,88
E00035995,113,91
E00035996,117,85
E00035997,148,134
E00035998,160,111
E00035999,139,99
E00036000,131,31
E00036001,133,118
E00036002,133,124
E00036003,120,107
E00036004,117,102
E00036005,121,66
E00036006,132,106
E00036007,117,79
E00036008,161,134
E00036009,128,93
E00036630,165,111
E00036636,134,36
E00036637,158,43
E00036638,134,65
E00036639,167,99
E00036644,108,79
E00036645,139,73
E00036646,154,53
E00036647,167,98
E00036648,170,71
E00036649,111,22
E00036650,163,109
E00036651,137,86
E00036652,137,38
E00170482,101,23
E00170487,199,117
E00170488,101,89
E00170489,92,63
E00170490,93,71
E00170491,103,76
E00170492,161,66
E00170493,136,100
E00170494,46,40
