areacd,total,value
E00162389,119,94
E00162390,131,86
E00162391,60,45
E00162392,159,109
E00162393,56,28
E00162394,178,144
E00162395,65,43
E00162403,152,61
E00162404,115,67
E00162405,205,148
E00162406,142,115
E00162407,150,110
E00162408,66,47
E00162409,172,139
E00162410,153,124
E00162411,126,91
E00162412,108,35
E00162413,109,93
E00162414,131,90
E00162415,114,90
E00162416,159,123
E00162417,96,40
E00162418,60,34
E00162419,142,95
E00162427,81,63
E00162428,66,52
E00162429,91,66
E00162430,67,56
E00162431,137,109
E00162432,122,90
E00162439,170,115
E00162440,145,91
E00162441,121,93
E00162442,148,102
E00162443,121,104
E00162444,134,31
E00162445,132,119
E00162446,149,70
E00162447,123,67
E00162448,134,86
E00162449,128,83
E00162450,117,30
E00162451,124,108
E00162452,130,95
E00162453,128,46
E00162454,131,98
E00162455,197,62
E00162456,145,87
E00162457,170,56
E00162458,118,46
E00162459,106,66
E00162460,132,116
E00162461,135,109
E00162462,127,40
E00162463,123,46
E00162464,183,84
E00162465,132,38
E00162466,113,66
E00162467,111,7
E00162468,124,60
E00162469,127,46
E00162470,136,65
E00162471,128,102
E00162472,128,106
E00162473,124,94
E00162474,126,110
E00162475,123,112
E00162476,137,120
E00162477,131,103
E00162478,163,119
E00162479,133,87
E00162480,149,97
E00162481,91,74
E00162482,159,133
E00162483,161,125
E00162484,139,86
E00162486,81,59
E00162487,114,30
E00162527,125,90
E00162529,107,59
E00162530,107,79
E00162531,107,78
E00162532,131,84
E00162533,105,74
E00162534,114,81
E00162535,124,51
E00162541,117,110
E00162542,191,146
E00162543,134,40
E00162544,127,111
E00162545,119,77
E00162546,123,106
E00162547,205,79
E00162548,121,55
E00162549,133,81
E00162550,139,36
E00162551,123,86
E00162552,128,121
E00162553,115,70
E00162554,72,44
E00162557,129,80
E00162558,124,105
E00162559,135,99
E00162560,145,64
E00162561,131,89
E00162562,133,74
E00162563,131,108
E00162574,220,146
E00162575,130,86
E00162578,127,90
E00162579,121,111
E00162580,190,145
E00162582,143,94
E00162583,123,99
E00162584,115,101
E00162585,115,69
E00162586,126,94
E00162614,73,55
E00162615,165,119
E00162616,71,46
E00162617,130,9
E00162618,138,48
E00162619,109,90
E00162620,113,101
E00162621,50,39
E00162622,114,98
E00162623,111,73
E00162624,82,72
E00162625,129,64
E00162626,134,126
E00162627,76,62
E00162628,139,122
E00162735,176,117
E00163071,58,46
E00163091,72,65
E00163130,112,50
E00163133,107,68
E00163135,121,73
E00163139,92,85
E00163140,109,62
E00163141,49,1
E00163142,58,33
E00163177,115,97
E00163178,136,4
E00163179,141,3
E00163180,97,86
E00163181,115,92
E00163183,109,54
E00163184,110,50
E00163185,153,34
E00163187,112,86
E00163188,130,99
E00163189,151,125
E00163190,125,94
E00163191,111,55
E00163192,134,119
E00163193,123,109
E00163194,119,73
E00163195,128,108
E00163196,111,64
E00163353,114,70
E00163354,148,129
E00163355,142,59
E00163356,144,126
E00163357,66,29
E00163358,163,128
E00163359,136,81
E00163363,144,106
E00163502,63,57
E00163503,100,50
E00163504,112,104
E00163583,131,104
E00163597,133,103
E00163602,101,57
E00163603,117,90
E00163642,105,96
E00166342,110,58
E00166343,112,94
E00166348,109,23
E00166357,120,52
E00166359,130,112
E00166360,117,79
E00166362,119,50
E00166363,130,86
E00166364,131,67
E00166365,115,76
E00166371,106,67
E00166372,140,58
E00166373,117,106
E00166392,76,60
E00166396,87,69
E00166418,65,7
E00166419,100,1
E00166420,70,3
E00166421,54,4
E00166460,54,48
E00166463,132,80
