areacd,total,value
E00078250,97,63
E00112681,125,80
E00112682,135,104
E00112683,99,71
E00112684,92,47
E00112685,130,96
E00112686,148,54
E00112687,89,62
E00112688,54,28
E00112695,149,58
E00112753,89,65
E00112754,119,77
E00112755,125,104
E00112760,53,3
E00112761,111,96
E00112762,117,100
E00112764,57,20
E00112765,118,53
E00112766,117,69
E00112767,100,39
E00112768,132,119
E00112769,135,113
E00112770,134,118
E00112771,122,47
E00112772,127,103
E00112773,146,120
E00112774,208,115
E00112775,125,67
E00112776,128,117
E00112777,141,81
E00112778,117,85
E00112779,127,38
E00112780,119,58
E00112781,138,129
E00112783,95,84
E00112784,128,43
E00112785,87,80
E00112786,97,45
E00112787,54,23
E00112788,120,68
E00112789,103,57
E00112790,67,59
E00112791,82,25
E00112792,108,42
E00112793,166,73
E00112794,127,97
E00112795,190,43
E00112796,142,42
E00112797,108,63
E00112798,140,60
E00112799,132,120
E00112800,135,102
E00112801,103,43
E00112802,131,71
E00112803,128,115
E00112804,134,50
E00112805,188,150
E00112806,141,125
E00112807,127,115
E00112808,117,96
E00112809,146,77
E00112810,139,104
E00112811,133,114
E00112812,133,113
E00112813,133,111
E00112814,130,120
E00112815,120,105
E00112816,127,87
E00112817,144,92
E00112818,133,37
E00112819,121,72
E00112820,155,91
E00112821,132,76
E00112822,166,31
E00112823,147,63
E00112824,161,112
E00112825,143,66
E00112826,152,111
E00112827,161,49
E00112828,146,77
E00112829,142,66
E00112830,125,101
E00112831,133,109
E00112832,112,87
E00112833,97,60
E00112834,68,26
E00112835,100,59
E00112836,114,67
E00112837,135,106
E00112838,107,92
E00112839,122,110
E00112840,112,57
E00112841,135,102
E00112842,117,96
E00112843,127,57
E00112844,124,81
E00112845,130,104
E00112846,135,98
E00112847,131,104
E00112848,64,29
E00112849,129,106
E00112850,114,77
E00112865,65,45
E00112866,96,74
E00112867,83,71
E00112868,77,69
E00112869,182,135
E00112871,150,94
E00112874,88,80
E00112875,89,57
E00112899,132,81
E00112900,149,107
E00112901,123,104
E00112902,101,57
E00112903,159,124
E00112904,123,63
E00112914,122,69
E00112945,102,76
E00112946,98,53
E00112947,98,72
E00112948,158,125
E00112949,154,65
E00112958,72,61
E00112959,110,72
E00112960,112,105
E00112961,177,118
E00112962,93,82
E00112963,176,77
E00112964,210,169
E00112965,128,104
E00112966,140,106
E00112967,135,98
E00112968,119,42
E00112969,99,79
E00112970,112,97
E00112971,128,55
E00112972,113,67
E00112973,115,98
E00112974,158,131
E00112975,142,23
E00162635,143,128
E00162636,151,134
E00162637,141,132
E00162638,141,81
E00162639,125,86
E00162640,163,123
E00162641,127,118
E00162642,138,99
E00162644,118,95
E00162645,103,95
E00162647,98,48
E00162648,121,92
E00162868,128,110
E00162869,140,121
E00162870,123,112
E00162871,139,125
E00162872,127,72
E00162873,123,87
E00162874,113,106
E00162875,173,145
E00162876,126,92
E00162877,123,34
E00162878,74,54
E00162879,121,116
E00162880,139,123
E00162881,118,47
E00162882,218,171
E00162883,83,54
E00168924,154,81
E00168928,124,65
E00168929,124,91
E00168930,92,65
E00168931,63,23
E00168932,95,63
E00168933,150,96
E00168934,120,99
