areacd,total,value
E01013079,686,573
E01013080,580,311
E01013082,665,533
E01013083,616,350
E01013084,678,283
E01013087,572,420
E01018063,950,479
E01018065,920,773
E01018066,636,463
E01018067,764,587
E01018068,594,427
E01018069,744,612
E01018070,748,320
E01018071,787,477
E01018073,926,652
E01018076,866,704
E01018077,873,458
E01018078,805,374
E01018079,789,560
E01018080,977,745
E01018081,579,439
E01018082,811,651
E01018083,772,489
E01018084,904,714
E01018085,701,587
E01018086,723,499
E01018087,941,582
E01018088,703,594
E01018090,740,577
E01018091,588,416
E01018092,728,545
E01018093,1008,666
E01018094,778,558
E01018095,656,535
E01018096,730,619
E01018097,611,489
E01018103,469,203
E01018104,511,386
E01018107,641,276
E01018108,776,319
E01018109,773,527
E01018111,941,756
E01026007,474,416
E01026008,527,392
E01026009,516,363
E01026012,549,304
E01026013,625,564
E01026014,799,608
E01026015,643,459
E01026023,589,418
E01026024,829,628
E01026042,672,345
E01026043,720,474
E01026044,587,481
E01026046,531,331
E01026047,588,506
E01026048,756,450
E01026049,727,580
E01026050,798,659
E01026055,485,420
E01026056,474,370
E01026058,913,761
E01026059,452,361
E01026060,565,452
E01026068,942,665
E01026069,978,617
E01026070,837,579
E01026072,888,586
E01026073,943,499
E01026074,966,712
E01026076,932,753
E01026079,843,677
E01026081,1175,674
E01026083,795,282
E01026084,683,438
E01026085,1094,857
E01026087,490,227
E01026088,548,470
E01026090,610,408
E01026091,477,358
E01026092,630,288
E01026093,852,257
E01026094,836,422
E01026095,483,271
E01026096,614,501
E01026097,771,443
E01026098,880,711
E01026099,889,724
E01026100,808,515
E01026101,590,275
E01026102,946,761
E01026103,1009,745
E01026104,1086,900
E01026107,484,418
E01026108,1051,475
E01026109,1149,895
E01026110,644,466
E01026111,652,448
E01026112,502,184
E01026113,886,699
E01026114,730,321
E01026115,802,354
E01026116,713,488
E01026117,778,631
E01026245,933,803
E01026246,951,734
E01026248,892,651
E01026250,841,451
E01026252,779,570
E01026253,797,523
E01026254,835,542
E01026255,864,654
E01026256,688,469
E01026257,856,780
E01026277,704,330
E01026278,609,451
E01026279,614,473
E01026280,1020,800
E01026419,481,369
E01026420,470,383
E01026422,911,781
E01026423,751,527
E01026424,884,636
E01026425,851,442
E01026426,1179,518
E01026427,939,728
E01026428,1070,768
E01026429,701,412
E01026430,692,519
E01026431,492,381
E01026432,633,546
E01026433,613,368
E01026434,915,714
E01026436,968,741
E01026437,540,419
E01026438,432,302
E01026442,922,656
E01026443,834,505
E01026444,894,568
E01026445,1001,706
E01026446,877,701
E01026447,716,296
E01026448,867,725
E01026449,793,490
E01026450,722,589
E01026451,891,681
E01026452,711,543
E01026453,628,448
E01026454,627,505
E01026455,825,397
E01026456,493,396
E01026457,605,534
E01026458,673,396
E01026459,662,384
E01026461,573,470
E01026462,937,779
E01026464,499,386
E01026479,640,458
E01026480,658,565
E01026481,481,343
E01026483,491,266
E01026484,583,460
E01026485,452,372
E01026486,705,542
E01026487,618,431
E01026488,548,184
E01026489,625,524
E01026490,730,629
E01026491,907,674
E01026495,572,400
E01026496,496,409
E01026497,679,544
E01026498,606,419
E01026499,764,420
E01026500,736,605
E01026501,680,512
E01026502,518,394
E01026503,649,530
E01026504,627,469
E01026505,605,385
E01026506,590,558
E01026507,568,484
E01026508,641,500
E01026509,684,582
E01026510,700,596
E01026511,467,342
E01026512,553,389
E01026513,578,487
E01026514,630,445
E01026515,451,370
E01026516,563,337
E01026517,602,470
E01026518,535,392
E01026519,735,518
E01026520,503,410
E01026521,505,440
E01026522,595,416
E01026523,769,502
E01026524,616,441
E01026525,451,337
E01026526,649,522
E01026527,664,609
E01026528,602,507
E01026529,722,540
E01026530,747,632
E01026531,748,691
E01026532,738,635
E01026533,521,439
E01026534,628,499
E01026535,663,516
E01026536,653,507
E01026537,573,481
E01026538,648,447
E01026539,676,551
E01026540,644,587
E01026541,1027,612
E01026542,651,574
E01026543,634,550
E01026544,722,597
E01026545,644,501
E01026546,584,529
E01026547,636,416
E01026548,533,429
E01026549,797,568
E01026550,437,375
E01026551,496,429
E01026552,606,574
E01026553,611,425
E01026554,504,449
E01026555,610,480
E01026556,639,457
E01026557,637,545
E01026558,614,559
E01026559,626,556
E01026560,633,592
E01026561,650,587
E01026562,453,414
E01026563,556,399
E01026564,564,460
E01026565,511,345
E01026566,634,491
E01026567,758,707
E01026568,625,590
E01026569,719,505
E01026570,727,651
E01026571,655,582
E01026572,638,579
E01026573,623,421
E01026574,683,581
E01026575,732,532
E01026576,808,608
E01026577,775,526
E01026578,762,620
E01026579,638,523
E01026580,708,548
E01026581,656,570
E01026582,842,741
E01026583,565,448
E01026584,669,618
E01026585,589,437
E01026586,499,266
E01026587,729,636
E01026588,1145,914
E01026589,614,470
E01026590,670,569
E01026591,803,706
E01026592,700,469
E01026593,590,513
E01026594,761,592
E01026595,789,336
E01026596,683,420
E01026597,888,216
E01026598,707,254
E01026599,574,336
E01026600,628,324
E01026601,664,411
E01026602,702,482
E01026603,742,239
E01026604,726,264
E01026605,699,611
E01026606,708,567
E01026607,710,571
E01026608,522,445
E01026609,496,339
E01026610,666,452
E01026611,648,483
E01026612,1065,799
E01026613,561,497
E01026614,713,562
E01026615,558,516
E01026616,491,405
E01026617,581,297
E01026618,685,417
E01026619,596,218
E01026620,641,200
E01026621,553,377
E01026622,632,153
E01026623,663,277
E01026624,829,312
E01026625,773,96
E01026626,866,321
E01026627,617,567
E01026628,595,513
E01026629,630,494
E01026630,670,388
E01026631,777,519
E01026632,786,466
E01026633,729,388
E01026634,612,390
E01026635,958,372
E01026636,674,536
E01026637,822,699
E01026638,639,435
E01026639,598,446
E01026640,756,517
E01026641,625,197
E01026642,561,474
E01026643,596,437
E01026644,644,84
E01026645,665,451
E01026646,844,517
E01026647,925,777
E01026649,661,491
E01026650,439,200
E01026651,971,714
E01026652,525,361
E01026653,840,746
E01026654,741,436
E01026655,659,544
E01026656,837,536
E01026659,675,470
E01026660,697,559
E01026661,606,513
E01026662,923,337
E01026663,714,334
E01026664,949,531
E01026665,984,699
E01026666,726,294
E01026667,673,484
E01026668,634,455
E01026669,746,645
E01026670,586,381
E01026671,532,489
E01026672,625,544
E01026673,633,507
E01026674,482,401
E01026675,508,420
E01026676,818,715
E01026677,727,446
E01026678,755,633
E01026679,996,701
E01026680,769,514
E01026681,686,544
E01026682,552,409
E01026683,654,420
E01026684,461,391
E01026685,554,457
E01026686,1014,799
E01026687,661,175
E01026688,526,237
E01026689,640,307
E01026690,586,243
E01026691,457,387
E01026692,519,446
E01026693,814,619
E01026694,1078,694
E01026695,984,649
E01026696,449,322
E01026697,550,443
E01026698,1024,406
E01026699,848,136
E01026700,689,248
E01026701,779,668
E01026702,617,410
E01026703,532,384
E01026704,686,235
E01026705,638,484
E01026706,633,428
E01026707,1148,984
E01026708,551,498
E01026709,765,680
E01026710,485,423
E01026711,602,370
E01026712,690,547
E01026713,629,539
E01026714,793,651
E01026715,595,472
E01026716,793,579
E01026717,603,458
E01026718,1008,535
E01026719,907,736
E01026720,526,446
E01026721,513,403
E01026722,1021,796
E01026723,661,588
E01026724,724,565
E01026725,615,479
E01026726,858,663
E01026727,1096,815
E01026728,967,729
E01026729,934,661
E01026730,1067,751
E01026731,493,395
E01026732,566,384
E01026733,1033,716
E01026734,619,294
E01026735,675,376
E01026736,603,371
E01026737,1011,770
E01026738,1082,811
E01026739,964,635
E01026740,1085,833
E01026741,927,705
E01026742,693,589
E01026743,1114,630
E01026744,952,702
E01026745,760,521
E01026746,747,590
E01026747,628,315
E01026748,667,594
E01026749,682,384
E01026750,639,415
E01026751,674,528
E01026752,625,490
E01026753,732,329
E01026754,616,453
E01026755,555,488
E01026756,529,285
E01026757,677,537
E01026758,648,507
E01026759,551,356
E01026760,584,404
E01026761,705,495
E01026762,1054,813
E01026763,628,244
E01026764,648,446
E01026765,618,412
E01026766,975,751
E01026767,528,395
E01026768,508,297
E01026769,982,759
E01026770,1003,652
E01026771,748,521
E01026772,786,659
E01026773,950,712
E01026774,640,515
E01026775,575,296
E01026776,776,535
E01026777,532,427
E01026778,726,530
E01026779,568,331
E01026780,1123,760
E01026781,984,813
E01026782,1008,554
E01026783,836,690
E01026784,464,246
E01026785,607,476
E01026786,957,724
E01026787,442,291
E01026788,569,413
E01026789,495,393
E01026790,479,324
E01026791,661,215
E01026792,627,339
E01026793,625,187
E01026794,844,440
E01026796,650,224
E01026797,1070,544
E01026798,670,213
E01026799,626,271
E01026800,901,236
E01026801,684,541
E01026802,785,446
E01026803,638,324
E01026804,633,437
E01026805,639,319
E01026806,508,444
E01026807,523,325
E01026808,516,158
E01026809,762,280
E01026810,635,458
E01026811,723,606
E01026812,639,532
E01026813,635,585
E01026814,653,292
E01026815,648,483
E01026816,934,426
E01026817,706,342
E01026818,626,270
E01026819,625,179
E01026820,755,294
E01026821,712,330
E01026822,1228,366
E01026823,1099,376
E01026824,868,212
E01026825,718,239
E01026826,864,144
E01026827,931,148
E01026828,664,220
E01026829,857,271
E01026830,682,216
E01026831,632,332
E01026832,498,180
E01026833,696,89
E01026834,644,234
E01026835,643,328
E01026836,646,402
E01026837,735,346
E01026838,645,428
E01026839,668,313
E01026840,759,431
E01026841,726,390
E01026842,818,480
E01026843,902,406
E01026844,823,368
E01026845,786,429
E01026846,811,396
E01026848,1015,204
E01026849,913,463
E01026850,952,484
E01026852,598,476
E01026853,1011,291
E01026855,773,399
E01026856,847,380
E01026857,751,393
E01026858,745,190
E01026859,640,268
E01026860,470,221
E01026861,549,162
E01026862,497,235
E01026863,771,415
E01026864,657,391
E01026865,805,173
E01026866,767,390
E01026867,562,170
E01026868,565,134
E01026869,657,179
E01026870,873,453
E01026871,570,464
E01026875,448,396
E01026876,652,498
E01026878,473,353
E01026879,499,323
E01026880,605,521
E01026881,626,453
E01026882,855,736
E01026883,680,532
E01026884,486,330
E01026885,555,422
E01026895,598,472
E01026896,486,384
E01026897,1099,898
E01026899,602,448
E01026903,480,408
E01026904,562,414
E01026905,521,290
E01026906,593,542
E01026907,795,643
E01026908,598,438
E01026909,650,430
E01026910,649,550
E01026911,529,307
E01026912,650,521
E01026913,714,479
E01026914,614,500
E01026915,796,677
E01026916,896,819
E01026917,668,496
E01026918,770,662
E01026919,625,443
E01026920,469,396
E01026921,631,521
E01026922,689,401
E01026924,674,499
E01026925,923,435
E01026926,662,559
E01026927,788,702
E01026928,629,431
E01026929,553,453
E01026930,615,501
E01026933,1113,839
E01026936,625,500
E01026937,629,429
E01026938,852,679
E01026939,703,588
E01026940,719,401
E01026941,506,422
E01026942,449,399
E01026943,654,527
E01026944,461,378
E01026945,870,664
E01026946,496,428
E01026947,509,376
E01026948,486,416
E01030240,745,606
E01030241,659,519
E01030242,594,553
E01030246,609,386
E01030247,859,174
E01030248,618,393
E01030259,470,366
E01030260,427,301
E01030262,566,329
E01030263,666,531
E01030266,711,472
E01030267,570,392
E01030271,687,625
E01030277,480,176
E01030278,714,569
E01030279,591,204
E01030280,624,555
E01030281,948,639
E01032987,640,418
E01033036,621,471
E01033037,608,344
E01033038,779,401
E01033039,467,297
E01033040,398,201
E01033041,400,264
E01033042,864,593
E01033111,656,413
E01033112,594,188
E01033434,615,271
E01033435,705,308
E01033436,596,193
E01033437,786,154
E01033438,878,312
E01033439,763,318
E01033440,662,139
E01033441,773,245
E01033538,860,555
E01033540,666,478
