areacd,total,value
E00014675,137,120
E00014676,124,93
E00014677,125,103
E00014678,125,118
E00014679,124,109
E00014680,127,105
E00014681,127,115
E00014682,119,116
E00014683,125,94
E00014684,108,88
E00014685,137,70
E00014686,118,85
E00014687,127,97
E00014688,131,107
E00014689,141,81
E00014690,134,61
E00014691,139,76
E00014692,119,113
E00014693,111,105
E00014694,121,68
E00014695,120,112
E00014696,122,113
E00014697,130,120
E00014698,128,118
E00014699,111,100
E00014700,114,103
E00014701,129,114
E00014702,124,48
E00014703,113,104
E00014704,121,38
E00014705,115,52
E00014706,126,86
E00014707,169,98
E00014708,117,105
E00014709,117,40
E00014710,138,54
E00014711,130,11
E00014712,125,42
E00014713,104,86
E00014714,108,59
E00014715,90,67
E00014716,90,56
E00014717,124,76
E00014718,98,89
E00014719,128,68
E00014720,112,94
E00014721,123,113
E00014722,125,107
E00014723,106,68
E00014724,121,55
E00014725,117,52
E00014726,156,46
E00014727,111,50
E00014728,107,48
E00014729,106,100
E00014730,125,33
E00014731,139,58
E00014732,122,25
E00014733,124,35
E00014734,119,110
E00014735,138,29
E00014736,118,115
E00014737,99,33
E00014743,112,88
E00014750,122,71
E00014751,134,110
E00014801,131,96
E00014802,138,88
E00014803,131,117
E00014804,120,75
E00014805,120,92
E00014806,116,38
E00014807,130,98
E00014808,126,85
E00014809,113,78
E00014810,123,62
E00014811,125,113
E00014812,119,111
E00014813,119,95
E00014814,121,109
E00014815,123,107
E00014816,140,126
E00014817,112,72
E00014818,134,109
E00014819,118,64
E00014820,139,119
E00014821,124,77
E00014822,119,63
E00014823,125,112
E00014824,116,86
E00014825,130,117
E00014826,130,110
E00014827,132,108
E00014828,133,118
E00014829,122,113
E00014830,117,102
E00014831,147,108
E00014832,131,53
E00014833,130,46
E00014834,123,109
E00014835,119,97
E00014836,111,95
E00014837,131,97
E00014838,116,102
E00014839,117,102
E00014840,138,74
E00014841,121,111
E00014842,122,116
E00014843,119,95
E00014844,112,97
E00014845,157,126
E00014846,124,113
E00014847,140,123
E00014848,113,80
E00014849,142,117
E00014850,164,98
E00014851,125,98
E00014852,134,117
E00014853,99,78
E00014854,121,66
E00014855,125,110
E00014856,116,89
E00014857,204,143
E00014941,114,66
E00014943,151,86
E00014944,128,74
E00014945,150,96
E00014946,127,81
E00014947,144,79
E00014991,131,112
E00014992,121,105
E00014997,117,65
E00015023,105,79
E00015025,121,74
E00015028,118,89
E00015030,123,106
E00015031,127,107
E00015035,126,61
E00015036,159,88
E00015039,134,45
E00015041,148,79
E00015042,130,89
E00015044,126,96
E00015045,108,71
E00015047,122,69
E00015048,110,82
E00015049,131,87
E00015050,128,90
E00015051,129,50
E00015052,122,64
E00015053,175,56
E00015054,134,96
E00015055,125,39
E00015056,87,31
E00015057,113,29
E00015058,115,65
E00015059,121,101
E00015060,109,66
E00015061,106,50
E00015062,142,61
E00015063,118,57
E00015065,103,38
E00015066,197,110
E00015067,153,49
E00015068,139,42
E00015070,149,50
E00015071,117,84
E00015072,122,64
E00015073,129,89
E00015074,190,75
E00015075,119,91
E00015076,97,49
E00015077,128,56
E00015078,114,50
E00015079,120,72
E00015080,132,84
E00015081,142,106
E00015082,119,51
E00015083,115,98
E00015084,113,77
E00015085,109,81
E00015086,99,79
E00015087,140,102
E00015088,109,83
E00015089,110,85
E00015090,110,90
E00015091,122,111
E00015092,131,98
E00015093,96,59
E00015094,130,91
E00015095,117,93
E00015096,113,49
E00015097,105,86
E00015098,128,86
E00015099,144,79
E00015100,117,95
E00015101,127,36
E00015102,118,36
E00015103,130,59
E00015104,118,78
E00015105,118,49
E00015106,122,52
E00015107,84,15
E00015108,138,60
E00015109,123,110
E00015110,114,85
E00015111,123,105
E00015112,112,84
E00015113,109,92
E00015114,109,101
E00015115,106,85
E00015116,132,60
E00015117,143,70
E00015118,132,100
E00015119,140,113
E00015120,131,75
E00015121,160,131
E00015122,139,58
E00015123,134,114
E00015124,123,83
E00015125,112,57
E00015126,128,108
E00015127,115,55
E00015128,111,98
E00015129,129,49
E00015130,132,78
E00015131,111,95
E00015132,122,94
E00015133,123,105
E00015134,117,106
E00015135,122,105
E00015136,109,77
E00015137,133,104
E00154540,135,115
E00154541,132,86
E00154542,132,118
E00154543,125,74
E00154544,134,123
E00154545,130,107
E00154546,141,109
E00154547,113,80
E00154548,130,123
E00154549,134,124
E00154550,128,121
E00154551,159,132
E00154552,132,125
E00154553,133,98
E00154554,128,108
E00154555,151,98
E00154556,130,112
E00154557,130,114
E00154558,125,119
E00154559,121,40
E00154560,145,108
E00154655,123,112
E00154656,150,136
E00154657,139,119
E00154658,130,112
E00154659,145,99
E00154660,132,125
E00154661,141,135
E00154662,128,116
E00154663,171,166
E00154664,135,127
E00154665,194,153
E00154667,126,53
E00154668,136,109
E00154669,100,88
E00154670,123,82
E00154671,121,109
E00154672,138,136
E00154673,127,108
E00154674,111,96
E00154675,115,73
E00154676,126,117
E00154677,138,102
E00154678,121,62
E00154679,175,119
E00154680,133,106
E00154681,196,167
E00154682,119,74
E00154683,132,117
E00154684,131,93
E00154685,136,112
E00154691,132,117
E00154694,114,101
E00154695,135,128
E00154808,141,97
E00154809,129,87
E00154810,146,121
E00154811,127,113
E00154812,114,80
E00154813,138,106
E00154814,116,83
E00154815,131,122
E00154816,140,126
E00154817,102,41
E00154818,123,109
