areacd,total,value
E00041416,128,62
E00041417,123,110
E00041418,127,62
E00041419,142,118
E00041420,127,54
E00041421,135,133
E00041422,131,41
E00041423,111,28
E00041424,125,86
E00041425,127,47
E00041426,114,64
E00041427,135,61
E00041429,150,35
E00041430,162,91
E00041431,124,90
E00041432,136,33
E00041433,123,64
E00041434,131,100
E00041435,141,100
E00041436,124,96
E00041437,113,46
E00041438,130,111
E00041439,120,51
E00041440,128,124
E00041441,126,116
E00041442,117,113
E00041677,108,62
E00041681,137,18
E00041683,148,43
E00041684,119,19
E00041685,130,80
E00041686,130,84
E00041689,157,91
E00041690,144,20
E00041691,133,96
E00041693,121,47
E00041694,128,50
E00041695,129,64
E00041698,127,54
E00041699,131,38
E00041700,115,23
E00041701,149,91
E00041702,117,74
E00041703,122,91
E00041704,143,94
E00041707,135,108
E00041709,129,96
E00041714,125,95
E00041715,122,113
E00041716,117,108
E00044683,123,97
E00044684,138,128
E00044685,115,19
E00044687,122,110
E00044898,119,105
E00044899,121,114
E00044900,156,72
E00044901,135,110
E00044902,102,32
E00044903,88,81
E00044904,127,117
E00044905,128,89
E00044906,125,114
E00044907,114,25
E00044908,121,82
E00044909,127,114
E00044910,171,76
E00044911,125,82
E00044912,111,38
E00044913,177,69
E00044914,130,91
E00044915,114,76
E00044916,147,65
E00044917,115,105
E00044918,124,115
E00044919,122,112
E00044920,138,128
E00044921,105,85
E00044922,124,114
E00044923,125,104
E00044925,125,113
E00044926,138,44
E00044927,121,118
E00044928,137,86
E00044929,122,57
E00044930,185,124
E00044931,177,136
E00044932,117,46
E00044933,129,53
E00044934,87,21
E00044935,126,34
E00044936,128,44
E00044937,104,37
E00044938,108,31
E00044939,125,47
E00044940,117,38
E00044941,122,61
E00044942,68,21
E00044943,137,95
E00044944,132,117
E00044945,162,41
E00044946,136,53
E00044947,124,56
E00044948,124,30
E00044949,123,114
E00044950,169,129
E00044951,121,117
E00044952,123,59
E00044953,133,78
E00044954,134,125
E00044955,123,75
E00044956,118,43
E00044957,128,118
E00044958,119,32
E00044959,139,90
E00044960,118,50
E00044961,117,44
E00044962,121,34
E00044963,123,14
E00044964,122,28
E00044965,114,40
E00044966,132,32
E00044967,112,33
E00044968,106,83
E00044969,129,36
E00044970,143,77
E00044971,120,93
E00044972,118,66
E00044973,112,85
E00044974,150,40
E00044975,115,63
E00044976,129,53
E00044977,142,68
E00044978,119,75
E00044979,119,54
E00044980,114,46
E00044981,118,55
E00044982,133,42
E00044983,128,47
E00044984,125,49
E00044985,137,39
E00044986,130,97
E00044987,148,46
E00044988,120,64
E00044989,132,96
E00044990,127,94
E00044991,133,33
E00044992,131,112
E00044993,129,48
E00044994,141,136
E00044995,128,120
E00044996,142,53
E00044997,127,121
E00044998,114,42
E00044999,147,134
E00045000,146,117
E00045001,111,95
E00045002,118,59
E00045003,103,55
E00045004,131,69
E00045005,112,82
E00045006,125,113
E00045007,142,91
E00045008,142,76
E00045009,112,112
E00045010,118,112
E00045011,97,50
E00045012,110,85
E00045013,126,75
E00045014,133,113
E00045015,119,78
E00045016,115,110
E00045017,122,105
E00045018,134,58
E00045019,114,62
E00045020,118,113
E00045021,114,114
E00045022,148,67
E00045023,101,51
E00045024,125,86
E00045025,112,103
E00045026,127,66
E00045027,118,66
E00045028,119,66
E00045029,135,100
E00045030,140,80
E00045031,126,69
E00045032,139,125
E00045033,120,59
E00045034,120,51
E00045035,128,123
E00045036,141,133
E00045037,142,120
E00045038,228,217
E00045039,131,126
E00045040,129,77
E00045041,154,147
E00045042,129,88
E00045043,128,108
E00045044,131,117
E00045045,151,123
E00045046,117,106
E00045047,113,101
E00045048,140,109
E00045049,133,81
E00045050,122,70
E00045051,134,97
E00045052,129,83
E00045053,113,74
E00045054,123,72
E00045055,131,79
E00045056,120,74
E00045057,125,99
E00045058,121,104
E00045059,130,76
E00045060,141,43
E00045061,126,99
E00045062,126,101
E00045063,135,120
E00045064,130,90
E00045065,162,85
E00045066,127,65
E00045067,146,124
E00045068,119,103
E00045070,158,32
E00045071,134,33
E00045072,133,64
E00045073,160,154
E00045074,114,86
E00045075,135,108
E00045076,127,111
E00104571,184,156
E00166218,147,131
E00170015,118,99
E00170016,125,102
E00170029,124,113
E00170198,122,110
E00170220,121,38
E00170225,124,31
E00170231,122,114
