areacd,total,value
E01005355,630,472
E01005356,503,443
E01005357,616,560
E01005358,735,477
E01005361,728,652
E01005387,631,516
E01005388,596,441
E01005397,637,475
E01005410,599,543
E01005411,721,524
E01005412,784,641
E01005414,525,433
E01005415,508,355
E01005416,599,488
E01005417,635,553
E01005418,585,534
E01005420,716,467
E01005421,735,382
E01005422,533,156
E01005428,532,329
E01005432,648,144
E01005441,792,384
E01005442,588,526
E01005443,552,521
E01005444,672,469
E01005445,672,370
E01005446,605,449
E01005447,701,341
E01005448,781,209
E01005449,578,251
E01005450,627,349
E01005452,543,493
E01005453,537,488
E01005454,569,480
E01005455,619,501
E01005456,785,334
E01005516,552,482
E01005517,651,555
E01005518,591,420
E01005519,615,515
E01005520,811,599
E01005521,627,460
E01005522,658,400
E01005523,800,595
E01005557,499,458
E01005558,711,443
E01005561,598,446
E01005562,691,430
E01010868,700,354
E01010869,742,500
E01010870,684,517
E01010871,756,525
E01010872,656,326
E01010873,509,436
E01010875,779,688
E01010876,684,610
E01010877,772,497
E01010878,896,467
E01010879,824,600
E01010880,713,239
E01010881,718,504
E01010882,649,451
E01010883,644,573
E01010884,770,520
E01010885,654,498
E01010886,509,320
E01010888,794,521
E01010889,887,268
E01010890,843,430
E01010891,808,405
E01010892,738,606
E01010893,618,434
E01010894,730,435
E01010895,653,398
E01010896,665,563
E01010897,749,573
E01010898,800,508
E01010899,574,445
E01010900,662,602
E01010901,717,591
E01010902,656,352
E01010903,724,540
E01010904,593,528
E01010905,760,647
E01010906,593,527
E01010907,598,491
E01010908,952,692
E01010909,713,478
E01010910,573,314
E01010917,862,684
E01010918,725,597
E01010919,772,435
E01010920,726,564
E01010921,720,430
E01010922,808,615
E01010923,795,478
E01010924,643,150
E01010927,692,604
E01010928,616,252
E01010929,901,555
E01010930,737,401
E01010934,911,674
E01010935,691,603
E01010936,814,682
E01010937,685,559
E01010938,613,232
E01010939,712,628
E01010940,637,440
E01010941,522,288
E01010942,773,395
E01010943,603,195
E01010944,595,248
E01010945,671,533
E01010946,566,510
E01010947,639,563
E01010948,640,447
E01010949,741,473
E01010950,687,369
E01010951,664,495
E01010952,716,510
E01010953,598,477
E01010954,958,769
E01010955,606,472
E01010956,685,504
E01010957,640,550
E01010958,671,277
E01010959,717,458
E01010960,472,263
E01010961,532,355
E01010964,585,181
E01010965,512,164
E01010966,517,233
E01010967,786,253
E01010968,767,556
E01010969,742,558
E01010970,872,623
E01010971,820,679
E01010972,666,531
E01010973,777,577
E01010974,614,334
E01010975,745,493
E01010976,779,637
E01010977,674,581
E01010978,572,369
E01010979,838,242
E01010980,676,417
E01010981,691,396
E01010982,597,472
E01010983,742,416
E01010984,579,398
E01010985,630,377
E01010988,648,360
E01010989,738,443
E01010990,728,531
E01010991,681,547
E01010992,773,518
E01010993,735,427
E01010994,1046,179
E01010995,399,196
E01010996,429,281
E01010997,625,564
E01010998,715,470
E01010999,637,556
E01011000,604,421
E01011001,459,317
E01011002,637,451
E01011003,549,290
E01011007,659,393
E01011038,684,222
E01011039,673,507
E01011040,682,423
E01011041,662,393
E01011042,639,530
E01011043,889,463
E01011044,543,426
E01011045,725,270
E01011046,508,483
E01011047,649,570
E01011070,661,553
E01011071,702,593
E01011072,662,508
E01011073,678,427
E01011074,832,627
E01011075,662,463
E01011076,626,474
E01011077,717,508
E01011078,834,598
E01011079,875,524
E01011080,775,447
E01011081,729,357
E01011082,481,296
E01011083,713,606
E01011084,641,230
E01011085,691,477
E01011086,719,654
E01011087,769,447
E01011088,606,561
E01011096,615,491
E01011098,669,380
E01011101,737,208
E01011102,520,456
E01011105,791,285
E01011106,680,252
E01011107,826,166
E01011145,637,522
E01011146,638,566
E01011147,637,507
E01011148,761,287
E01011149,923,429
E01011150,694,481
E01011151,648,579
E01011152,777,542
E01011153,755,533
E01011154,633,438
E01011155,873,684
E01011168,672,594
E01011169,607,537
E01011170,740,662
E01011171,632,476
E01011172,531,240
E01011173,525,462
E01011174,704,642
E01011175,598,349
E01011176,577,469
E01011177,722,590
E01011178,871,485
E01011179,765,630
E01011180,799,645
E01011181,846,645
E01011182,766,610
E01011183,793,664
E01011184,582,371
E01011185,701,565
E01011186,678,574
E01011187,685,544
E01011188,699,535
E01011189,675,614
E01011201,883,504
E01011202,710,490
E01011203,728,600
E01011204,545,487
E01011205,696,572
E01011206,805,463
E01011207,606,543
E01011208,773,418
E01011209,640,592
E01011210,812,597
E01011211,680,597
E01011222,1003,499
E01011223,726,325
E01011224,750,356
E01011225,733,306
E01011226,649,542
E01011227,842,290
E01011228,642,485
E01011229,936,185
E01011230,559,312
E01011231,751,485
E01011232,675,307
E01011233,647,514
E01011234,703,368
E01011235,869,230
E01011236,779,170
E01011237,647,379
E01011238,751,379
E01011239,691,438
E01011240,757,468
E01032558,641,178
E01032559,1005,781
E01032920,880,489
E01032922,1071,826
E01032923,1126,570
