areacd,total,value
E00078842,139,115
E00078843,124,101
E00078844,131,107
E00078848,123,53
E00078849,127,3
E00078850,148,82
E00078851,127,80
E00078852,122,29
E00078853,122,67
E00078854,102,61
E00078855,83,19
E00078856,128,64
E00078857,98,92
E00078858,129,60
E00078859,120,27
E00078860,112,88
E00078861,121,97
E00078862,120,71
E00078863,118,36
E00078864,96,47
E00078865,117,78
E00078866,130,104
E00078867,140,79
E00078868,155,145
E00078869,142,72
E00078870,118,52
E00078871,105,63
E00078872,118,73
E00078873,109,57
E00078874,54,40
E00078875,224,136
E00078876,142,61
E00078877,138,81
E00078878,137,68
E00078879,120,45
E00078880,134,124
E00078881,123,45
E00078882,116,28
E00078883,135,13
E00078884,139,127
E00078885,118,84
E00078886,123,55
E00078887,118,68
E00078888,119,111
E00078889,114,58
E00078892,170,71
E00078893,135,19
E00078894,149,102
E00078896,180,65
E00078897,178,43
E00078898,148,33
E00078899,179,74
E00078900,127,66
E00078901,150,67
E00078902,168,59
E00078903,117,81
E00078904,137,84
E00078905,136,47
E00078906,116,59
E00078907,106,70
E00078908,145,96
E00078909,181,54
E00078910,121,67
E00078911,142,81
E00078912,115,45
E00078913,158,55
E00078914,110,33
E00078915,126,44
E00078916,130,80
E00078917,130,85
E00078918,116,28
E00078919,131,74
E00078920,125,51
E00078921,136,24
E00078922,125,42
E00078923,126,25
E00078924,135,44
E00078925,122,59
E00078926,110,63
E00078927,126,69
E00078928,130,29
E00078929,139,55
E00078930,142,37
E00078931,123,68
E00078932,130,36
E00078933,131,42
E00078934,132,86
E00078935,130,76
E00078936,131,77
E00078937,143,49
E00078938,167,137
E00078939,132,56
E00078940,124,107
E00078941,139,72
E00078942,127,67
E00078943,121,41
E00078944,177,127
E00078945,152,59
E00078946,126,73
E00078947,250,96
E00078948,143,118
E00078949,137,96
E00078950,128,74
E00078951,131,52
E00078952,129,49
E00078953,121,45
E00078954,126,27
E00078955,134,39
E00078956,126,44
E00078957,150,41
E00078958,128,73
E00078959,145,55
E00078960,119,66
E00078961,146,67
E00078962,187,69
E00078963,136,37
E00078964,141,31
E00078965,134,100
E00078967,111,23
E00078968,165,56
E00078969,176,84
E00078970,132,47
E00078971,87,50
E00078972,131,81
E00078973,202,144
E00078974,139,57
E00078975,108,75
E00078976,123,85
E00078977,143,127
E00078978,126,50
E00078979,166,152
E00078980,128,126
E00078981,128,98
E00078982,200,105
E00078983,139,104
E00078984,150,57
E00078985,128,78
E00078986,125,114
E00078987,147,137
E00078988,140,91
E00078989,105,75
E00078990,168,144
E00078991,151,108
E00078992,136,84
E00078993,164,79
E00078994,124,62
E00078995,118,67
E00078996,117,72
E00078997,124,66
E00078998,149,102
E00078999,210,131
E00079000,142,71
E00079001,134,108
E00079003,105,62
E00079004,131,72
E00079005,112,29
E00079006,144,47
E00079007,117,98
E00079008,96,70
E00079009,97,92
E00079010,115,62
E00079011,136,64
E00079012,115,82
E00079013,171,87
E00079014,126,76
E00079015,139,89
E00079016,123,60
E00079017,148,54
E00079018,125,90
E00079019,126,43
E00079020,233,120
E00079021,237,100
E00079022,138,86
E00079026,123,83
E00079027,106,61
E00079028,124,82
E00079029,123,112
E00079030,135,119
E00079031,141,123
E00079032,134,124
E00079033,138,98
E00079034,74,38
E00079045,53,34
E00079046,243,177
E00079047,207,188
E00079048,147,118
E00079049,64,61
E00079050,46,35
E00079051,99,73
E00079052,108,97
E00079053,169,148
E00079054,132,52
E00079055,125,62
E00079056,130,39
E00079057,146,99
E00079058,129,14
E00079059,117,71
E00079060,145,50
E00079061,138,101
E00079062,171,39
E00079063,123,58
E00079064,131,87
E00079065,130,74
E00079066,122,76
E00079067,125,39
E00079068,119,65
E00079069,121,31
E00079070,108,24
E00079071,131,66
E00079072,135,68
E00079073,203,183
E00079074,60,44
E00079075,154,133
E00079076,128,107
E00079077,133,126
E00079078,126,117
E00079079,132,111
E00079080,170,159
E00079081,157,146
E00079082,126,55
E00079083,130,69
E00079084,117,79
E00079085,120,94
E00079086,121,48
E00079087,122,105
E00079088,106,50
E00079089,104,70
E00079090,129,48
E00079091,125,52
E00079092,171,10
E00079093,105,89
E00079094,120,86
E00079095,120,54
E00079096,129,53
E00079097,126,37
E00079098,136,105
E00079099,103,40
E00079100,134,99
E00079101,102,29
E00079102,123,67
E00079103,125,39
E00079104,96,60
E00079105,142,121
E00079106,101,62
E00079107,109,107
E00079108,127,29
E00079109,127,75
E00079110,88,34
E00079111,117,47
E00079112,145,65
E00079113,100,50
E00079114,92,38
E00079115,137,129
E00079116,139,128
E00079117,121,111
E00079118,113,85
E00079119,166,144
E00079120,128,76
E00079121,120,108
E00079122,118,107
E00079123,109,45
E00079125,114,83
E00079126,122,83
E00079127,133,56
E00079128,126,29
E00079129,108,32
E00079130,124,31
E00079131,133,17
E00079132,138,80
E00079133,133,130
E00079134,111,106
E00079135,122,115
E00079136,102,94
E00079137,104,45
E00079138,133,101
E00079139,114,84
E00079140,145,133
E00079141,118,99
E00079142,124,118
E00079145,79,37
E00079146,159,134
E00079147,125,115
E00079148,129,121
E00079149,126,111
E00079151,138,102
E00079152,128,74
E00079153,125,115
E00079154,144,113
E00079155,119,43
E00079156,101,88
E00079157,133,63
E00079158,140,48
E00079159,140,72
E00079160,132,74
E00079161,119,94
E00079162,133,86
E00079163,128,92
E00079164,134,120
E00079165,125,79
E00079166,146,113
E00079167,133,110
E00079168,126,93
E00079169,112,62
E00079170,145,83
E00079171,112,78
E00079172,115,58
E00079173,160,140
E00079174,141,104
E00079175,119,55
E00079176,212,81
E00079177,115,62
E00079178,109,24
E00079179,144,70
E00079180,141,58
E00079181,118,49
E00079182,123,90
E00079183,125,31
E00079184,201,99
E00079185,124,44
E00079186,139,75
E00079187,136,61
E00079188,154,78
E00079189,146,124
E00079190,105,84
E00079191,138,108
E00079192,106,66
E00079193,114,88
E00079194,121,55
E00079195,107,90
E00079196,110,67
E00079197,111,30
E00079198,134,74
E00079199,118,54
E00079200,146,111
E00079201,118,24
E00079202,118,17
E00079203,128,69
E00079204,138,48
E00079205,125,40
E00079206,139,70
E00079207,125,21
E00079208,146,48
E00079209,128,82
E00079210,138,33
E00079211,128,39
E00079212,133,37
E00079213,110,68
E00079214,155,33
E00079215,124,37
E00079216,126,34
E00079217,121,20
E00079218,134,31
E00079219,137,64
E00079220,165,36
E00079221,131,91
E00079222,125,94
E00079223,153,84
E00079224,115,74
E00079225,124,78
E00079226,120,54
E00079227,140,70
E00079228,108,56
E00079229,124,68
E00079230,127,72
E00079231,121,62
E00079232,129,111
E00079233,139,130
E00079234,121,77
E00079235,228,100
E00079236,135,107
E00079237,62,22
E00079238,122,9
E00079239,117,88
E00079240,122,105
E00079241,118,89
E00079242,215,158
E00079243,111,81
E00079244,135,41
E00079245,115,91
E00079246,123,84
E00079247,116,88
E00079248,109,70
E00079249,116,96
E00079250,123,110
E00079251,119,73
E00079252,131,116
E00079253,125,107
E00079254,123,85
E00079255,130,93
E00079256,108,30
E00079257,126,100
E00079258,139,63
E00079259,151,86
E00079260,147,107
E00079261,156,30
E00079262,140,96
E00079263,135,97
E00079264,134,112
E00079265,139,123
E00079266,119,93
E00079267,101,9
E00079268,154,17
E00079269,110,97
E00079270,130,102
E00079271,143,73
E00079272,125,87
E00079273,156,98
E00079274,132,108
E00079275,123,70
E00079276,138,112
E00079277,112,56
E00079278,122,86
E00079279,117,89
E00079280,157,119
E00079281,119,80
E00079282,128,75
E00079283,133,119
E00079284,128,62
E00079285,129,85
E00079286,165,74
E00079287,143,64
E00079288,136,62
E00079289,116,83
E00079290,119,103
E00079291,130,66
E00079292,121,96
E00079293,101,69
E00079294,141,117
E00079295,102,79
E00079296,133,104
E00079297,117,81
