areacd,total,value
E00039619,148,89
E00039620,140,102
E00039622,115,98
E00039624,162,101
E00039625,149,106
E00039626,149,114
E00039627,136,84
E00039628,100,85
E00039629,141,99
E00039630,135,125
E00039631,106,77
E00039632,127,112
E00039633,123,97
E00039634,123,103
E00039635,139,116
E00039636,126,71
E00039637,131,111
E00039638,152,139
E00039639,132,106
E00039640,126,72
E00039645,135,48
E00039646,127,116
E00039648,136,89
E00039649,114,89
E00039650,147,140
E00039651,152,148
E00039652,125,120
E00039666,162,97
E00039667,143,102
E00039668,82,78
E00039669,143,117
E00039670,136,106
E00039671,122,101
E00039672,153,117
E00039673,182,109
E00039674,125,55
E00039675,160,154
E00039676,105,71
E00039677,127,86
E00039678,136,119
E00039679,95,60
E00039680,117,105
E00039681,115,94
E00039682,95,89
E00039691,126,113
E00039695,115,108
E00039697,140,121
E00039698,115,69
E00039700,136,112
E00039703,114,97
E00039705,140,74
E00039707,121,92
E00039708,112,98
E00039710,139,108
E00039713,131,82
E00039714,140,122
E00039716,132,117
E00039717,116,92
E00039718,134,56
E00039719,130,119
E00039720,130,129
E00039721,152,122
E00039722,136,128
E00039730,126,119
E00039734,140,43
E00039736,131,108
E00039741,137,21
E00039744,131,77
E00039746,122,78
E00039806,97,49
E00039811,130,3
E00039816,142,50
E00039837,113,32
E00039897,115,79
E00039899,89,47
E00039900,157,60
E00039902,171,87
E00039907,132,18
E00039908,112,7
E00039910,149,18
E00039911,91,17
E00039912,107,43
E00039913,108,47
E00039914,99,31
E00039917,102,19
E00039918,124,25
E00039919,120,32
E00039920,109,31
E00039921,109,61
E00039922,97,53
E00039923,132,36
E00039924,113,37
E00039925,104,30
E00039926,119,34
E00039929,97,22
E00039931,112,43
E00039932,106,51
E00039933,116,63
E00039934,114,82
E00039935,94,72
E00039936,126,80
E00039937,115,55
E00039938,124,69
E00039939,94,82
E00039940,109,68
E00039941,138,52
E00039942,96,22
E00040035,113,104
E00040372,84,79
E00040399,151,105
E00040400,187,82
E00040401,163,127
E00040402,128,93
E00040403,121,73
E00040404,130,41
E00040405,132,13
E00040406,148,96
E00040407,115,13
E00040408,138,76
E00040409,95,58
E00040410,120,71
E00040411,207,181
E00040412,140,112
E00040413,125,53
E00040414,133,52
E00040415,135,70
E00040416,150,48
E00040417,146,27
E00040418,137,110
E00040419,125,19
E00040420,144,86
E00040421,138,59
E00040422,125,64
E00040423,208,79
E00040424,144,73
E00040425,103,87
E00040426,151,4
E00040427,149,60
E00040428,139,96
E00040429,84,74
E00040430,124,65
E00040431,194,24
E00040432,142,27
E00040433,129,90
E00040434,123,116
E00040435,121,104
E00040436,126,104
E00040437,81,63
E00040438,120,96
E00040439,114,111
E00040440,119,97
E00040441,142,94
E00040442,146,78
E00040443,122,47
E00040444,127,123
E00040445,96,70
E00040446,121,117
E00040447,147,38
E00040448,140,44
E00040449,124,107
E00040450,159,21
E00040451,111,102
E00040452,118,88
E00040453,138,104
E00040454,119,113
E00040455,122,109
E00040456,103,43
E00040457,110,82
E00040458,125,116
E00040459,137,109
E00040460,164,99
E00040461,115,73
E00040525,118,56
E00040526,146,125
E00040527,110,106
E00040528,125,117
E00040529,93,83
E00040530,118,41
E00040532,132,35
E00040533,121,45
E00040534,156,68
E00040535,142,135
E00040536,125,118
E00040537,116,98
E00040538,113,73
E00040539,212,157
E00040540,154,135
E00040541,137,122
E00040542,137,109
E00040543,144,96
E00040544,128,109
E00040545,129,119
E00040546,126,90
E00040547,122,117
E00040548,148,44
E00040549,113,83
E00040550,119,90
E00040551,121,109
E00040552,120,94
E00040553,126,111
E00040554,121,113
E00040555,139,122
E00040556,117,93
E00040557,144,112
E00040558,142,118
E00040559,115,60
E00040560,119,97
E00040561,118,91
E00040562,146,90
E00040563,137,3
E00040564,159,74
E00040565,151,5
E00040566,128,69
E00040568,133,33
E00040569,127,29
E00040571,123,41
E00040572,131,51
E00040573,102,51
E00040574,112,49
E00040575,119,51
E00040576,123,109
E00040577,115,38
E00040578,115,87
E00040579,120,83
E00040580,112,97
E00040581,134,101
E00040582,121,48
E00040583,147,90
E00040584,134,80
E00040585,128,117
E00040587,125,107
E00040588,106,22
E00040590,117,60
E00040591,115,95
E00040592,148,23
E00040595,155,61
E00040596,105,84
E00040597,149,39
E00040598,133,77
E00040599,122,63
E00040600,141,52
E00040601,140,87
E00040602,134,125
E00040603,40,17
E00040604,107,54
E00040605,132,80
E00040606,113,56
E00040607,109,40
E00040608,125,47
E00040609,118,67
E00040610,131,11
E00040611,104,53
E00040612,79,17
E00040613,116,51
E00040614,135,65
E00040615,116,23
E00040616,75,11
E00040617,119,17
E00040618,157,12
E00040619,114,23
E00040620,125,38
E00040621,113,36
E00040622,132,5
E00040623,134,16
E00040624,148,51
E00040626,234,87
E00040628,111,6
E00040629,99,15
E00040749,111,73
E00040750,223,133
E00040751,131,106
E00040752,120,72
E00040753,121,101
E00040759,124,103
E00040762,135,84
E00040764,148,95
E00040765,122,58
E00040767,161,74
E00040768,148,95
E00040769,141,107
E00040770,132,81
E00040771,95,16
E00040774,107,49
E00040781,131,77
E00040785,151,86
E00040786,153,127
E00040787,126,69
E00040789,126,55
E00040791,134,83
E00040793,127,87
E00040794,184,95
E00040795,118,61
E00040796,100,55
E00040797,140,115
E00040798,161,63
E00040799,137,105
E00040873,158,3
E00040874,48,1
E00040909,143,15
E00040911,108,101
E00040912,118,110
E00040926,147,80
E00040927,150,101
E00040934,100,39
E00040935,111,47
E00040936,93,34
E00040938,122,26
E00040939,94,23
E00040940,107,46
E00040941,134,50
E00040942,110,50
E00040944,103,71
E00040945,106,82
E00040946,127,40
E00040947,114,76
E00040948,141,67
E00040949,146,61
E00040950,124,64
E00040951,131,75
E00040952,95,89
E00040953,114,38
E00040954,83,81
