areacd,total,value
E01000769,454,362
E01000773,605,470
E01000774,581,485
E01000775,867,710
E01000777,565,498
E01000778,618,496
E01000826,563,539
E01000830,544,524
E01000832,572,514
E01000833,497,472
E01000835,648,478
E01000836,500,471
E01000837,647,519
E01000838,548,507
E01000839,550,494
E01000840,685,525
E01000841,606,550
E01000975,710,363
E01000976,824,357
E01000977,918,350
E01000978,927,367
E01000979,790,386
E01000980,566,382
E01000981,647,476
E01000982,684,428
E01000983,665,488
E01000984,822,302
E01000985,515,455
E01000986,677,488
E01000987,513,465
E01000989,628,545
E01000990,538,186
E01000991,662,605
E01000992,723,327
E01000993,616,446
E01000997,471,320
E01000998,629,271
E01000999,436,323
E01001000,454,256
E01001001,493,259
E01001002,498,307
E01001003,608,264
E01001004,787,347
E01001005,536,305
E01001006,616,291
E01001007,605,394
E01001008,538,245
E01001009,609,300
E01001010,539,233
E01001011,755,275
E01001012,746,226
E01001013,899,183
E01001014,1186,445
E01001015,515,311
E01001016,665,551
E01001017,642,597
E01001018,639,575
E01001019,593,518
E01001020,657,570
E01001021,590,259
E01001022,611,569
E01001023,575,344
E01001024,532,467
E01001025,489,447
E01001026,641,519
E01001027,534,460
E01001028,528,484
E01001029,541,406
E01001030,462,424
E01001031,491,452
E01001032,520,480
E01001033,694,455
E01001034,660,420
E01001035,834,362
E01001036,628,474
E01001037,624,318
E01001038,941,407
E01001039,583,483
E01001040,763,460
E01001041,752,348
E01001042,836,267
E01001043,1202,320
E01001044,871,548
E01001045,953,250
E01001046,850,441
E01001047,869,350
E01001048,949,255
E01001049,505,429
E01001050,802,255
E01001051,581,160
E01001052,470,158
E01001053,527,303
E01001054,594,283
E01001055,585,238
E01001056,593,124
E01001057,637,71
E01001058,521,450
E01001059,692,516
E01001060,657,504
E01001061,642,414
E01001062,571,498
E01001063,587,505
E01001064,613,549
E01001065,672,506
E01001066,493,178
E01001067,578,538
E01001068,784,520
E01001069,500,425
E01001070,659,493
E01001071,735,558
E01001072,533,501
E01001073,618,427
E01001074,828,431
E01001075,646,466
E01001076,581,293
E01001077,523,422
E01001078,513,248
E01001079,639,285
E01001080,687,125
E01001081,506,272
E01001082,560,293
E01001092,588,451
E01001093,694,507
E01001094,521,467
E01001095,584,369
E01001096,530,464
E01001097,1059,516
E01001098,515,473
E01001099,586,374
E01001100,619,455
E01001101,509,482
E01001102,605,502
E01001103,651,581
E01001104,642,575
E01001105,632,456
E01001106,540,427
E01001107,662,535
E01001108,628,588
E01001109,845,313
E01001110,771,221
E01001111,610,388
E01001112,763,268
E01001113,795,361
E01001114,585,191
E01001115,657,247
E01001116,528,303
E01001117,1113,398
E01001118,795,281
E01001119,576,524
E01001120,480,438
E01001121,501,467
E01001122,507,453
E01001123,598,562
E01001124,609,583
E01001125,602,499
E01001126,598,530
E01001127,574,511
E01001128,566,219
E01001129,502,479
E01001130,598,94
E01001131,685,512
E01001132,607,544
E01001133,726,631
E01001134,697,574
E01001135,631,554
E01001136,927,322
E01001154,735,371
E01001155,761,221
E01001165,676,424
E01001166,835,308
E01001167,829,550
E01001168,740,492
E01001169,651,289
E01001170,989,394
E01001171,681,297
E01001172,616,211
E01001173,1089,527
E01001174,523,366
E01001175,527,328
E01001176,628,337
E01001177,551,263
E01001178,505,137
E01001179,538,360
E01001180,609,347
E01001181,759,193
E01001183,550,300
E01001184,456,349
E01001185,717,447
E01001186,841,394
E01001187,809,438
E01001188,728,372
E01001189,465,340
E01001190,616,404
E01001191,823,326
E01001192,727,335
E01001193,583,181
E01001194,624,444
E01002915,479,428
E01002916,520,454
E01002917,497,459
E01002918,615,479
E01002919,669,373
E01002920,593,511
E01002921,857,325
E01002922,725,465
E01002923,777,187
E01002924,560,515
E01002925,796,407
E01002926,590,451
E01002939,605,421
E01002940,604,422
E01002941,628,489
E01002942,522,456
E01002943,507,331
E01002944,508,408
E01002945,655,543
E01002946,603,531
E01002947,597,524
E01002948,784,530
E01002949,677,558
E01002950,719,433
E01002967,958,552
E01002975,483,376
E01002976,641,545
E01002977,654,365
E01002978,684,560
E01002979,614,484
E01002980,482,422
E01002981,518,440
E01002982,517,422
E01002983,595,532
E01002984,604,351
E01002985,603,398
E01002986,471,349
E01002987,844,340
E01002988,572,292
E01002989,909,541
E01002990,937,428
E01002991,710,443
E01002992,438,298
E01002993,867,393
E01002994,602,445
E01002995,602,433
E01002996,589,414
E01002997,588,437
E01002998,612,366
E01002999,743,300
E01003000,587,373
E01003001,627,525
E01003002,783,422
E01003003,574,389
E01003004,591,455
E01003005,570,493
E01003363,590,534
E01003364,648,574
E01003375,654,388
E01003417,608,546
E01003418,531,489
E01003419,642,546
E01003420,506,439
E01003421,640,449
E01003422,513,433
E01003429,507,394
E01003431,545,252
E01003432,508,192
E01003436,588,343
E01003437,764,525
E01003438,650,336
E01003440,627,361
E01003441,617,312
E01003448,648,334
E01003449,677,389
E01003450,597,312
E01003451,598,473
E01003452,806,270
E01003453,650,341
E01003468,630,543
E01003469,574,384
E01003470,607,454
E01004076,616,419
E01004077,629,492
E01004078,686,448
E01004079,489,458
E01004080,506,472
E01004081,615,476
E01004082,496,459
E01004083,612,144
E01004084,504,475
E01004085,582,528
E01004086,592,405
E01004087,522,496
E01004088,733,53
E01004089,549,137
E01004090,540,170
E01004091,474,460
E01004092,585,490
E01004093,598,488
E01004094,748,541
E01004095,635,514
E01004096,756,367
E01004097,625,498
E01004098,504,399
E01004099,711,413
E01004100,536,451
E01004101,531,467
E01004102,556,425
E01004103,734,515
E01004104,551,511
E01004105,647,523
E01004106,522,502
E01004107,619,438
E01004108,595,507
E01004109,638,420
E01004110,790,482
E01004111,578,472
E01004112,668,578
E01004114,595,558
E01004115,664,592
E01004116,640,560
E01004117,508,473
E01004118,669,514
E01004119,506,471
E01004120,547,510
E01004121,627,465
E01004122,517,440
E01004123,838,330
E01004124,655,361
E01004125,630,265
E01004126,564,243
E01004127,630,388
E01004128,528,243
E01004129,750,265
E01004130,644,530
E01004131,613,498
E01004132,514,470
E01004133,533,497
E01004134,555,437
E01004135,517,444
E01004136,550,481
E01004137,763,430
E01004138,697,455
E01004139,595,407
E01004140,746,250
E01004141,724,414
E01004142,1052,262
E01004143,626,436
E01004144,633,532
E01004145,786,624
E01004146,686,475
E01004147,603,513
E01004148,643,358
E01004149,813,588
E01004150,936,353
E01004151,790,415
E01004152,849,405
E01004153,903,459
E01004154,561,477
E01004155,822,533
E01004156,892,421
E01004157,452,425
E01004158,696,454
E01004159,629,508
E01004160,672,465
E01004161,594,502
E01004162,745,422
E01004163,615,536
E01004164,639,494
E01004165,705,454
E01004166,658,471
E01004167,527,261
E01004168,579,499
E01004169,460,276
E01004170,751,510
E01004171,558,462
E01004172,748,384
E01004173,520,380
E01004174,664,431
E01004175,690,510
E01004176,583,388
E01004177,911,453
E01004178,950,539
E01004179,599,491
E01004180,616,568
E01004181,756,509
E01004182,653,296
E01004183,663,293
E01004184,598,264
E01004185,565,177
E01004186,790,454
E01004187,640,407
E01004188,724,421
E01004189,750,354
E01004190,499,452
E01004191,657,531
E01004192,753,516
E01004193,923,666
E01004194,609,487
E01004195,661,425
E01004196,567,499
E01030296,649,588
E01030297,823,692
E01030298,679,455
E01030299,637,499
E01030319,608,536
E01030320,678,519
E01030321,573,528
E01030322,751,507
E01030323,524,415
E01030324,639,525
E01030325,590,476
E01030328,630,564
