areacd,total,value
E12000001,1129935,698595
E12000002,3009549,1941564
E12000003,2224059,1425563
E12000004,1895604,1274665
E12000005,2294909,1489094
E12000006,2423035,1637861
E12000007,3266173,1576207
E12000008,3555463,2404517
E12000009,2264641,1526958
W92000004,1302676,1302676
