areacd,total,value
W00000014,114,45
W00000015,127,110
W00000016,113,69
W00000017,139,94
W00000018,119,91
W00000019,129,77
W00000020,117,30
W00000021,122,86
W00000032,120,64
W00000033,131,97
W00000034,118,85
W00000035,135,122
W00000036,113,103
W00000048,165,104
W00000049,157,84
W00000050,142,66
W00000051,145,106
W00000057,147,131
W00000058,145,122
W00000059,128,90
W00000060,116,103
W00000061,131,128
W00000062,152,117
W00000063,123,111
W00000070,171,150
W00000071,143,129
W00000072,115,110
W00000073,115,81
W00000074,109,43
W00000094,120,87
W00000127,145,116
W00000128,116,50
W00000129,128,111
W00000130,80,66
W00000131,111,91
W00000174,125,72
W00000175,173,147
W00000176,123,64
W00000177,110,91
W00000178,135,92
W00000179,138,115
W00000213,140,112
W00000214,138,109
W00000215,127,94
W00000216,131,115
W00000217,123,80
W00000218,127,48
W00000219,124,107
W00000254,109,75
W00000255,128,64
W00000256,103,95
W00000257,75,34
W00000258,165,111
W00000259,135,66
W00000260,139,88
W00000261,129,72
W00000262,140,118
W00000264,114,32
W00000265,142,63
W00000266,120,111
W00000267,122,96
W00000268,86,50
W00000269,90,78
W00000270,133,121
W00000278,160,101
W00000279,170,97
W00000280,133,55
W00000281,139,104
W00000282,123,74
W00000283,144,114
W00000314,140,109
W00000315,129,108
W00000316,138,94
W00000317,128,26
W00000318,112,14
W00000319,117,40
W00000320,74,16
W00000322,138,72
W00000323,149,54
W00000324,152,98
W00000325,116,94
W00000326,140,118
W00000327,107,81
W00000328,122,53
W00000329,129,62
W00000330,141,118
W00000331,181,108
W00000332,120,75
W00000333,162,82
W00000334,132,97
W00000335,148,109
W00000336,142,85
W00000339,138,97
W00000340,116,94
W00000362,161,113
W00000363,135,110
W00000364,153,101
W00000365,124,50
W00000366,157,132
W00000367,149,91
W00000368,151,118
W00000369,147,107
W00000370,114,100
W00000371,121,110
W00000372,116,56
W00000373,107,59
W00000374,114,90
W00000375,128,55
W00000388,135,102
W00000389,116,59
W00000390,130,61
W00000391,127,34
W00000392,120,21
W00000393,129,58
W00000394,172,59
W00000395,127,72
W00000396,150,64
W00000397,123,45
W00000398,141,50
W00000412,147,100
W00000413,75,60
W00000414,132,46
W00000415,131,107
