areacd,total,value
E01020430,618,492
E01020431,438,298
E01020432,539,346
E01020433,745,569
E01020434,788,558
E01020435,782,589
E01020436,809,598
E01020437,774,576
E01020438,1086,534
E01020439,987,591
E01020440,826,653
E01020441,786,569
E01020442,888,634
E01020443,1106,588
E01020444,752,462
E01020445,513,387
E01020446,652,531
E01020447,846,624
E01020448,816,615
E01020449,905,716
E01020450,956,742
E01020452,826,434
E01020453,716,577
E01020454,968,538
E01020455,780,592
E01020456,761,523
E01020457,726,561
E01020458,940,743
E01020459,1167,656
E01020460,842,653
E01020462,767,629
E01020463,756,643
E01020464,691,556
E01020465,883,517
E01020494,490,372
E01020495,665,494
E01020496,792,468
E01020497,811,634
E01020498,933,747
E01020499,619,260
E01020501,599,510
E01020506,771,585
E01020508,840,641
E01020509,1146,885
E01020529,974,699
E01020530,785,541
E01020531,762,583
E01020534,905,600
E01020536,881,626
E01020539,856,594
E01020540,1048,744
E01020541,863,543
E01020542,665,455
E01020543,614,340
E01020544,821,539
E01020546,582,225
E01020547,510,297
E01020550,712,554
E01029019,973,795
E01029027,490,388
E01029028,552,369
E01029046,771,311
E01029047,626,424
E01029050,965,649
E01029051,707,554
E01029054,624,486
E01029055,499,419
E01029058,946,700
E01029059,872,689
E01029070,825,520
E01029071,683,407
E01029072,767,332
E01029073,545,327
E01029074,513,438
E01029075,612,423
E01029076,823,719
E01029077,828,621
E01029154,773,506
E01029155,789,645
E01029156,816,580
E01029157,577,320
E01029158,505,383
E01029159,634,514
E01029160,960,736
E01029161,660,417
E01029162,754,467
E01029164,613,450
E01029165,522,408
E01029166,946,739
E01029167,740,369
E01029168,742,614
E01029178,642,529
E01029179,504,306
E01029180,591,427
E01029181,620,478
E01029182,618,512
E01029183,602,417
E01029184,831,689
E01029185,812,522
E01029186,722,415
E01029189,481,339
E01029190,584,462
E01029191,548,367
E01029192,621,438
E01029198,486,144
E01029199,881,643
E01029202,557,310
E01029203,645,524
E01029204,537,442
E01029205,765,536
E01029206,645,425
E01029207,606,499
E01029210,639,522
E01029211,593,455
E01029212,479,400
E01029213,552,398
E01029214,483,379
E01029215,506,299
E01029216,660,545
E01029218,880,561
E01029221,1017,776
E01029223,513,422
E01029224,702,585
E01029225,933,760
E01029226,809,454
E01029227,658,491
E01029228,719,534
E01029229,948,490
E01029231,676,452
E01029232,620,398
E01029233,571,299
E01029234,995,408
E01029235,625,378
E01029236,613,265
E01029237,664,281
E01029238,651,379
E01029239,700,325
E01029240,624,458
E01029241,813,484
E01029242,631,499
E01029243,775,644
E01029244,619,565
E01029245,925,696
E01029246,612,489
E01029247,626,203
E01029248,641,368
E01029249,635,374
E01029250,549,481
E01029251,556,476
E01029252,601,467
E01029253,704,471
E01029254,593,556
E01029255,600,373
E01031991,845,556
E01032010,931,659
E01032035,686,551
E01032036,638,384
E01032037,698,376
E01032081,540,300
E01032082,523,391
E01032627,967,646
E01032642,1021,729
E01033154,469,93
E01033156,656,467
E01033158,564,439
