areacd,total,value
E02001678,4344,3712
E02001679,3011,1493
E02001680,3133,1017
E02001681,3332,2702
E02001827,2578,2033
E02001828,3141,2458
E02001829,3446,3063
E02001830,3954,3360
E02001831,4399,2714
E02001832,3437,2751
E02001833,2288,1944
E02001834,2480,1597
E02001835,3496,2575
E02001836,3672,3083
E02001837,4098,1976
E02001838,3082,2740
E02001839,2810,2005
E02001840,3586,1549
E02001841,2414,2186
E02001842,3024,2464
E02001843,2713,2207
E02001844,4459,2826
E02001845,2575,1977
E02001846,3359,1810
E02001847,2399,1931
E02001848,2545,1411
E02001849,3211,1446
E02001850,3059,2256
E02001851,3705,2258
E02001852,2687,1676
E02001854,3252,2007
E02001855,4247,1568
E02001856,3451,2074
E02001857,5340,2259
E02001858,3126,1373
E02001859,2722,1469
E02001860,2852,1445
E02001861,3160,1193
E02001862,3337,1571
E02001863,2350,1083
E02001864,2248,793
E02001865,3324,1653
E02001866,2576,955
E02001867,2076,761
E02001868,2637,2120
E02001869,2433,459
E02001870,3575,2349
E02001871,3543,1582
E02001872,3128,1553
E02001873,3949,1417
E02001874,2737,1249
E02001875,3264,717
E02001876,3136,445
E02001877,2867,1379
E02001878,2707,1073
E02001879,3155,1228
E02001880,3479,1550
E02001881,2943,1428
E02002000,3218,1907
E02002001,2509,1632
E02002002,2982,2628
E02002003,3766,2839
E02002004,2979,1701
E02002005,3024,1471
E02002006,2826,1586
E02002007,3796,2878
E02002008,3066,2720
E02002009,2550,1143
E02002010,3223,1373
E02002011,2457,2213
E02002012,3278,1460
E02002013,2783,2419
E02002014,2643,1529
E02002015,2429,1848
E02002016,3132,1540
E02002017,3550,2042
E02002018,3707,3252
E02002019,3102,1799
E02002020,3980,3306
E02002043,3165,1827
E02002044,2834,1701
E02002045,3201,1969
E02002046,2031,823
E02002047,2787,1547
E02002048,2635,2239
E02002049,2365,1555
E02002051,2041,830
E02002052,4082,1995
E02002053,2477,1792
E02002054,2274,1734
E02002055,3519,1939
E02002056,3532,1508
E02002057,3655,1910
E02002058,4622,2482
E02002059,4244,2264
E02002060,2369,1077
E02002061,2052,1060
E02002062,2952,1064
E02002063,3583,2205
E02002064,4656,2905
E02002065,3774,2056
E02002066,2784,1452
E02002067,2190,1585
E02002068,4097,1445
E02002069,2917,1541
E02002070,3487,1587
E02002071,2610,1485
E02002072,3415,2240
E02002073,2867,1532
E02002081,2369,1784
E02002082,2441,1130
E02002083,2339,2152
E02002084,2614,1347
E02002085,2593,1397
E02002110,2689,1871
E02002111,2484,1546
E02002112,2219,1679
E02002113,2683,1724
E02002114,2642,1973
E02002115,2835,1682
E02002116,2849,2321
E02002117,2682,1610
E02002118,3019,1589
E02002119,2451,1795
E02002120,2386,1840
E02002121,2401,1123
E02002122,2006,899
E02002123,2694,1769
E02002124,3161,2142
E02002125,2552,1685
E02002126,2656,989
E02002127,3087,1239
E02002128,2386,1659
E02002129,2451,1861
E02002130,2540,1264
E02002131,3182,2822
E02002132,2559,1348
E02002133,3041,1558
E02002134,3308,1758
E02002135,2585,1220
E02002136,3093,1726
E02002137,2652,2415
E02002138,2313,1747
E02002139,3905,1234
E02002140,2936,1452
E02002141,2666,2391
E02002142,2443,1247
E02002143,3150,1549
E02002144,2498,2256
E02002145,2741,1298
E02002146,2257,1413
E02002147,3081,1533
E02002148,4539,4038
E02002149,4268,2849
E02002150,2259,1465
E02002151,2548,1172
E02002152,2337,1043
E02002153,3384,2043
E02002154,2270,1312
E02002155,2129,604
E02002156,3409,2350
E02002157,3170,2515
E02002158,3437,2219
E02002159,2215,978
E02002160,2762,1963
E02002161,2426,1074
E02002162,3275,2535
E02002163,5059,1610
E02002164,2361,605
E02002165,3611,1494
E02002166,3839,1763
E02002167,2977,2163
E02002168,4422,1553
E02002169,3531,2933
E02002170,2461,1512
E02002171,3059,1681
E02002174,2975,2278
E02002175,2901,1219
E02002176,3338,2070
E02002177,3821,1638
E02002178,2722,2239
E02002179,2580,2116
E02002180,2666,1847
E02002181,2979,1342
E02002182,2515,1574
E02002586,4060,1767
E02002587,2919,1508
E02002588,3245,1465
E02002589,2734,2546
E02002796,2585,2261
E02002797,3371,3044
E02002798,4187,3530
E02002799,2451,1434
E02002800,3136,2111
E02002801,3160,2340
E02002802,3256,1434
E02002803,3492,1151
E02002804,3243,1992
E02002806,2839,998
E02002807,3737,2671
E02002808,5590,1431
E02002810,3457,3013
E02002811,3684,1459
E02002812,2722,1870
E02002813,3819,1244
E02002814,3273,2719
E02002815,2520,1487
E02002816,3377,2549
E02002817,2377,2031
E02002818,2852,1343
E02002819,3452,2078
E02002820,4043,2348
E02002821,4340,1620
E02002822,2748,1883
E02002823,3236,2151
E02002824,3716,1920
E02002825,3557,2535
E02002826,2646,1914
E02002928,2365,1728
E02002929,2135,1713
E02002930,2388,1630
E02002931,2472,2053
E02002932,3417,1706
E02002933,3382,2629
E02002934,2365,1630
E02002935,2724,1958
E02002936,3174,1710
E02002937,4095,3134
E02002938,2631,1459
E02002939,2893,1824
E02002940,2693,1623
E02002941,4063,2544
E02002942,2267,1806
E02002943,3528,2453
E02002944,3189,1312
E02002945,3588,2081
E02002946,3407,2149
E02002947,2671,1513
E02002948,2475,1093
E02002949,2429,1396
E02002950,2257,1273
E02002951,3204,2428
E02002952,2837,1728
E02002953,3090,1721
E02002954,3619,2159
E02002955,3012,1573
E02002956,3855,2342
E02002957,4274,3560
E02002958,3568,2258
E02002959,3665,1549
E02002960,2459,1851
E02002961,2857,1438
E02002962,3004,1179
E02002963,3559,1853
E02002964,3846,2635
E02002965,2719,1107
E02002966,3900,1456
E02002967,4212,1275
E02002968,3980,2482
E02002969,4125,2048
E02002970,3861,2064
E02002971,2262,1650
E02002972,2844,1473
E02002973,3496,1917
E02002974,2415,1913
E02002975,3136,2799
E02002976,2420,1691
E02002977,2814,1666
E02002978,2793,1287
E02002979,2075,1314
E02002980,2692,2190
E02002981,3238,1917
E02002982,3194,1311
E02002983,2269,1998
E02002984,2281,2096
E02003800,2603,2213
E02003809,3061,2033
E02003810,3445,2540
E02003811,2433,2056
E02003812,2419,2027
E02003813,2710,2098
E02003814,2961,2292
E02003815,2897,1762
E02003816,3192,2106
E02003817,3005,2591
E02003818,2467,2207
E02003819,2540,2104
E02003820,2770,2280
E02003821,2530,1764
E02003822,4584,3762
E02003823,2967,2318
E02003824,2216,1724
E02003825,2618,2307
E02003826,2998,1829
E02003827,3882,1951
E02003828,2804,1517
E02003829,2549,2103
E02003830,3213,1780
E02003831,3660,3070
E02003832,2488,1405
E02003833,2640,2036
E02003834,2786,1621
E02003835,3303,3107
