areacd,total,value
W01000506,732,460
W01000507,554,454
W01000508,538,317
W01000509,802,608
W01000510,643,282
W01000511,560,247
W01000519,720,598
W01000522,553,461
W01000524,831,633
W01000529,664,506
W01000531,800,594
W01000532,838,699
W01000533,660,403
W01000544,517,362
W01000545,902,732
W01000546,532,394
W01000547,536,437
W01000551,575,466
W01000553,546,435
W01000554,752,636
W01000555,579,488
W01000556,509,415
W01000557,612,477
W01000558,887,693
W01000559,611,527
W01000560,521,387
W01000561,502,415
W01000562,736,579
W01000563,484,344
W01000564,523,416
W01000565,891,623
W01000566,736,511
W01000567,901,606
W01000568,1193,481
W01000569,526,262
W01000570,610,165
W01000571,1013,723
W01000572,789,571
W01000573,1119,813
W01000574,791,562
W01000575,985,719
W01000576,955,756
W01000577,634,539
W01000578,740,611
W01000579,985,728
W01000580,961,787
W01000581,648,511
W01000582,711,592
W01000583,592,427
W01000584,876,638
W01000585,540,406
W01000586,888,519
W01000587,1003,595
W01000588,931,498
W01000589,525,315
W01000590,547,365
W01000591,489,343
W01000592,497,252
W01000593,1163,770
W01000594,989,484
W01000595,908,574
W01000596,620,504
W01000597,583,413
W01000598,1023,706
W01000599,897,630
W01000600,786,389
W01000601,642,250
W01000602,581,395
W01000603,827,512
W01000604,624,365
W01000605,711,548
W01000606,707,300
W01000607,848,437
W01000608,700,421
W01000609,1090,913
W01000610,751,552
W01000611,730,622
W01000612,851,612
W01000613,1016,779
W01000614,612,468
W01000615,671,563
W01000616,529,328
W01000617,615,455
W01000618,646,432
W01000619,969,683
W01000620,595,257
W01000621,689,392
W01000622,637,482
W01000623,774,592
W01000624,946,795
W01000632,618,442
W01000633,703,408
W01000634,653,580
W01000637,641,343
W01000638,484,229
W01000639,638,385
W01000640,504,440
W01000641,1162,496
W01000642,720,600
W01000643,699,434
W01000644,565,377
W01000645,742,465
W01000646,960,669
W01000648,566,481
W01000649,649,548
W01000670,733,453
W01000671,774,615
W01000672,681,473
W01000673,544,372
W01000674,831,694
W01000685,682,467
W01000688,772,448
W01000689,707,606
W01000693,505,307
W01000694,558,457
W01000695,675,516
W01000696,670,493
W01000700,883,726
W01000710,899,810
W01000711,908,595
W01000720,696,502
W01000721,536,375
W01000722,542,469
W01000723,616,510
W01000728,835,707
W01000729,546,350
W01000730,522,392
W01000735,978,712
