areacd,total,value
E01010139,400,294
E01010141,656,154
E01010145,648,478
E01010146,649,352
E01010147,641,208
E01010148,732,252
E01010149,572,459
E01010234,539,232
E01010235,564,267
E01010236,665,217
E01010237,760,517
E01010238,666,246
E01010239,630,362
E01010240,582,284
E01025817,834,729
E01025818,557,389
E01025837,834,646
E01025881,616,526
E01025882,690,512
E01025913,918,735
E01025941,630,538
E01029502,644,407
E01029503,644,508
E01029504,704,386
E01029517,669,543
E01029820,585,416
E01029821,648,534
E01029822,526,457
E01029823,657,573
E01029824,734,280
E01029825,512,457
E01029826,640,541
E01029827,541,247
E01029828,480,216
E01029829,781,577
E01029830,543,302
E01029831,634,420
E01029832,700,525
E01029833,684,510
E01029834,680,390
E01029835,1048,227
E01029836,587,320
E01029837,697,443
E01029838,714,464
E01029839,445,406
E01029840,460,176
E01029841,608,497
E01029842,518,225
E01029843,552,307
E01029844,496,433
E01029845,472,49
E01029846,521,419
E01029847,537,501
E01029848,515,457
E01029849,683,336
E01029850,574,323
E01029851,985,554
E01029852,763,480
E01029853,672,462
E01029854,641,593
E01029855,547,400
E01029856,595,508
E01029857,567,365
E01029858,635,550
E01029859,754,297
E01029860,536,484
E01029861,595,439
E01029862,480,442
E01029863,756,645
E01029864,646,549
E01029865,602,531
E01029867,679,420
E01029868,500,465
E01029869,660,467
E01031005,578,360
E01031006,635,453
E01031007,489,427
E01031008,578,332
E01031009,971,663
E01031010,847,239
E01031011,788,643
E01031012,631,381
E01031013,484,404
E01031014,505,444
E01031015,598,237
E01031016,678,441
E01031017,524,444
E01031018,461,349
E01031019,668,557
E01031020,700,543
E01031021,779,458
E01031022,687,545
E01031023,639,564
E01031024,675,555
E01031025,690,475
E01031026,596,316
E01031028,761,491
E01031029,578,478
E01031030,984,664
E01031031,1015,695
E01031032,528,311
E01031033,783,553
E01031034,767,694
E01031035,749,581
E01031036,619,501
E01031037,645,413
E01031038,751,608
E01031039,656,604
E01031040,754,577
E01031041,720,626
E01031042,721,574
E01031043,906,304
E01031044,752,400
E01031045,763,517
E01031046,716,361
E01031047,845,469
E01031048,511,427
E01031049,929,654
E01031050,776,503
E01031051,581,529
E01031052,639,398
E01031053,713,338
E01031054,661,477
E01031055,664,498
E01031056,615,414
E01031057,687,184
E01031058,623,433
E01031059,637,438
E01031060,635,467
E01031061,602,435
E01031065,623,434
E01031066,637,287
E01031069,667,619
E01031073,821,591
E01031074,723,413
E01031075,709,372
E01031081,655,444
E01031082,504,463
E01031083,626,542
E01031084,868,691
E01031085,523,490
E01031090,620,271
E01031091,599,488
E01031092,622,356
E01031093,538,451
E01031094,506,368
E01031100,503,471
E01031101,516,475
E01031102,582,446
E01031103,490,466
E01031104,642,612
E01031107,469,396
E01031108,545,483
E01031109,738,433
E01031110,655,576
E01031111,412,395
E01031112,661,593
E01031113,607,571
E01031114,745,439
E01031115,713,424
E01031116,719,266
E01031117,589,345
E01031118,483,306
E01031119,731,361
E01031120,585,519
E01031121,454,441
E01031122,623,584
E01031123,507,485
E01031124,638,608
E01032890,822,377
E01032901,634,450
E01032902,598,446
