areacd,total,value
E00094916,122,91
E00094917,136,84
E00094918,123,102
E00094919,142,100
E00094920,194,126
E00094921,100,92
E00094922,148,119
E00094923,137,41
E00094924,125,67
E00094925,139,42
E00094926,113,52
E00094927,114,44
E00094928,145,70
E00094929,114,64
E00094930,128,61
E00094932,124,68
E00094933,126,76
E00094934,127,70
E00094935,136,110
E00094936,120,97
E00094937,113,53
E00094938,135,79
E00094939,112,99
E00094940,162,97
E00094941,128,91
E00094942,150,111
E00094943,120,84
E00094944,137,96
E00094945,119,45
E00094946,110,94
E00094947,119,92
E00094948,113,58
E00094949,137,115
E00094950,122,105
E00094951,120,102
E00094952,134,49
E00094953,141,41
E00094954,114,11
E00094955,153,55
E00094956,124,84
E00094958,194,71
E00094959,103,62
E00094960,148,130
E00094961,126,111
E00094962,118,97
E00094963,139,126
E00094964,108,88
E00094965,216,169
E00094966,123,106
E00094967,124,91
E00094968,136,124
E00094969,110,94
E00094970,104,83
E00094971,109,92
E00094972,139,88
E00094973,119,99
E00094974,126,111
E00094975,121,106
E00094976,232,145
E00094977,114,40
E00094984,60,37
E00094985,119,101
E00094986,120,103
E00094987,141,117
E00094988,134,125
E00094989,136,120
E00094990,121,82
E00094991,112,82
E00094992,120,110
E00094993,128,111
E00094994,114,103
E00094995,145,132
E00094996,130,108
E00094997,129,121
E00094998,146,73
E00094999,144,91
E00095000,125,102
E00095001,105,73
E00095002,114,103
E00095003,134,81
E00095004,121,63
E00095005,121,80
E00095006,126,88
E00095007,136,102
E00095008,118,63
E00095009,129,105
E00095010,137,106
E00095011,122,89
E00095012,112,88
E00095013,121,97
E00095014,121,93
E00095015,134,96
E00095016,133,107
E00095017,131,96
E00095018,126,114
E00095019,122,110
E00095020,135,115
E00095021,140,58
E00095022,128,100
E00095024,126,90
E00095025,127,118
E00095026,121,96
E00095027,120,108
E00095028,125,107
E00095029,127,102
E00095030,122,60
E00095031,140,102
E00095032,113,82
E00095033,122,32
E00095034,180,143
E00095035,150,133
E00095036,148,118
E00095037,132,96
E00095038,139,113
E00095039,48,37
E00095040,71,45
E00095041,147,62
E00095042,103,85
E00095043,134,100
E00095044,150,111
