areacd,total,value
E01015471,675,536
E01015472,1088,755
E01015473,674,536
E01015474,649,474
E01015475,683,352
E01015476,1198,270
E01015477,713,337
E01015478,657,422
E01015479,661,452
E01015480,751,380
E01015481,758,561
E01015482,512,481
E01015483,648,606
E01015484,621,564
E01015485,654,528
E01015486,621,489
E01015487,608,535
E01015488,654,338
E01015489,549,487
E01015490,543,424
E01015491,721,325
E01015492,540,366
E01015493,712,473
E01015494,811,407
E01015496,816,436
E01015497,711,460
E01015498,783,554
E01015499,463,422
E01015500,653,520
E01015501,523,459
E01015502,640,322
E01015503,613,266
E01015504,516,391
E01015505,668,415
E01015506,633,337
E01015507,644,188
E01015508,614,283
E01015509,705,491
E01015510,844,423
E01015511,709,495
E01015512,612,509
E01015513,672,524
E01015514,523,483
E01015515,580,528
E01015516,624,384
E01015517,669,616
E01015518,537,438
E01015525,664,552
E01015526,607,463
E01015527,682,413
E01015528,794,311
E01015529,676,505
E01015530,698,365
E01015532,636,422
E01015533,673,617
E01015534,1046,606
E01015535,618,544
E01015536,1012,743
E01015537,707,348
E01015538,841,275
E01015539,630,394
E01015540,736,306
E01015541,749,287
E01015542,623,224
E01015543,605,389
E01015544,743,233
E01015545,698,180
E01015546,699,172
E01015547,594,450
E01015548,619,499
E01015549,702,602
E01015550,876,732
E01015551,619,551
E01015552,814,633
E01015553,670,524
E01015554,640,450
E01015555,668,470
E01015556,669,546
E01015557,627,537
E01015558,640,190
E01015559,638,479
E01015560,669,579
E01015561,650,460
E01015562,599,409
E01015563,601,515
E01015564,607,512
E01015565,646,412
E01015566,679,526
E01015567,673,498
E01015568,622,440
E01015569,643,333
E01015570,771,302
E01015571,648,513
E01015572,523,165
E01015573,936,240
E01015574,644,511
E01015575,489,153
E01015576,681,568
E01015578,748,461
E01015579,696,510
E01015580,637,418
E01015581,617,542
E01015582,832,588
E01015583,860,614
E01015584,646,533
E01015585,661,523
E01015586,631,580
E01015587,865,494
E01015588,740,523
E01016296,766,491
E01016297,628,390
E01016298,564,350
E01016299,642,461
E01016300,642,437
E01016301,771,489
E01016303,633,436
E01016304,672,385
E01016305,581,332
E01016306,530,319
E01023153,742,381
E01023154,636,264
E01023155,1086,519
E01023156,470,163
E01023157,534,251
E01023159,931,678
E01023160,600,474
E01023165,867,564
E01023169,839,726
E01023179,706,433
E01023180,701,535
E01023181,513,409
E01023182,642,476
E01023183,583,367
E01023186,721,512
E01023187,632,480
E01023188,515,429
E01023189,609,400
E01023190,561,359
E01023196,692,488
E01023197,584,356
E01023198,619,452
E01023201,625,415
E01023202,971,289
E01023203,668,499
E01023204,741,357
E01023205,455,227
E01023215,669,480
E01023216,847,448
E01023217,670,559
E01023218,627,555
E01023219,617,395
E01028713,972,636
E01028720,910,660
E01028721,517,432
E01028722,690,503
E01028723,590,462
E01028724,505,450
E01028725,616,417
E01028745,546,361
E01028746,510,392
E01028747,450,193
E01028748,423,165
E01028755,686,506
E01028756,1167,597
E01028757,643,344
E01028758,609,560
E01028759,623,410
E01028760,479,354
E01028761,510,377
E01031841,783,550
E01031842,768,549
E01031843,774,493
E01031844,830,548
E01031845,666,520
E01031846,704,434
E01031847,728,518
E01031848,724,551
E01031849,672,427
E01031850,938,568
E01031851,630,312
E01031852,824,622
E01031853,657,398
E01031854,1024,418
E01031855,645,547
E01031856,750,378
E01031857,640,392
E01031858,713,547
E01031859,744,312
E01031860,634,375
E01031861,1024,692
E01031862,722,281
E01031863,576,296
E01031864,522,421
E01031865,571,365
E01031866,687,455
E01031867,795,506
E01031868,683,440
E01031869,850,417
E01031870,810,631
E01031871,712,503
E01031872,675,434
E01031873,738,466
E01031874,654,456
E01031876,622,457
E01031877,767,530
E01031878,763,417
E01031879,597,57
E01031880,582,149
E01031882,849,507
E01031883,785,617
E01031884,675,455
E01031886,566,482
E01031891,883,688
E01031892,558,447
E01031893,612,510
E01031894,601,473
E01031895,628,415
E01031896,571,215
E01031897,842,638
E01031898,656,420
E01031900,1043,830
E01031901,645,364
E01031902,475,360
E01031903,999,847
E01031904,808,593
E01031916,538,376
E01031918,1138,900
E01031921,533,450
E01031922,594,423
E01031923,536,432
E01031924,666,498
E01031937,444,310
E01031938,568,466
E01031939,842,680
E01031944,457,323
E01031946,482,75
E01031948,828,627
E01031949,833,564
E01031954,530,461
E01031955,659,566
E01031956,512,284
E01031959,690,539
E01031961,526,435
E01031962,541,489
E01031963,737,332
E01031964,776,625
E01031965,620,514
E01031966,628,555
E01031967,880,542
E01031968,678,568
E01031969,586,489
E01031988,561,62
E01031989,577,270
E01031996,556,315
E01031997,584,464
E01031998,719,56
E01031999,650,532
E01032026,670,511
E01032076,533,295
E01032688,501,323
E01032689,532,373
E01032690,659,440
E01032691,595,391
E01032692,509,308
E01032693,571,351
E01032696,858,453
E01032697,574,83
E01032698,618,260
E01032699,996,633
E01032700,583,475
E01032701,543,330
E01032702,573,382
E01032703,555,419
E01032704,584,339
E01032705,582,380
E01032706,710,287
E01032707,736,632
E01032708,769,323
E01032709,545,304
E01032710,525,410
E01032711,603,356
E01032712,589,314
E01032713,622,492
E01032714,670,175
E01032715,540,231
E01032716,644,455
E01032870,732,570
E01032871,637,412
