areacd,total,value
E01001203,861,245
E01001229,597,269
E01001230,629,334
E01001231,696,419
E01001232,612,313
E01001233,599,282
E01001237,652,317
E01001244,1099,333
E01001245,823,316
E01001248,581,363
E01001252,768,319
E01001253,670,402
E01001254,750,437
E01001255,608,439
E01001299,651,516
E01001300,608,442
E01001301,707,310
E01001302,614,413
E01001303,624,407
E01001304,705,367
E01001305,634,512
E01001306,713,518
E01001337,452,203
E01001351,811,259
E01001353,718,230
E01001354,677,341
E01001355,760,320
E01001356,841,106
E01001357,426,107
E01001358,586,56
E01001374,805,465
E01001375,706,503
E01001376,743,315
E01001377,718,468
E01001379,709,516
E01001380,762,441
E01001381,738,333
E01001382,564,455
E01001383,662,429
E01001384,677,420
E01001385,667,444
E01001386,735,466
E01001387,713,335
E01001389,726,331
E01001851,696,344
E01001852,956,375
E01001853,695,297
E01001854,887,324
E01001855,894,362
E01001856,730,167
E01001857,733,132
E01001858,732,208
E01001859,1140,351
E01001860,795,155
E01001861,654,197
E01001862,830,216
E01001863,671,306
E01001864,761,227
E01001865,651,318
E01001866,704,288
E01001867,612,243
E01001868,603,66
E01001869,574,253
E01001870,1009,328
E01001871,769,308
E01001872,759,263
E01001873,689,211
E01001879,633,219
E01001880,757,182
E01001881,681,282
E01001882,702,303
E01001883,734,185
E01001884,931,186
E01001885,538,51
E01001886,628,206
E01001887,658,184
E01001888,644,363
E01001889,593,274
E01001890,950,190
E01001891,863,323
E01001892,605,167
E01001893,504,97
E01001894,602,152
E01001895,674,255
E01001896,669,206
E01001897,619,283
E01001898,736,227
E01001899,691,94
E01001900,723,139
E01001901,695,362
E01001902,814,272
E01001903,681,219
E01001904,681,356
E01001905,750,360
E01001906,656,308
E01001907,563,287
E01001908,875,254
E01001909,821,253
E01001910,840,252
E01001911,751,133
E01001912,600,93
E01001913,774,339
E01001914,887,224
E01001915,608,336
E01001916,689,443
E01001917,684,295
E01001918,622,360
E01001919,639,404
E01001920,828,198
E01001921,663,289
E01001922,671,375
E01001923,653,281
E01001924,604,350
E01001925,624,362
E01001926,613,373
E01001927,557,377
E01001928,722,288
E01001929,597,354
E01001930,842,287
E01001931,709,227
E01001932,757,201
E01001933,635,323
E01001934,699,211
E01001935,927,374
E01001937,760,364
E01001938,616,169
E01001939,985,281
E01001940,740,148
E01001941,717,172
E01001942,865,235
E01001943,905,203
E01001944,869,96
E01001945,754,279
E01001946,702,199
E01001947,591,84
E01001948,922,377
E01001949,658,298
E01001950,636,317
E01001951,705,276
E01001952,809,273
E01001953,610,144
E01001954,649,239
E01001960,750,273
E01002562,518,229
E01002563,635,402
E01002564,736,317
E01002565,1020,420
E01002566,1027,182
E01002567,837,479
E01002568,1181,237
E01002569,792,468
E01002570,732,326
E01002571,611,397
E01002572,710,227
E01002573,679,413
E01002574,645,380
E01002575,688,408
E01002576,756,351
E01002577,660,422
E01002578,612,400
E01002579,823,540
E01002580,675,211
E01002581,862,466
E01002582,719,464
E01002643,910,400
E01002653,542,416
E01002654,646,484
E01002656,479,377
E01002658,501,384
E01002659,504,331
E01002667,651,304
E01002668,883,444
E01002669,711,285
E01002670,708,461
E01002671,636,437
E01002672,683,175
E01002673,621,64
E01002674,668,416
E01002675,877,542
E01002677,652,320
E01002678,669,425
E01002679,643,427
E01002680,728,423
E01002681,741,290
E01002682,927,489
E01002683,1037,615
E01002684,1096,428
E01002686,681,223
E01002687,832,400
E01002689,796,403
E01002690,612,375
E01002691,591,367
E01002692,911,342
E01002693,841,412
E01002812,895,321
E01002813,835,432
E01002814,905,247
E01002815,755,321
E01002816,693,258
E01002817,709,410
E01002820,666,224
E01002824,684,319
E01002825,827,427
E01002826,798,328
E01002827,903,490
E01002828,710,306
E01002834,718,274
E01002835,784,358
E01002836,795,317
E01002837,717,302
E01002838,579,250
E01002839,978,279
E01002840,691,218
E01002841,712,278
E01002842,514,65
E01002843,610,93
E01002846,781,190
E01002847,872,367
E01002848,894,246
E01002849,787,339
E01002850,682,217
E01002851,918,152
E01002864,580,364
E01002865,544,274
E01002866,848,341
E01002867,998,332
E01002868,725,411
E01002869,768,309
E01002871,742,407
E01002873,632,285
E01002887,807,305
E01002888,1149,438
E01002889,579,244
E01002890,705,420
E01002891,718,254
E01002892,920,364
E01002893,987,365
E01002894,773,321
E01002895,610,350
E01002896,875,455
E01002897,732,303
E01002898,739,386
E01002910,756,342
E01002911,767,400
E01002912,809,328
E01002913,932,383
E01002927,614,466
E01002928,660,419
E01002929,635,499
E01002930,683,360
E01002931,654,525
E01002932,678,230
E01002933,807,388
E01002934,649,401
E01002935,775,392
E01002937,645,516
E01002938,782,553
E01002951,624,406
E01002952,486,397
E01002953,453,335
E01002954,565,248
E01002955,513,355
E01002956,437,337
E01002957,608,171
E01002958,659,529
E01002959,479,429
E01002960,574,429
E01002961,609,511
E01002962,511,325
E01002963,768,380
E01002964,982,338
E01002965,1071,469
E01002966,744,458
E01002968,1123,498
E01002969,756,86
E01002970,570,266
E01002971,705,409
E01002972,828,369
E01002973,465,210
E01002974,726,374
E01003006,611,448
E01003007,549,463
E01003008,514,468
E01003009,773,524
E01003010,554,436
E01003011,730,515
E01003355,765,353
E01003356,696,440
E01003357,750,214
E01003358,801,393
E01003359,816,359
E01003360,740,457
E01003361,621,422
E01003362,499,432
E01003365,497,448
E01003366,595,348
E01003367,961,472
E01003369,768,387
E01003373,536,155
E01003376,588,230
E01003377,526,141
E01003380,680,472
E01003381,720,435
E01003382,676,437
E01003383,692,360
E01003384,623,342
E01003385,626,421
E01003399,618,334
E01003400,659,309
E01003401,647,288
E01003402,705,373
E01003403,710,408
E01003404,912,418
E01003408,873,446
E01003423,605,400
E01003424,574,518
E01003425,508,457
E01003426,609,485
E01003427,706,384
E01003428,649,391
E01003439,548,233
E01003442,701,461
E01003443,633,493
E01003444,695,462
E01003445,658,503
E01003446,799,380
E01003447,691,284
E01003454,587,338
E01003455,749,377
E01003456,667,303
E01003457,623,437
E01003458,693,437
E01003459,956,368
E01003460,679,408
E01003461,712,384
E01003462,599,430
E01003463,459,375
E01003464,550,405
E01003465,472,382
E01003466,599,510
E01003467,601,474
E01003471,604,394
E01003472,481,407
E01003473,505,338
E01003474,480,357
E01003475,1162,453
E01003476,482,244
E01003477,573,363
E01003478,602,439
