areacd,total,value
E01008881,619,359
E01008882,687,336
E01008883,651,385
E01008884,682,301
E01008885,504,426
E01008886,714,387
E01008887,626,348
E01008888,639,532
E01008889,659,388
E01008890,705,410
E01008891,689,445
E01008892,518,212
E01008893,725,435
E01008894,658,242
E01008895,771,506
E01008896,564,269
E01008897,602,377
E01008898,563,251
E01008917,523,375
E01008918,753,293
E01008919,704,386
E01008920,556,435
E01008921,630,374
E01008923,637,245
E01008924,623,403
E01008925,515,452
E01008927,644,241
E01008928,684,233
E01008929,676,203
E01008930,605,284
E01008931,647,299
E01008932,670,344
E01008933,549,398
E01008934,547,433
E01008935,675,286
E01008936,643,370
E01008937,607,316
E01008938,588,312
E01008939,673,384
E01008940,594,292
E01008941,585,322
E01008942,618,366
E01008943,562,300
E01008944,733,418
E01008945,745,497
E01008946,643,419
E01008947,543,387
E01008948,627,524
E01008949,515,478
E01008950,718,294
E01008951,574,335
E01008952,761,408
E01008953,638,414
E01008954,585,268
E01008955,666,452
E01008956,577,423
E01008957,708,404
E01008958,787,228
E01008959,790,442
E01008960,625,468
E01008961,738,437
E01008962,818,353
E01008963,572,387
E01008964,634,372
E01008965,587,496
E01008966,688,313
E01008967,665,540
E01008968,697,559
E01008969,697,524
E01008970,621,357
E01008971,716,455
E01008972,741,348
E01008973,848,583
E01008974,1153,712
E01008975,669,538
E01008976,679,345
E01008977,698,439
E01008978,744,101
E01008979,765,342
E01008980,681,279
E01008981,587,475
E01008982,667,319
E01008984,754,176
E01008986,859,225
E01008987,637,148
E01008988,975,290
E01008989,930,262
E01008990,468,286
E01008991,581,485
E01008992,482,319
E01008994,673,322
E01008995,725,76
E01008996,599,195
E01008997,599,322
E01009014,657,372
E01009015,786,384
E01009016,732,310
E01009017,491,361
E01009018,697,415
E01009019,612,281
E01009020,557,339
E01009021,654,303
E01009022,612,411
E01009023,572,471
E01009024,606,282
E01009025,584,294
E01009026,581,263
E01009028,622,333
E01009029,528,320
E01009030,480,394
