areacd,total,value
E01006412,591,207
E01006413,866,120
E01006414,610,261
E01006415,825,512
E01006416,665,320
E01006417,711,187
E01006418,549,277
E01006419,628,554
E01006420,764,648
E01006421,428,386
E01006422,528,483
E01006423,528,476
E01006424,803,727
E01006425,559,403
E01006426,556,229
E01006427,618,510
E01006428,630,388
E01006429,463,208
E01006430,611,199
E01006431,765,485
E01006432,671,378
E01006433,633,431
E01006434,631,319
E01006435,653,367
E01006436,636,263
E01006437,618,305
E01006438,510,402
E01006439,686,410
E01006440,622,241
E01006441,993,600
E01006442,614,164
E01006443,667,279
E01006444,521,191
E01006445,539,224
E01006446,566,307
E01006447,632,225
E01006448,720,286
E01006449,623,396
E01006450,619,273
E01006451,606,384
E01006452,618,440
E01006453,515,182
E01006454,512,438
E01006455,701,334
E01006456,670,469
E01006457,522,471
E01006458,593,403
E01006465,635,542
E01006467,558,149
E01006470,585,224
E01006471,624,572
E01006472,638,564
E01006473,490,441
E01006474,637,561
E01006475,555,489
E01006476,568,541
E01006477,575,387
E01006478,613,334
E01006479,590,413
E01006480,613,263
E01006481,642,318
E01006482,587,367
E01006483,614,352
E01006484,567,303
E01006485,615,526
E01006486,491,442
E01006487,630,559
E01006488,686,645
E01006489,581,473
E01006490,1032,855
E01006491,761,664
E01006492,515,354
E01006493,433,106
E01006494,526,172
E01006495,689,352
E01006506,550,431
E01006507,636,309
E01006508,576,395
E01006509,695,328
E01006510,493,422
E01006512,799,161
E01006513,909,115
E01006514,1115,108
E01006515,641,62
E01006518,835,197
E01006519,514,474
E01006520,1182,196
E01006521,928,389
E01006522,1094,210
E01006523,830,258
E01006524,583,351
E01006525,486,422
E01006526,654,473
E01006527,638,384
E01006528,613,355
E01006529,559,431
E01006530,616,553
E01006531,674,555
E01006532,617,559
E01006533,614,445
E01006534,649,427
E01006535,656,452
E01006536,815,477
E01006537,964,566
E01006538,527,429
E01006539,601,522
E01006540,771,183
E01006541,803,435
E01006542,583,278
E01006543,509,419
E01006544,738,225
E01006545,646,397
E01006546,583,305
E01006547,718,265
E01006548,759,342
E01006549,949,129
E01006550,483,168
E01006551,751,99
E01006552,869,167
E01006553,642,263
E01006554,649,223
E01006556,1016,130
E01006557,635,208
E01006558,739,194
E01006560,996,145
E01006562,714,220
E01006563,908,110
E01006564,800,441
E01006565,638,425
E01006566,577,462
E01006567,892,334
E01006568,629,443
E01006569,613,356
E01006570,595,454
E01006571,612,319
E01006572,501,184
E01006573,778,347
E01006574,612,308
E01006575,578,396
E01006576,713,601
E01006577,597,528
E01006578,554,456
E01006579,618,569
E01006580,515,480
E01006581,607,545
E01006582,585,523
E01006583,467,445
E01006584,611,462
E01006585,641,257
E01006586,921,427
E01006587,717,393
E01006588,702,429
E01006589,599,533
E01006590,701,397
E01006591,671,470
E01006592,624,536
E01006593,662,396
E01006594,579,509
E01006595,812,616
E01006596,597,486
E01006597,683,583
E01006598,604,138
E01006599,482,96
E01006600,592,320
E01006603,594,337
E01006604,571,347
E01006605,696,314
E01006606,723,418
E01006607,641,334
E01006608,563,294
E01006609,576,331
E01006610,669,281
E01006611,742,267
E01006612,740,255
E01006613,611,339
E01006614,667,326
E01006615,663,266
E01006616,613,333
E01006617,650,457
E01006618,692,448
E01006619,734,506
E01006620,625,458
E01006621,584,496
E01006622,586,535
E01006623,527,494
E01006624,702,416
E01006625,609,495
E01006626,593,467
E01006627,600,437
E01006628,651,456
E01006629,573,376
E01006630,555,63
E01006632,884,237
E01006633,699,153
E01006637,670,210
E01006638,518,158
E01006639,640,411
E01006640,760,556
E01006641,633,492
E01006642,590,210
E01006643,740,306
E01006644,963,417
E01006645,690,208
E01006646,1006,205
E01006647,636,87
E01006648,1075,212
E01006651,592,525
E01006652,633,473
E01006653,656,368
E01006654,627,380
E01006655,706,418
E01006656,669,462
E01006657,582,336
E01006658,634,246
E01006659,548,211
E01006660,616,318
E01006661,749,272
E01006662,785,266
E01006663,510,247
E01006664,822,303
E01006665,630,525
E01006666,514,444
E01006667,618,410
E01006668,590,494
E01006669,551,411
E01006670,607,495
E01006671,499,343
E01006672,798,309
E01006673,954,73
E01006674,826,99
E01006675,1132,159
E01006676,761,155
E01006677,477,83
E01006678,1059,187
E01006679,920,93
E01006680,605,561
E01006681,719,423
E01006682,498,465
E01006683,594,557
E01006684,999,717
E01006685,604,489
E01006686,531,483
E01006687,933,580
E01006688,712,447
E01006689,717,579
E01006690,801,194
E01006691,647,210
E01006692,989,371
E01006693,838,229
E01006694,891,219
E01006695,1029,197
E01006696,768,260
E01006697,828,289
E01006698,725,412
E01006699,777,173
E01006700,653,275
E01006701,671,360
E01006702,740,274
E01006703,818,225
E01006705,689,338
E01006706,582,186
E01006707,553,213
E01006708,754,383
E01006709,685,307
E01006710,592,411
E01006711,685,339
E01006712,569,367
E01006713,604,435
E01006716,701,323
E01006717,576,441
E01006718,678,446
E01006719,638,430
E01006720,905,216
E01006721,912,222
E01006722,608,215
E01006723,749,240
E01006724,554,242
E01006725,739,332
E01006726,659,258
E01006727,665,401
E01006728,855,243
E01006729,539,165
E01006730,542,244
E01006731,486,228
E01006732,644,62
E01006734,625,154
E01006735,571,218
E01006736,582,275
E01006737,562,256
E01006738,662,318
E01006739,707,209
E01006740,604,144
E01006741,778,364
E01006742,591,361
E01006743,1008,484
E01006744,739,431
E01006745,907,326
E01006746,655,187
E01006747,857,125
E01006748,756,219
E01006751,831,159
E01006752,489,225
E01006753,666,238
E01006754,781,263
E01006755,690,140
E01006756,757,217
E01006757,621,244
E01006758,639,269
E01006759,460,250
E01006760,826,193
E01006761,793,356
E01006762,725,332
E01006763,652,394
E01006764,667,309
E01006765,659,375
E01006766,574,209
E01006767,779,352
E01006768,587,310
E01006769,712,189
E01006770,445,214
E01006771,694,206
E01006772,480,329
E01006773,554,480
E01006774,552,476
E01006775,556,192
E01006776,844,244
E01006778,1124,244
E01006779,902,177
E01006780,619,446
E01006781,600,511
E01006782,691,438
E01006783,645,439
E01006784,586,408
E01006785,781,451
E01006786,764,574
E01006787,691,280
E01006788,681,496
E01006790,801,209
E01006791,873,274
E01006792,557,479
E01006793,759,405
E01006794,711,511
E01006795,628,508
E01006796,581,539
E01006797,707,378
E01006798,609,515
E01006799,1145,428
E01006800,679,604
E01006801,609,562
E01006920,699,536
E01006921,596,561
E01006922,605,570
E01006923,682,647
E01006924,681,367
E01006925,598,405
E01006926,717,658
E01006927,755,579
E01006928,583,485
E01006929,616,495
E01006930,620,471
E01006931,642,568
E01006932,592,545
E01006933,595,475
E01006934,648,495
E01006935,688,546
E01006936,765,623
E01006937,482,462
E01006938,535,448
E01006939,663,510
E01006940,599,480
E01006941,696,552
E01006942,640,475
E01006943,479,466
E01006944,902,544
E01006945,802,459
E01006946,680,599
E01006947,609,554
E01006948,655,332
E01006949,730,503
E01006950,800,242
E01006951,773,572
E01006952,627,224
E01006953,666,317
E01006954,680,428
E01006955,621,497
E01006956,679,414
E01006957,857,294
E01006958,718,362
E01006959,666,470
E01006960,445,395
E01006961,632,345
E01006962,647,388
E01006963,633,256
E01006964,645,321
E01006965,580,307
