areacd,total,value
E00094978,171,135
E00094979,130,80
E00094980,127,97
E00094981,141,94
E00094982,121,84
E00094983,146,112
E00095068,152,120
E00095069,124,101
E00095070,101,91
E00095071,176,153
E00095072,153,113
E00095073,149,125
E00095074,147,120
E00095075,142,111
E00095076,115,101
E00095077,138,73
E00095078,162,107
E00095079,121,104
E00095122,138,76
E00095123,127,60
E00095124,101,45
E00095125,123,104
E00095126,110,87
E00095127,121,107
E00095128,119,101
E00095129,129,109
E00095130,129,97
E00095131,157,136
E00095132,129,100
E00095133,125,64
E00095134,121,82
E00095135,142,104
E00095137,114,91
E00095138,128,93
E00095139,123,84
E00095140,137,97
E00095141,129,94
E00095142,123,95
E00095143,141,119
E00095144,113,74
E00095145,124,72
E00095146,148,129
E00095147,147,111
E00095148,139,112
E00095172,115,81
E00095173,129,102
E00095174,131,108
E00095175,131,99
E00095176,133,104
E00095177,129,107
E00095178,134,108
E00095179,141,115
E00095180,137,92
E00095181,91,75
E00095182,148,27
E00095183,102,89
E00095184,175,117
E00095185,54,39
E00095716,75,64
E00095717,98,83
E00095718,77,39
E00095719,96,65
E00095720,81,69
E00095721,120,45
E00095722,152,110
E00095723,99,67
E00095724,140,96
E00095725,105,91
E00095726,129,60
E00095727,109,53
E00095728,187,102
E00095729,113,79
E00095730,98,61
E00095731,78,47
E00095733,126,92
E00095734,119,82
E00095735,130,111
E00095736,125,92
E00095737,89,82
E00095738,78,59
E00095739,114,33
E00095740,148,114
E00096095,111,107
E00096096,121,109
E00096097,146,97
E00096098,135,99
E00096099,159,82
E00096100,119,86
E00096101,117,64
E00096102,163,50
E00096103,108,29
E00096104,112,103
E00096105,133,70
E00096106,125,67
E00096107,124,119
E00096108,143,126
E00096109,166,128
E00096110,139,115
E00096111,136,94
E00096112,130,64
E00096113,122,62
E00096114,126,94
E00096115,130,79
E00096116,109,68
E00096117,156,80
E00096118,127,97
E00096119,121,100
E00096120,139,109
E00096121,110,42
E00096122,119,42
E00096123,132,86
E00096124,125,111
E00096125,129,113
E00096147,117,101
E00096148,110,64
E00096149,143,81
E00096150,200,71
E00096151,194,91
E00096152,150,128
E00096153,102,36
E00096154,212,60
E00096155,121,62
E00096156,116,73
E00096157,166,111
E00096158,181,97
E00096159,119,74
E00096160,159,89
E00096161,120,42
E00096162,160,98
E00096163,157,79
E00096164,109,37
E00096165,188,109
E00096166,139,118
E00096167,128,111
E00096250,164,133
E00096251,120,55
E00096252,136,100
E00096253,152,105
E00096254,131,94
E00096255,106,43
E00096256,124,77
E00096257,63,36
E00096258,117,102
E00096259,135,102
E00096260,137,104
E00096261,142,104
E00096262,112,81
E00096263,137,103
E00096264,134,102
E00096265,109,85
E00096266,85,13
E00096267,119,47
E00096268,116,95
E00096269,101,44
E00096270,149,83
E00096271,140,104
E00096272,124,85
E00096318,134,119
E00096319,139,97
E00096320,103,58
E00096321,121,100
E00096322,137,75
E00096323,157,117
E00096324,157,115
E00096325,125,104
E00096326,132,74
E00096327,141,69
E00096328,153,60
E00096329,142,127
E00096330,227,160
E00096331,135,53
E00096332,132,93
E00096334,129,85
E00096335,192,135
E00096336,141,99
E00096337,147,114
E00096339,143,111
E00096340,130,99
E00096341,128,98
E00096342,121,63
E00096343,216,166
E00096344,139,111
E00096345,135,111
E00096346,135,104
