areacd,total,value
E01015272,833,576
E01015273,938,408
E01015274,873,524
E01015275,739,394
E01015276,658,420
E01015277,847,434
E01015279,991,267
E01015280,998,272
E01015281,884,199
E01015282,1174,178
E01015283,992,269
E01015285,1091,389
E01015286,1086,577
E01015287,1183,399
E01015288,911,187
E01015289,1018,384
E01015290,887,251
E01015291,1101,600
E01015292,737,333
E01015293,644,314
E01015294,831,354
E01015295,650,583
E01015296,985,528
E01015297,698,489
E01015298,794,652
E01015299,732,572
E01015300,679,568
E01015318,715,473
E01015326,815,444
E01015327,783,399
E01015328,958,348
E01015329,689,394
E01015344,719,573
E01015345,728,349
E01015361,545,388
E01015362,464,233
E01015363,669,470
E01015364,684,550
E01015365,792,351
E01015366,888,448
E01015367,1110,334
E01015368,1019,675
E01015369,958,605
E01015370,811,463
E01015371,867,276
E01015372,1111,506
E01015386,843,311
E01015389,675,510
E01015390,753,429
E01015391,619,539
E01015392,647,481
E01015393,520,359
E01015394,634,515
E01015402,795,579
E01015403,1095,873
E01015404,855,683
E01015405,766,608
E01015406,902,615
E01015423,975,443
E01015424,610,476
E01015425,551,456
E01015426,550,304
E01015427,647,348
E01015428,965,663
E01015429,675,392
E01015430,574,201
E01015438,622,522
E01015439,755,457
E01015440,842,657
E01015441,836,468
E01015445,779,688
E01015446,646,433
E01015447,647,575
E01015448,627,496
E01015450,669,541
E01015451,633,575
E01015452,826,707
E01015453,980,584
E01015454,874,512
E01015455,906,723
E01015456,780,379
E01015457,805,543
E01015458,651,593
E01015459,800,672
E01015460,720,490
E01015461,642,408
E01015462,682,420
E01015463,733,509
E01015464,649,572
E01015465,770,409
E01015466,734,476
E01015468,933,481
E01017282,590,430
E01017283,667,536
E01017284,783,657
E01017285,920,722
E01017286,694,580
E01017287,746,663
E01017288,590,455
E01017289,910,674
E01017290,588,476
E01017291,563,486
E01017292,665,492
E01017293,771,654
E01017294,657,539
E01017295,539,340
E01017296,527,439
E01017297,606,473
E01017298,681,575
E01017299,546,380
E01017310,520,459
E01017311,713,477
E01017312,767,487
E01017315,685,431
E01017317,672,512
E01017318,522,304
E01017319,670,453
E01017320,557,492
E01017321,494,414
E01017322,609,271
E01017323,510,457
E01017324,622,512
E01017325,612,339
E01017326,843,327
E01017327,684,492
E01017328,667,317
E01017331,671,377
E01017332,535,250
E01017333,659,506
E01017334,478,359
E01017335,765,415
E01017336,847,320
E01017337,797,405
E01017338,625,488
E01017339,671,495
E01017340,799,455
E01017341,660,404
E01017342,726,499
E01017343,575,331
E01017344,729,596
E01017345,836,313
E01017346,740,410
E01017347,724,515
E01017348,538,322
E01017349,936,558
E01017350,802,483
E01017351,679,531
E01017352,577,534
E01017353,542,461
E01017354,590,409
E01017355,663,541
E01017356,686,375
E01017357,645,403
E01017358,589,488
E01017359,685,522
E01017360,812,447
E01017361,637,523
E01017362,661,449
E01017363,813,402
E01017364,699,520
E01017365,711,568
E01017366,623,385
E01017367,861,750
E01017368,717,462
E01017369,631,477
E01017370,794,608
E01020346,704,406
E01020354,719,503
E01020355,913,842
E01020356,782,626
E01020362,678,599
E01020364,773,474
E01020367,913,682
E01020368,1145,610
E01020466,794,464
E01020467,781,580
E01020468,666,541
E01020473,640,528
E01020474,746,624
E01020476,544,431
E01020477,589,416
E01020478,477,407
E01020479,648,434
E01020480,730,583
E01020481,748,558
E01020482,778,505
E01020483,498,326
E01020484,625,419
E01020485,745,366
E01020486,643,463
E01020487,516,442
E01020488,653,471
E01020489,581,291
E01020490,717,472
E01020491,669,469
E01020492,538,362
E01020493,808,311
E01020500,850,536
E01020502,819,386
E01020503,902,561
E01020504,1092,914
E01020505,807,639
E01020507,912,708
E01020510,901,566
E01020512,938,601
E01020513,676,454
E01020514,531,406
E01020515,505,400
E01020516,674,543
E01020517,811,658
E01020518,746,367
E01020519,809,565
E01020520,657,477
E01020523,514,416
E01020524,629,538
E01020525,521,477
E01020526,509,380
E01020527,584,371
E01020528,853,484
E01020537,807,624
E01020538,813,590
E01020549,896,624
E01020551,836,519
E01020552,739,232
E01020553,579,244
E01020554,991,300
E01020555,669,320
E01020556,744,405
E01020557,754,682
E01020558,787,692
E01020559,739,695
E01020560,820,719
E01020561,812,509
E01020562,876,675
E01020563,516,384
E01020564,659,391
E01020565,646,511
E01020566,900,770
E01020569,640,190
E01020570,705,587
E01020571,896,547
E01020572,850,593
E01020573,869,464
E01020574,766,536
E01020575,730,292
E01020576,779,667
E01020577,640,475
E01020578,940,566
E01020579,829,686
E01020580,605,532
E01020581,992,651
E01020582,768,356
E01020583,800,624
E01020584,719,490
E01020585,603,383
E01020586,533,429
E01020587,675,438
E01020588,545,463
E01020589,646,441
E01023051,658,511
E01023052,890,797
E01023053,859,709
E01031523,697,589
E01031525,627,515
E01031526,543,428
E01031527,678,585
E01031528,681,503
E01032641,694,385
E01032643,704,476
E01032644,669,317
E01032645,560,278
E01032659,619,132
E01032660,657,309
E01032661,679,370
E01032662,633,161
E01033200,938,603
E01033239,1135,990
E01033241,679,250
E01033242,590,220
E01033283,715,328
E01033285,624,142
E01033286,611,325
E01033288,615,379
