areacd,total,value
E00092132,113,88
E00092133,98,83
E00092134,48,26
E00092135,96,80
E00112065,124,101
E00112067,134,76
E00112069,183,163
E00112076,122,99
E00112078,127,99
E00112079,136,110
E00112083,127,74
E00112085,138,73
E00112087,112,102
E00112089,111,67
E00112090,84,78
E00112091,157,142
E00112092,131,97
E00112093,85,73
E00112094,67,52
E00112095,130,70
E00112096,101,89
E00112097,134,117
E00112098,137,119
E00112099,124,115
E00112100,125,108
E00112101,130,78
E00112102,131,114
E00112103,105,75
E00112104,116,106
E00112105,108,95
E00112130,69,54
E00112146,144,108
E00112147,99,88
E00112148,116,33
E00112149,120,102
E00112150,173,131
E00112151,123,98
E00112152,138,105
E00112153,132,124
E00112154,123,44
E00112155,125,101
E00112156,164,129
E00112157,125,84
E00112158,118,69
E00112159,125,112
E00112160,188,152
E00112161,139,117
E00112162,127,60
E00112163,127,78
E00112164,135,81
E00112165,137,88
E00112166,147,106
E00112167,165,139
E00112168,144,115
E00112169,133,123
E00112170,126,105
E00112171,76,42
E00112172,115,50
E00112173,128,102
E00112174,129,85
E00112175,157,83
E00112176,113,75
E00112177,140,24
E00112178,142,51
E00112179,131,116
E00112180,117,60
E00112181,158,105
E00112182,130,86
E00112183,131,86
E00112184,130,110
E00112185,118,69
E00112186,116,81
E00112187,139,88
E00112188,108,77
E00112189,121,57
E00112190,130,111
E00112191,110,94
E00112192,124,47
E00112193,104,66
E00112194,127,105
E00112195,134,102
E00112196,127,94
E00112197,152,110
E00112198,123,115
E00112199,134,110
E00112200,119,101
E00112201,153,86
E00112202,111,95
E00112203,135,102
E00112204,136,108
E00112205,124,75
E00112206,132,90
E00112207,119,68
E00112209,158,113
E00112210,118,100
E00112211,124,112
E00112212,111,104
E00112213,115,101
E00112214,143,110
E00112215,128,110
E00112216,125,117
E00112217,122,103
E00112218,148,111
E00112219,160,131
E00112220,105,77
E00112221,121,43
E00112222,156,111
E00112223,95,29
E00112224,175,113
E00112225,139,109
E00112226,120,74
E00112227,135,102
E00112228,147,125
E00112229,127,42
E00112235,179,143
E00112236,168,97
E00112237,127,97
E00112238,129,90
E00112239,156,131
E00112241,109,72
E00112243,46,9
E00112244,47,15
E00112245,92,48
E00112246,140,111
E00112247,99,27
E00112248,132,108
E00112249,211,130
E00112250,67,62
E00112251,148,86
E00112253,157,128
E00112254,129,110
E00112255,151,66
E00112256,148,119
E00112258,126,92
E00112259,118,46
E00112260,111,90
E00112261,145,89
E00112268,96,62
E00112269,96,57
E00112270,103,65
E00112271,126,109
E00112272,181,129
E00112283,113,66
E00112284,116,100
E00112285,94,74
E00112286,122,110
E00112287,122,93
E00112288,130,90
E00112289,141,110
E00112290,167,148
E00112291,143,101
E00112293,149,100
E00112294,149,107
E00119054,95,65
E00119055,116,88
E00119056,121,69
E00119057,134,92
E00119058,138,133
E00119059,154,81
E00119060,116,113
E00119061,133,111
E00119062,134,120
E00119063,133,126
E00119064,125,81
E00119065,101,75
E00119066,100,71
E00119067,131,119
E00119068,129,95
E00119069,119,72
E00119070,187,135
E00119071,135,92
E00119073,158,138
E00119074,103,47
E00119075,111,61
E00119076,119,25
E00119077,123,93
E00119078,159,113
E00119079,171,81
E00119080,141,107
E00119081,131,85
E00119082,101,36
E00119083,119,67
E00119084,243,53
E00119085,151,31
E00119086,150,74
E00119087,113,49
E00119088,127,109
E00119089,146,135
E00119090,137,78
E00119091,114,96
E00119092,128,107
E00119093,139,88
E00119094,123,81
E00119095,130,94
E00119096,143,98
E00119097,127,119
E00119098,110,99
E00119099,149,61
E00119100,142,88
E00119101,136,58
E00119102,123,74
E00119103,245,65
E00119104,127,87
E00119105,166,110
E00119106,121,84
E00119107,131,107
E00119108,187,120
E00119109,125,37
E00119111,69,25
E00119112,130,112
E00119113,106,94
E00119114,102,28
E00119115,123,112
E00119116,124,116
E00119117,124,120
E00119118,129,124
E00119119,129,112
E00119120,138,119
E00119121,125,90
E00119122,130,112
E00119123,132,121
E00119124,145,84
E00119125,112,109
E00119126,134,100
E00119127,134,120
E00119128,139,109
E00119129,110,100
E00119130,114,85
E00119131,125,117
E00119132,124,117
E00119133,130,102
E00119134,123,108
E00119135,129,119
E00119136,127,109
E00119137,147,97
E00119138,128,97
E00119139,177,112
E00119140,109,102
E00119141,121,117
E00119142,143,133
E00119143,127,116
E00119144,139,119
E00119145,124,116
E00119146,124,115
E00119147,127,117
E00119148,109,95
E00119149,110,95
E00119150,122,112
E00119151,137,133
E00119152,139,83
E00119153,137,120
E00119154,128,121
E00119155,121,95
E00119156,131,118
E00119157,115,84
E00119158,127,107
E00119159,137,128
E00119160,130,99
E00119161,125,107
E00119162,111,105
E00119163,106,101
E00119164,125,122
E00119165,207,183
E00119166,127,88
E00119167,140,109
E00119168,114,98
E00119169,126,104
E00119170,117,56
E00119171,72,51
E00119172,151,111
E00119173,130,100
E00119174,44,36
E00119327,96,68
E00119328,126,99
E00119329,205,156
E00119330,136,78
E00119331,163,138
E00119332,146,126
E00119333,61,47
E00119345,135,105
E00119346,132,60
E00119347,129,96
E00119348,133,110
E00119349,128,102
E00119350,120,59
E00119351,164,117
E00119352,129,121
E00119353,137,119
E00119354,133,87
E00119355,129,114
E00119356,136,102
E00119357,131,92
E00119358,144,56
E00119395,102,69
E00119396,123,112
E00119397,141,116
E00119398,139,124
E00119841,171,144
E00119842,144,69
E00119843,141,90
E00119844,127,99
E00119846,52,48
E00168897,125,55
E00168898,83,9
E00168900,109,29
E00168901,107,25
E00169435,120,32
E00169737,123,108
E00169962,120,86
E00169963,122,76
E00169964,122,106
E00169965,124,104
E00169966,121,81
E00169967,122,81
E00169975,101,49
E00169976,124,73
E00169977,123,74
E00169978,124,94
E00169979,120,102
E00169980,147,127
E00169988,100,88
E00169989,104,16
E00169990,73,9
E00169991,78,25
E00169992,137,117
