areacd,total,value
E01024633,659,348
E01024634,546,318
E01024635,695,542
E01024642,730,625
E01024643,616,334
E01024644,597,554
E01024645,612,406
E01024646,943,408
E01024647,649,376
E01024648,715,326
E01024649,913,363
E01024653,722,609
E01024654,737,573
E01024655,628,559
E01024656,779,560
E01024662,649,396
E01024663,617,170
E01024667,972,228
E01024668,485,283
E01024669,717,426
E01024670,687,334
E01024671,912,361
E01024675,873,745
E01024687,626,246
E01024689,536,454
E01024690,643,488
E01024691,478,401
E01024692,810,540
E01024693,597,502
E01024698,633,402
E01024699,762,411
E01024700,735,532
E01024705,612,317
E01024706,644,466
E01024707,587,448
E01024708,674,613
E01024709,603,516
