areacd,total,value
E01000006,543,345
E01000007,612,119
E01000008,521,88
E01000009,638,256
E01000010,1103,249
E01000011,457,230
E01000012,698,207
E01000013,650,290
E01000014,638,297
E01000015,836,305
E01000016,626,304
E01000017,609,293
E01000018,612,302
E01000019,504,282
E01000020,650,328
E01000021,593,233
E01000022,474,240
E01000023,500,204
E01000024,456,243
E01000025,629,302
E01000027,641,290
E01000028,612,187
E01000029,690,562
E01000030,770,220
E01000031,598,474
E01000032,631,394
E01000033,533,221
E01000034,517,244
E01000035,567,355
E01000036,469,363
E01000038,563,434
E01000040,640,226
E01000041,607,303
E01000042,679,182
E01000043,461,237
E01000044,629,371
E01000045,602,241
E01000046,654,317
E01000048,644,44
E01000049,643,135
E01000050,615,235
E01000051,725,73
E01000052,769,383
E01000053,645,216
E01000054,638,309
E01000055,560,286
E01000056,573,215
E01000057,537,218
E01000058,690,299
E01000059,578,276
E01000060,770,320
E01000061,668,70
E01000062,761,405
E01000063,635,350
E01000064,709,363
E01000065,774,290
E01000066,683,405
E01000067,679,451
E01000068,462,350
E01000069,513,442
E01000070,598,467
E01000071,785,489
E01000072,784,248
E01000073,627,319
E01000074,629,264
E01000075,622,346
E01000076,710,292
E01000077,560,253
E01000078,649,284
E01000079,609,287
E01000080,594,288
E01000081,648,351
E01000082,672,278
E01000083,629,307
E01000084,517,211
E01000085,640,230
E01000086,508,244
E01000087,503,223
E01000088,640,384
E01000089,612,417
E01000090,549,352
E01000091,633,184
E01000092,975,401
E01000093,642,165
E01000094,517,225
E01000095,549,284
E01000096,639,143
E01000097,708,280
E01000098,625,269
E01000099,666,336
E01000100,615,324
E01000101,567,290
E01000102,625,301
E01000103,600,266
E01000104,739,210
E01000105,915,241
E01000106,916,263
E01000107,601,421
E01000108,652,382
E01000109,608,403
E01000110,501,407
E01000111,732,383
E01000112,739,435
E01000113,633,408
E01000114,758,490
E01000467,591,314
E01000468,890,493
E01001688,937,354
E01002243,847,300
E01002244,749,490
E01002245,630,437
E01002246,637,515
E01002247,729,522
E01002248,592,371
E01002250,642,500
