areacd,total,value
E01014741,646,470
E01014742,613,532
E01014744,606,543
E01014745,657,551
E01014746,597,444
E01014750,742,468
E01014751,716,435
E01014752,646,553
E01014753,810,512
E01014754,636,427
E01014755,627,412
E01014756,768,577
E01014757,620,524
E01014758,512,442
E01014759,596,557
E01014760,626,508
E01014761,729,615
E01014762,612,536
E01014763,719,497
E01014769,943,725
E01014770,632,578
E01014771,637,556
E01014772,614,535
E01014773,640,509
E01014774,694,565
E01014799,801,348
E01014800,799,261
E01014801,793,372
E01014802,758,315
E01014803,644,535
E01014804,624,438
E01014805,688,643
E01014806,780,385
E01014807,818,431
E01014808,588,482
E01014809,772,452
E01014810,693,331
E01014811,742,431
E01014812,675,555
E01014813,734,588
E01014815,587,384
E01014816,648,571
E01014817,695,591
E01014818,750,694
E01014819,732,649
E01014820,719,483
E01014821,500,372
E01014822,542,487
E01014823,504,439
E01014824,644,517
E01014825,487,421
E01014826,630,466
E01014827,598,335
E01014828,579,301
E01014829,793,251
E01014830,657,383
E01014831,582,122
E01014832,630,168
E01014833,645,190
E01014834,621,321
E01014835,650,413
E01014836,644,484
E01014838,594,490
E01014839,631,463
E01014840,615,460
E01014841,978,474
E01014842,822,405
E01014843,670,452
E01014844,769,282
E01014845,577,496
E01014846,637,471
E01014857,616,488
E01014858,714,546
E01014859,636,536
E01014860,624,447
E01029085,878,604
E01029086,864,762
E01029089,846,715
E01029113,736,637
E01029114,710,611
E01029115,734,652
E01029116,817,448
E01029117,791,545
E01029118,717,605
E01029119,764,491
E01029120,658,523
E01029131,936,399
E01029132,636,237
E01029133,597,491
E01029134,857,602
E01029135,716,595
E01029136,809,634
E01029140,1140,903
E01029147,679,601
E01029148,651,524
E01029149,554,477
E01029322,625,354
E01029324,687,448
E01029329,735,489
E01029330,993,678
E01029331,722,624
E01029333,557,300
E01029337,931,627
E01029341,619,409
E01032633,967,753
E01032636,925,670
E01032666,482,371
E01032667,429,319
E01032668,602,348
E01032669,561,302
E01032670,586,365
E01032671,496,288
E01032672,586,443
E01032673,622,331
E01032679,551,349
W01000976,450,310
W01001004,488,297
W01001005,740,627
W01001006,946,875
W01001007,700,468
W01001039,678,528
W01001040,611,523
W01001059,614,492
W01001060,659,598
W01001061,926,582
W01001062,544,419
W01001063,711,486
W01001064,640,285
W01001065,642,455
W01001066,688,443
W01001067,648,307
W01001068,731,470
W01001069,686,372
W01001070,539,252
W01001071,667,444
W01001072,1001,884
W01001073,1005,389
W01001075,496,415
W01001076,625,430
W01001077,616,425
W01001078,510,422
W01001079,695,424
W01001080,648,433
W01001081,670,342
W01001082,754,560
W01001083,659,601
W01001084,721,605
W01001085,581,518
W01001086,644,557
W01001087,657,590
W01001088,813,468
W01001089,604,541
W01001090,615,562
W01001091,724,674
W01001092,673,429
W01001093,788,448
W01001094,531,253
W01001095,667,210
W01001096,636,431
W01001097,607,294
W01001098,467,432
W01001099,600,297
W01001100,636,569
W01001101,694,418
W01001102,668,481
W01001103,520,463
W01001104,864,682
W01001106,582,529
W01001107,712,584
W01001108,728,429
W01001109,625,508
W01001110,529,396
W01001111,594,355
W01001112,595,462
W01001113,913,780
W01001114,661,612
W01001115,872,725
W01001116,833,691
W01001117,585,492
W01001118,959,746
W01001119,678,583
W01001120,589,509
W01001121,644,439
W01001122,802,462
W01001123,850,584
W01001124,683,439
W01001125,618,480
W01001126,1036,555
W01001129,517,384
W01001130,534,403
W01001131,760,406
W01001132,585,512
W01001133,904,727
W01001134,536,479
W01001135,600,515
W01001136,497,460
W01001157,591,497
W01001158,614,452
W01001159,509,415
W01001160,664,599
W01001161,898,655
W01001162,763,465
W01001165,554,435
W01001171,581,463
W01001172,642,479
W01001173,612,367
W01001174,624,300
W01001178,723,507
W01001179,728,387
W01001182,594,432
W01001183,500,226
W01001184,864,677
W01001185,762,431
W01001189,686,421
W01001190,1018,808
W01001191,1011,816
W01001192,626,299
W01001193,489,435
W01001194,878,775
W01001195,685,452
W01001196,630,520
W01001197,481,464
W01001198,662,581
W01001199,694,615
W01001217,483,300
W01001218,643,510
W01001219,624,317
W01001220,623,486
W01001223,702,602
W01001224,779,706
W01001225,653,584
W01001226,722,494
W01001227,543,473
W01001228,662,536
W01001229,648,522
W01001230,612,550
W01001231,696,479
W01001232,609,391
W01001234,632,531
W01001235,718,481
W01001236,645,555
W01001237,633,352
W01001238,672,210
W01001239,633,250
W01001240,845,685
W01001241,756,512
W01001242,569,476
W01001243,672,349
W01001244,612,569
W01001245,518,495
W01001246,625,497
W01001249,645,444
W01001250,562,473
W01001251,675,278
W01001252,619,527
W01001253,596,465
W01001255,691,400
W01001256,522,405
W01001257,520,428
W01001258,636,442
W01001262,546,271
W01001263,600,238
W01001264,519,228
W01001277,456,415
W01001278,464,333
W01001279,532,272
W01001330,620,432
W01001331,728,520
W01001332,806,472
W01001333,624,404
W01001340,694,607
W01001341,794,436
W01001342,496,402
W01001343,497,425
W01001344,689,510
W01001345,590,216
W01001346,660,478
W01001366,697,580
W01001367,634,503
W01001368,640,367
W01001370,773,559
W01001371,624,300
W01001372,805,616
W01001373,703,536
W01001393,545,342
W01001394,507,469
W01001395,616,402
W01001396,656,325
W01001397,677,546
W01001398,963,750
W01001399,548,452
W01001400,567,274
W01001407,617,488
W01001408,606,345
W01001409,697,567
W01001410,823,538
W01001411,784,515
W01001412,831,565
W01001413,749,519
W01001419,632,479
W01001420,562,440
W01001421,710,156
W01001422,673,374
W01001423,632,561
W01001424,659,438
W01001425,715,599
W01001426,532,494
W01001427,683,586
W01001572,618,476
W01001573,560,493
W01001574,617,501
W01001591,582,502
W01001600,669,605
W01001601,638,252
W01001602,676,537
W01001603,569,380
W01001604,620,572
W01001605,625,322
W01001606,517,448
W01001607,497,144
W01001608,638,503
W01001609,567,197
W01001610,507,347
W01001611,531,383
W01001612,651,438
W01001613,616,504
W01001614,778,316
W01001615,604,463
W01001616,633,494
W01001617,582,220
W01001618,494,267
W01001619,599,257
W01001620,482,245
W01001621,614,288
W01001622,535,364
W01001623,654,520
W01001624,501,436
W01001625,560,454
W01001626,577,475
W01001629,634,494
W01001630,788,361
W01001631,617,506
W01001632,585,374
W01001633,609,226
W01001634,611,370
W01001635,596,473
W01001636,696,608
W01001637,700,554
W01001638,468,440
W01001639,719,644
W01001641,537,485
W01001642,779,470
W01001643,566,255
W01001644,1136,656
W01001645,513,350
W01001646,623,288
W01001647,633,559
W01001648,637,484
W01001649,608,464
W01001650,615,403
W01001652,791,269
W01001653,608,554
W01001654,676,571
W01001655,651,580
W01001657,547,489
W01001658,697,579
W01001659,782,215
W01001660,616,362
W01001661,945,298
W01001662,614,142
W01001663,689,371
W01001664,647,284
W01001665,743,417
W01001666,623,307
W01001667,521,243
W01001668,482,262
W01001669,528,492
W01001670,862,769
W01001671,841,455
W01001672,733,591
W01001673,644,582
W01001674,619,461
W01001675,619,437
W01001676,720,425
W01001677,653,527
W01001678,700,427
W01001679,457,385
W01001680,506,378
W01001681,660,274
W01001682,599,328
W01001683,485,368
W01001684,637,471
W01001685,773,295
W01001686,554,360
W01001687,879,293
W01001688,1080,635
W01001689,777,127
W01001690,946,487
W01001691,657,360
W01001692,834,446
W01001693,647,315
W01001694,878,306
W01001695,845,122
W01001696,683,212
W01001697,762,414
W01001698,896,264
W01001699,1000,220
W01001702,745,466
W01001703,503,233
W01001704,631,226
W01001705,718,430
W01001706,540,375
W01001707,803,374
W01001708,737,308
W01001709,721,483
W01001710,701,468
W01001711,720,419
W01001712,679,453
W01001713,745,481
W01001714,612,538
W01001715,765,487
W01001716,543,434
W01001717,768,472
W01001718,577,185
W01001719,534,278
W01001720,590,128
W01001721,594,103
W01001722,514,131
W01001724,549,95
W01001725,589,55
W01001726,524,168
W01001727,462,409
W01001728,582,550
W01001729,808,684
W01001730,647,590
W01001731,534,468
W01001732,667,564
W01001733,586,450
W01001734,592,530
W01001735,608,496
W01001736,601,554
W01001737,653,242
W01001738,525,177
W01001739,523,165
W01001740,682,271
W01001741,613,157
W01001742,640,238
W01001743,605,525
W01001744,740,265
W01001745,556,493
W01001746,663,303
W01001747,812,617
W01001748,650,385
W01001749,699,433
W01001750,841,384
W01001751,802,356
W01001752,673,572
W01001753,642,299
W01001754,829,621
W01001755,536,277
W01001756,667,308
W01001757,571,267
W01001758,652,327
W01001759,674,500
W01001760,670,438
W01001761,724,323
W01001762,736,256
W01001764,603,290
W01001765,521,298
W01001766,685,379
W01001767,691,360
W01001768,539,267
W01001769,617,574
W01001770,476,336
W01001771,688,562
W01001772,603,541
W01001773,991,706
W01001774,541,493
W01001775,693,502
W01001776,515,450
W01001777,610,539
W01001778,700,666
W01001779,653,522
W01001780,628,512
W01001781,829,536
W01001782,591,548
W01001783,508,443
W01001784,585,486
W01001785,482,199
W01001786,628,467
W01001787,556,322
W01001788,608,295
W01001789,730,522
W01001790,500,307
W01001791,734,553
W01001792,705,396
W01001793,567,444
W01001794,626,483
W01001795,644,516
W01001796,653,495
W01001797,607,515
W01001798,624,521
W01001799,520,465
W01001800,665,390
W01001802,684,463
W01001803,712,407
W01001804,643,386
W01001805,645,352
W01001806,799,592
W01001807,591,262
W01001808,638,238
W01001809,538,412
W01001810,635,335
W01001811,540,226
W01001812,484,350
W01001813,698,312
W01001814,672,478
W01001815,511,432
W01001816,1065,583
W01001817,553,395
W01001818,625,430
W01001819,912,764
W01001820,508,401
W01001821,548,372
W01001822,739,508
W01001823,521,439
W01001824,693,284
W01001825,774,502
W01001826,561,500
W01001827,619,548
W01001828,637,587
W01001829,663,188
W01001830,883,147
W01001831,620,296
W01001832,741,67
W01001833,716,326
W01001834,691,299
W01001835,908,212
W01001836,580,218
W01001837,510,170
W01001838,640,288
W01001839,613,257
W01001840,755,503
W01001841,740,590
W01001842,726,531
W01001843,808,662
W01001844,841,545
W01001846,641,539
W01001847,637,614
W01001848,618,558
W01001849,651,591
W01001850,790,729
W01001851,697,567
W01001852,723,677
W01001853,749,681
W01001854,834,755
W01001855,685,300
W01001856,776,223
W01001857,843,280
W01001858,869,381
W01001859,722,380
W01001860,799,475
W01001861,757,362
W01001862,707,247
W01001863,637,487
W01001864,623,548
W01001865,515,436
W01001866,606,376
W01001867,545,223
W01001868,609,374
W01001869,623,396
W01001870,580,407
W01001871,679,251
W01001872,662,354
W01001873,778,322
W01001874,723,184
W01001875,1140,574
W01001876,678,308
W01001877,721,573
W01001878,630,462
W01001879,817,320
W01001880,573,149
W01001881,645,307
W01001882,739,563
W01001883,675,321
W01001884,527,13
W01001885,786,541
W01001886,516,222
W01001887,613,556
W01001888,694,526
W01001889,747,555
W01001890,608,502
W01001891,762,528
W01001892,599,565
W01001893,793,551
W01001894,651,580
W01001895,851,400
W01001896,628,548
W01001910,734,344
W01001911,508,317
W01001912,648,559
W01001913,605,386
W01001914,577,542
W01001915,609,566
W01001916,547,454
W01001917,606,475
W01001922,424,39
W01001939,627,147
W01001940,728,185
W01001941,670,138
W01001942,647,224
W01001943,635,205
W01001944,580,207
W01001945,838,223
W01001946,707,198
W01001947,873,352
W01001948,637,491
W01001949,635,319
W01001950,609,240
W01001951,548,205
W01001952,621,171
W01001953,643,400
W01001954,637,558
