areacd,total,value
E01017943,740,338
E01017944,575,263
E01017945,768,314
E01017946,643,257
E01017947,682,334
E01017948,698,198
E01017949,683,278
E01017950,568,323
E01017951,660,345
E01017952,684,253
E01017953,690,317
E01017954,601,312
E01017955,647,459
E01017956,536,351
E01017957,507,285
E01017958,392,80
E01017959,686,461
E01017960,555,239
E01017961,583,252
E01017962,662,397
E01017963,678,376
E01017964,512,417
E01017965,745,333
E01017966,1107,411
E01017967,650,275
E01017968,668,396
E01017969,618,338
E01017971,666,215
E01017972,676,336
E01017973,729,186
E01017974,694,273
E01017975,687,255
E01017976,636,362
E01017977,769,250
E01017978,657,217
E01017979,671,166
E01017980,498,302
E01017983,906,389
E01017984,701,398
E01017985,706,405
E01017986,304,137
E01017987,678,310
E01017988,557,262
E01017989,933,382
E01017990,598,276
E01017991,600,200
E01017992,727,383
E01017993,967,454
E01017994,640,355
E01017995,563,483
E01017996,527,374
E01017997,957,495
E01017998,720,340
E01017999,696,278
E01018000,725,328
E01018001,759,384
E01018002,754,351
E01018003,621,410
E01018005,772,277
E01018006,773,407
E01018007,585,473
E01018008,654,393
E01018009,833,308
E01018010,884,405
E01018011,1003,734
E01018012,563,361
E01018013,739,643
E01018014,747,581
E01018015,563,475
E01018016,582,355
E01018017,599,306
E01018019,444,335
E01018020,586,484
E01018021,595,432
E01018022,592,470
E01018023,919,554
E01018024,515,310
E01018025,722,264
E01018026,662,464
E01018027,736,540
E01018029,1105,682
E01018030,416,277
E01018032,1034,761
E01018033,911,519
E01018034,616,486
E01018035,965,546
E01018036,714,507
E01018037,542,483
E01018038,616,526
E01018039,533,428
E01018040,502,416
E01018041,451,277
E01018042,643,381
E01018043,836,562
E01018044,744,461
E01018045,526,361
E01018046,835,401
E01018047,768,504
E01018049,677,453
E01018050,549,381
E01018051,687,481
E01018052,808,401
E01018053,697,487
E01018054,922,685
E01018055,849,733
E01018056,792,528
E01018057,827,548
E01018062,1056,764
E01018102,1148,756
E01018105,544,363
E01018106,693,539
E01018110,1096,820
E01018123,641,532
E01018124,766,643
E01018197,656,457
E01018199,604,536
E01018218,718,572
E01018219,563,364
E01018220,596,430
E01018221,749,588
E01018222,591,533
E01018223,799,586
E01018224,591,399
E01018225,494,307
E01018232,948,738
E01018233,658,534
E01018234,655,535
E01018235,702,505
E01018236,643,404
E01018237,624,461
E01018238,578,382
E01018239,546,400
E01018240,483,387
E01018241,485,392
E01018242,564,364
E01018243,659,380
E01018244,662,520
E01018248,712,528
E01018249,453,339
E01018250,522,344
E01018251,484,410
E01018252,533,409
E01018253,428,363
E01018254,563,386
E01018255,458,357
E01018256,626,497
E01018257,585,325
E01018258,683,531
E01018259,534,406
E01018260,772,590
E01018262,549,480
E01018263,598,470
E01018264,653,336
E01018265,703,607
E01018266,1095,817
E01018267,1003,791
E01018268,733,547
E01018269,597,344
E01018270,445,331
E01018271,566,350
E01018272,503,445
E01018273,683,444
E01018274,703,414
E01018279,673,419
E01018280,611,425
E01018281,692,343
E01018282,522,409
E01018283,494,433
E01018286,667,366
E01018287,586,298
E01018288,494,365
E01018289,472,291
E01018291,492,353
E01018292,556,452
E01018293,628,538
E01018294,844,410
E01018295,645,505
E01018296,464,318
E01018297,737,450
E01018298,493,182
E01018299,731,490
E01018300,501,323
E01018301,565,423
E01018302,614,456
E01018303,511,354
E01018304,781,490
E01018305,539,431
E01018306,583,504
E01018307,847,702
E01022094,679,524
E01026492,563,398
E01026493,499,379
E01026648,655,457
E01029884,666,438
E01029885,939,793
E01029925,870,479
E01029926,796,668
E01029927,1015,477
E01029928,804,464
E01029929,1019,626
E01029930,644,465
E01029937,871,539
E01029938,528,208
E01029939,640,447
E01029940,617,302
E01029941,775,452
E01029942,660,466
E01029944,752,533
E01029945,796,535
E01029946,906,415
E01029947,1064,633
E01029949,637,315
E01029950,795,290
E01029951,616,458
E01029952,524,373
E01029953,613,324
E01029954,1122,362
E01029955,874,494
E01029956,544,302
E01029957,728,546
E01030098,966,726
E01030099,863,670
E01030100,868,715
E01030101,950,654
E01030105,713,449
E01030106,1018,555
E01030107,638,583
E01030108,710,438
E01030109,753,388
E01030110,1152,664
E01030111,530,489
E01030112,741,507
E01030113,828,496
E01030114,546,263
E01030115,877,460
E01030116,828,691
E01030117,652,505
E01030118,654,398
E01030120,923,736
E01030122,798,661
E01030123,646,347
E01030124,731,590
E01030125,635,434
E01030131,507,149
E01030134,470,298
E01030135,538,431
E01030139,765,257
E01030140,503,313
E01030141,638,378
E01030147,681,590
E01030148,515,465
E01030149,625,551
E01030150,909,653
E01030151,822,580
E01032523,426,148
E01032524,411,225
E01032525,1003,359
E01032526,701,484
E01032611,751,590
E01032612,939,483
E01032792,617,281
E01032794,644,355
E01032795,681,234
E01032797,755,215
E01032802,656,265
E01033047,500,305
E01033120,530,209
E01033121,558,118
E01033425,700,524
E01033426,514,398
E01033427,482,305
E01033428,627,418
E01033429,811,606
E01033430,597,295
E01033451,622,270
E01033452,583,359
E01033453,938,365
E01033454,543,308
