areacd,total,value
E00085195,132,125
E00085196,118,81
E00085197,131,119
E00085198,126,70
E00085199,136,121
E00085223,143,36
E00085224,125,118
E00085225,139,60
E00085226,112,68
E00085227,133,28
E00085228,134,101
E00085229,112,35
E00085230,139,71
E00085231,104,23
E00085232,119,86
E00085234,117,73
E00085235,127,64
E00085236,112,76
E00085237,115,62
E00085238,147,136
E00085239,118,97
E00085378,129,108
E00085379,111,101
E00085380,122,98
E00085381,146,108
E00085383,155,143
E00085384,108,86
E00085386,110,87
E00085387,82,44
E00085388,107,94
E00085389,133,43
E00085390,100,91
E00085391,116,103
E00085392,104,8
E00085393,134,108
E00085394,83,66
E00085395,128,99
E00085396,117,30
E00085397,119,42
E00085398,124,80
E00085399,113,61
E00085405,110,97
E00085406,96,82
E00085407,135,122
E00085408,145,122
E00085747,111,10
E00085761,140,122
E00085763,141,119
E00085764,126,111
E00085767,112,104
E00085768,120,110
E00161228,126,108
E00161229,107,103
E00161230,105,85
E00161231,89,80
E00161232,98,85
E00161233,143,113
E00161234,176,149
E00161235,152,122
E00161236,129,106
E00161237,138,105
E00161238,130,78
E00161239,122,84
E00161240,119,98
E00161241,133,98
E00161242,115,105
E00161243,121,91
E00161244,109,85
E00161245,108,77
E00161359,137,115
E00161360,164,115
E00161361,141,47
E00161362,163,119
E00161363,147,103
E00161364,123,92
E00161365,123,91
E00161366,134,46
E00161367,128,83
E00161368,122,107
E00161369,122,111
E00161370,117,92
E00161371,124,106
E00161372,131,111
E00161373,122,97
E00161374,127,104
E00161375,121,96
E00161566,110,74
E00161567,154,135
E00161568,152,128
E00161569,138,122
E00161570,145,108
E00161571,129,105
E00161572,119,55
E00161573,112,101
E00161574,126,114
E00161575,128,121
E00161576,176,128
E00161577,131,28
E00161578,142,117
E00161579,116,41
E00161580,143,83
E00161581,133,111
E00161582,126,105
E00161583,128,111
E00161584,125,118
E00161585,119,115
E00161586,130,105
E00161631,124,85
E00161632,132,106
E00161983,130,104
E00161984,147,92
E00161985,164,106
E00161990,188,157
E00161992,130,45
E00161993,140,47
E00161994,133,113
E00161995,112,72
E00161997,198,146
E00161998,131,113
E00161999,127,70
E00162000,124,117
E00162001,143,99
E00162002,127,94
E00162003,123,107
E00162004,180,108
E00172909,121,85
