areacd,total,value
E01000115,485,446
E01000116,623,502
E01000117,762,611
E01000118,709,581
E01000119,607,509
E01000120,505,451
E01000121,501,207
E01000122,522,445
E01000123,685,498
E01000124,660,319
E01000159,645,455
E01000166,648,469
E01000167,522,308
E01000168,576,503
E01000169,670,441
E01000170,656,408
E01000171,856,397
E01000172,602,485
E01000173,617,506
E01000174,766,421
E01000175,618,501
E01000186,501,439
E01000187,593,364
E01000188,516,450
E01000189,711,87
E01000190,546,434
E01000191,530,446
E01000195,697,267
E01000228,475,357
E01000229,600,345
E01000230,650,527
E01000231,654,480
E01000232,706,487
E01000246,654,532
E01000247,746,513
E01000248,666,475
E01000249,572,503
E01000250,979,571
E01000251,947,495
E01000252,753,424
E01000253,597,534
E01000254,622,520
E01000261,646,471
E01000263,499,464
E01000264,634,343
E01000265,791,452
E01000266,511,461
E01000267,567,459
E01000268,745,389
E01000269,535,447
E01000270,626,478
E01000271,582,469
E01000272,468,407
E01000273,648,365
E01000274,699,430
E01000275,644,398
E01000276,506,420
E01000277,777,301
E01000279,513,438
E01000280,497,446
E01000281,480,172
E01000282,639,486
E01000283,480,418
E01000284,780,409
E01000285,610,415
E01000286,654,373
E01000287,622,341
E01000288,568,409
E01000289,631,185
E01000290,674,501
E01000291,602,195
E01000292,629,457
E01000293,642,515
E01000294,672,406
E01000320,628,455
E01000321,700,354
E01001398,491,442
E01001399,499,458
E01001400,587,521
E01001401,501,441
E01001402,691,545
E01001403,633,510
E01001404,525,396
E01001405,862,589
E01001406,675,390
E01001407,613,452
E01001408,731,555
E01001409,806,421
E01001410,755,272
E01001411,759,534
E01001412,677,436
E01001413,612,524
E01001414,687,217
E01001415,677,401
E01001416,598,550
E01001417,601,538
E01001418,703,436
E01001419,794,503
E01001420,569,307
E01001421,714,340
E01001422,559,511
E01001423,643,307
E01001424,496,101
E01001425,737,210
E01001426,628,246
E01001428,611,257
E01001429,1134,82
E01001430,653,153
E01001433,584,239
E01001434,551,397
E01001435,489,369
E01001436,653,472
E01001437,990,341
E01001438,566,307
E01001439,790,293
E01001440,597,372
E01001441,637,289
E01001442,617,212
E01001444,638,468
E01001445,980,505
E01001446,714,427
E01001447,783,287
E01001448,655,360
E01001449,575,329
E01001450,924,492
E01001451,661,539
E01001452,488,431
E01001453,661,552
E01001454,660,547
E01001455,581,495
E01001456,481,443
E01001457,798,558
E01001459,556,405
E01001460,660,254
E01001461,707,214
E01001462,531,251
E01001463,513,340
E01001464,422,214
E01001465,506,373
E01001466,620,344
E01001467,634,366
E01001468,524,341
E01001469,633,437
E01001470,641,550
E01001471,930,655
E01001472,771,525
E01001473,547,388
E01001474,840,628
E01001475,635,573
E01001476,593,374
E01001477,607,318
E01001478,544,377
E01001479,639,337
E01001480,588,346
E01001481,556,393
E01001482,690,339
E01001483,609,202
E01001484,516,398
E01001485,682,306
E01001486,818,269
E01001487,723,343
E01001488,663,379
E01001489,664,387
E01001491,722,321
E01001492,680,418
E01001493,735,359
E01001494,510,432
E01001495,731,437
E01001496,602,494
E01001497,531,389
E01001498,746,388
E01001502,599,338
E01001503,654,402
E01001504,513,342
E01001505,567,307
E01001506,565,250
E01001507,766,276
E01001508,718,302
E01001509,688,311
E01001510,610,54
E01001511,648,489
E01001512,782,508
E01001513,623,303
E01001514,685,429
E01001515,755,229
E01001516,648,354
E01001517,696,192
E01001518,684,451
E01001519,1141,459
E01001520,673,411
E01001521,698,439
E01001522,751,403
E01001523,738,579
E01001524,546,352
E01001525,723,468
E01001526,639,534
E01001531,544,446
E01001532,687,539
E01001533,530,484
E01001534,588,413
E01001536,742,499
E01001537,709,470
E01001538,603,545
E01001539,657,518
E01001540,794,520
E01001541,650,486
E01001542,678,410
E01001543,596,533
E01001544,610,530
E01001545,665,206
E01001546,640,394
E01001547,659,432
E01001548,676,359
E01001549,798,262
E01001550,570,321
E01001551,661,313
E01001552,659,488
E01001563,669,429
E01001564,646,493
E01001565,709,450
E01001566,626,453
E01001567,632,538
E01001568,538,483
E01001569,778,428
E01001570,751,464
E01002112,697,543
E01002114,986,521
E01002225,623,528
E01004349,547,322
E01004350,915,455
E01004351,645,548
E01004355,673,421
E01004356,590,405
E01004357,574,451
E01004358,788,504
E01004360,492,445
E01004361,492,435
E01004413,685,340
E01004414,615,487
E01004415,583,397
E01004451,641,506
E01021792,482,454
E01021817,1066,660
E01021818,912,485
E01023289,525,504
E01023290,632,542
E01023291,612,535
E01023292,629,546
E01023293,661,545
