areacd,total,value
E01026006,1149,441
E01026010,631,111
E01026011,1111,496
E01026016,987,730
E01026018,715,605
E01026019,1161,587
E01026020,926,647
E01026021,767,536
E01026022,867,740
E01026025,988,361
E01026026,819,338
E01026027,761,517
E01026028,851,488
E01026029,1007,786
E01026030,994,337
E01026031,618,546
E01026032,784,418
E01026033,789,617
E01026034,793,553
E01026035,869,776
E01026036,687,351
E01026037,599,262
E01026038,573,477
E01026039,493,433
E01026040,497,407
E01026041,613,294
E01026051,525,445
E01026052,644,351
E01026053,763,458
E01026054,725,411
E01026057,825,652
E01026064,654,361
E01026065,828,689
E01026066,876,702
E01026067,933,447
E01026071,951,690
E01026075,927,696
E01026082,1003,828
E01026105,959,724
E01026118,777,652
E01026119,502,432
E01026120,663,419
E01026121,1105,819
E01026122,749,275
E01026123,1009,516
E01026124,645,311
E01026125,500,323
E01026126,852,182
E01026127,639,237
E01026128,1185,810
E01026129,705,153
E01026130,588,507
E01026131,597,366
E01026132,784,170
E01026133,995,483
E01026134,764,329
E01026135,676,572
E01026136,616,548
E01026137,465,413
E01026138,618,557
E01026139,496,462
E01026140,624,339
E01026141,557,481
E01026142,508,303
E01026143,711,312
E01026144,628,294
E01026145,619,363
E01026146,726,167
E01026147,1025,739
E01026148,936,385
E01026149,791,352
E01026150,766,229
E01026151,835,494
E01026152,565,85
E01026153,1090,710
E01026154,512,290
E01026155,744,559
E01026156,474,233
E01026157,628,300
E01026158,648,555
E01026159,643,508
E01026160,606,513
E01026161,675,311
E01026162,621,466
E01026163,602,507
E01026164,558,456
E01026165,715,357
E01026166,537,288
E01026167,775,466
E01026168,616,213
E01026169,752,522
E01026170,591,310
E01026171,667,609
E01026172,575,300
E01026173,697,146
E01026174,604,328
E01026175,883,363
E01026176,890,188
E01026177,777,293
E01026178,771,384
E01026179,437,179
E01026180,604,443
E01026182,579,445
E01026183,1096,700
E01026184,508,159
E01026185,810,584
E01026186,690,610
E01026187,750,611
E01026188,1041,626
E01026189,809,721
E01026190,646,393
E01026191,697,554
E01026192,496,370
E01026193,615,504
E01026194,803,616
E01026195,814,654
E01026196,651,465
E01026197,605,465
E01026198,446,130
E01026199,954,774
E01026200,696,568
E01026201,858,621
E01026202,852,657
E01026203,802,695
E01026204,738,685
E01026205,665,452
E01026206,780,689
E01026207,523,391
E01026208,662,501
E01026209,961,773
E01026210,957,664
E01026211,746,590
E01026212,663,538
E01026213,794,509
E01026214,513,434
E01026215,464,434
E01026218,565,476
E01026219,506,463
E01026220,1019,814
E01026221,1039,689
E01026222,817,657
E01026223,899,773
E01026224,763,423
E01026225,678,518
E01026226,812,741
E01026227,752,348
E01026228,618,432
E01026229,614,473
E01026230,534,268
E01026231,1091,824
E01026232,1015,631
E01026233,723,624
E01026234,1051,848
E01026235,731,367
E01026236,524,430
E01026237,492,431
E01026238,526,444
E01026291,840,670
E01026292,618,523
E01026293,844,632
E01026294,647,515
E01026309,693,465
E01026310,454,284
E01026313,653,505
E01026314,561,413
E01026320,654,583
E01026321,537,471
E01026322,534,422
E01026323,948,410
E01026324,885,765
E01026325,613,315
E01026326,609,453
E01026327,610,378
E01026328,600,239
E01026329,786,574
E01026340,966,645
E01026345,628,383
E01026352,561,516
E01026353,857,381
E01026354,489,434
E01026366,915,664
E01026369,486,334
E01026370,940,828
E01026371,525,466
E01026372,1030,829
E01026373,828,656
E01026393,636,579
E01026394,770,570
E01026395,658,526
E01026396,545,503
E01026397,993,746
E01026398,707,457
E01026400,622,388
E01026404,962,769
E01026405,523,455
E01026406,525,498
E01026412,722,549
E01026413,871,778
E01032988,599,321
E01032989,551,355
E01032990,919,642
E01032991,630,507
E01032992,600,485
E01032993,623,573
E01032994,556,426
